rank,status,note,proposed_target,proposed_english,proposed_pos
101,PASS,,,,
102,PASS,,,,
103,PASS,,,,
104,PASS,,,,
105,PASS,,,,
106,PASS,,,,
107,REPAIR,"Bare جميع means 'all/entire/whole' in constructions; standalone 'everyone' is normally الجميع or an equivalent quantified expression, so the current gloss is too loose for a beginner entry.",جميع,"all; entire; whole",noun / quantifier
108,PASS,,,,
109,PASS,,,,
110,PASS,,,,
111,PASS,,,,
112,PASS,,,,
113,PASS,,,,
114,PASS,,,,
115,PASS,,,,
116,PASS,,,,
117,PASS,,,,
118,PASS,,,,
119,PASS,,,,
120,PASS,,,,
121,PASS,,,,
122,PASS,,,,
123,PASS,,,,
124,PASS,,,,
125,PASS,,,,
126,PASS,,,,
127,PASS,,,,
128,PASS,,,,
129,REPAIR,"خير is not only a noun; in common MSA it also functions as an irregular comparative/elative meaning 'better/best'.",خير,"good; goodness; better; best (depending on construction)",noun / irregular comparative-elative
130,PASS,,,,
131,PASS,,,,
132,PASS,,,,
133,PASS,,,,
134,PASS,,,,
135,PASS,,,,
136,PASS,,,,
137,PASS,,,,
138,PASS,,,,
139,PASS,,,,
140,PASS,,,,
141,PASS,,,,
142,PASS,,,,
143,PASS,,,,
144,PASS,,,,
145,PASS,,,,
146,PASS,,,,
147,PASS,,,,
148,PASS,,,,
149,PASS,,,,
150,PASS,,,,
