rank,status,note,proposed_target,proposed_english,proposed_pos
801,PASS,,,,
802,PASS,,,,
803,PASS,,,,
804,PASS,,,,
805,PASS,,,,
806,PASS,,,,
807,PASS,,,,
808,PASS,,,,
809,PASS,,,,
810,PASS,,,,
811,PASS,,,,
812,PASS,,,,
813,PASS,,,,
814,PASS,,,,
815,PASS,,,,
816,PASS,,,,
817,PASS,,,,
818,PASS,,,,
819,PASS,,,,
820,PASS,,,,
821,PASS,,,,
822,PASS,,,,
823,PASS,,,,
824,PASS,,,,
825,PASS,,,,
826,PASS,,,,
827,PASS,,,,
828,PASS,,,,
829,PASS,,,,
830,PASS,,,,
831,PASS,,,,
832,PASS,,,,
833,PASS,,,,
834,PASS,,,,
835,PASS,,,,
836,PASS,,,,
837,PASS,,,,
838,PASS,,,,
839,PASS,,,,
840,PASS,,,,
841,PASS,,,,
842,REPAIR,"جاري can mean جار + possessive suffix ي, 'my neighbor', as well as جاري 'current/ongoing'; the very common possessive reading is omitted.",جاري,"current; ongoing; my neighbor (depending on structure/vocalization)",adjective / active participle / noun + possessive suffix
843,PASS,,,,
844,PASS,,,,
845,REPAIR,"قلق can be the noun 'anxiety/concern', the adjective قَلِق 'anxious/worried', or the perfect verb 'became anxious'. The adjective reading is missing.",قلق,"anxiety; concern; anxious; worried; became anxious/worried (depending on vocalization/use)",noun / adjective / perfect-past verb
846,PASS,,,,
847,PASS,,,,
848,PASS,,,,
849,PASS,,,,
850,PASS,,,,
