rank,status,note,proposed_target,proposed_english,proposed_pos
201,PASS,,,,
202,REPAIR,Very common cognitive/evaluative sense of رأى is omitted; Cairo Arabic Academy explicitly records believing/considering/regarding.,,saw; considered/thought; regarded as (context-dependent),
203,PASS,,,,
204,PASS,,,,
205,PASS,,,,
206,PASS,,,,
207,PASS,,,,
208,PASS,,,,
209,PASS,,,,
210,PASS,,,,
211,PASS,,,,
212,PASS,,,,
213,PASS,,,,
214,PASS,,,,
215,PASS,,,,
216,PASS,,,,
217,PASS,,,,
218,PASS,,,,
219,PASS,,,,
220,REPAIR,Common poetic verse/couplet sense omitted.,,house; home; verse/couplet (poetry),
221,PASS,,,,
222,PASS,,,,
223,PASS,,,,
224,PASS,,,,
225,PASS,,,,
226,PASS,,,,
227,PASS,,,,
228,PASS,,,,
229,PASS,,,,
230,PASS,,,,
231,PASS,,,,
232,PASS,,,,
233,PASS,,,,
234,PASS,,,,
235,PASS,,,,
236,PASS,,,,
237,PASS,,,,
238,PASS,,,,
239,PASS,,,,
240,PASS,,,,
241,PASS,,,,
242,PASS,,,,
243,PASS,,,,
244,PASS,,,,
245,PASS,,,,
246,PASS,,,,
247,PASS,,,,
248,PASS,,,,
249,PASS,,,,
250,PASS,,,,
