rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
851,REPAIR,Je ne sais pas si je peux faire ce travail.,I don't know if I can do this job.,ʒə- nə- sˈɛ pa sˈi ʒə- pˈø fˈɛʁ sə- tʁavˈaj.,zhohohh- nohohh- say pa sayay zhohohh- peu fayr sohohh- travay.,Remove stress/hyphen artifacts.,/ʒə nə sɛ pa si ʒə pø fɛʁ sə tʁavaj/,zhuh nuh seh pah see zhuh peu fehr suh trah-vahy
852,REPAIR,J'ignore si je peux aider ou non.,I don't know if I can help or not.,ʒinjˈɔʁ sˈi ʒə- pˈøz ɛdˈe u nˈɔ̃.,zhayaynyohr sayay zhohohh- peuz ayday ohoh nohn.,Use palatal /ɲ/ in j'ignore; false /z/ after finite peux before aider and aider is /ede/.,/ʒiɲɔʁ si ʒə pø ede u nɔ̃/,zhee-nyawr see zhuh peu ay-day oo nohn
853,REPAIR,Je ne sais pas si tu l'aimes ou pas.,I don't know if you like it or not.,ʒə- nə- sˈɛ pa sˈi ty lˈɛm u pˈa.,zhohohh- nohohh- say pa sayay ty laym ohoh pa.,Remove stress/hyphen artifacts.,/ʒə nə sɛ pa si ty lɛm u pa/,zhuh nuh seh pah see tü lem oo pah
854,REPAIR,Je ne sais pas la raison pour laquelle il est absent aujourd'hui.,I don't know the reason he is absent today.,ʒə- nə- sˈɛ pa la- ʁɛzˈɔ̃ puʁ lakˈɛl il ɛt absˈɑ̃ oʒuʁdyˈi.,zhohohh- nohohh- say pa la- rayzohn pohohr lakayl ayayl ayt absan ohzhohohrdyayay.,Keep standard /t/ link in est absent; machine misses /ɥ/ in aujourd'hui. Remove other artifacts.,/ʒə nə sɛ pa la ʁɛzɔ̃ puʁ lakɛl il ɛ tabsɑ̃ oʒuʁdɥi/,zhuh nuh seh pah lah reh-zohn poor lah-kel eel eh tahb-sahn oh-zhoor-dwee
855,REPAIR,Je ne connais pas la raison qui l'a poussé à se rendre là.,I don't know the reason why he went there.,ʒə- nə- kɔnˈɛ pa la- ʁɛzˈɔ̃ ki la pusˈe a sə- ʁˈɑ̃dʁ lˈa.,zhohohh- nohohh- kohnay pa la- rayzohn kayay la pohohsay a sohohh- randr la.,Remove stress/hyphen artifacts; raison/rendre are nasal.,/ʒə nə kɔnɛ pa la ʁɛzɔ̃ ki la puse a sə ʁɑ̃dʁ la/,zhuh nuh kaw-neh pah lah reh-zohn kee lah poo-say ah suh rahn-dr lah
856,REPAIR,Je ne sais pas ce que je ferais dans cette situation.,I don't know what I'd do in this situation.,ʒə- nə- sˈɛ pa sə- kə ʒə- fəʁˈɛ dɑ̃ sɛt sityasjˈɔ̃.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- fohohhray dan sayt sayaytyasyohn.,Machine misses /ɥ/ in situation; remove artifacts and mark nasal vowels.,/ʒə nə sɛ pa sə kə ʒə fəʁɛ dɑ̃ sɛt sitɥasjɔ̃/,zhuh nuh seh pah suh kuh zhuh fuh-reh dahn set see-tü-ah-syohn
857,REPAIR,Je ne sais pas ce que je vais faire maintenant.,I don't know what I'm going to do now.,ʒə- nə- sˈɛ pa sə- kə ʒə- vˈɛ fˈɛʁ mɛ̃tnˈɑ̃.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- vay fayr mayayntnan.,Remove artifacts; maintenant contains nasal vowels.,/ʒə nə sɛ pa sə kə ʒə vɛ fɛʁ mɛ̃tnɑ̃/,zhuh nuh seh pah suh kuh zhuh veh fehr mehn-tahn
858,REPAIR,Je ne sais pas ce que je vais manger ce soir.,I don't know what I'm going to eat tonight.,ʒə- nə- sˈɛ pa sə- kə ʒə- vˈɛ mɑ̃ʒˈe sə- swˈaʁ.,zhohohh- nohohh- say pa sohohh- kohohh zhohohh- vay manzhay sohohh- swar.,Remove stress/hyphen artifacts; manger is nasal.,/ʒə nə sɛ pa sə kə ʒə vɛ mɑ̃ʒe sə swaʁ/,zhuh nuh seh pah suh kuh zhuh veh mahn-zhay suh swar
859,REPAIR,Je ne sais pas quel genre de personne c'est.,I don't know what kind of person he is.,ʒə- nə- sˈɛ pa kɛl ʒˈɑ̃ʁ də- pɛʁsˈɔn sˈɛ.,zhohohh- nohohh- say pa kayl zhanr dohohh- payrsohn say.,Remove artifacts; genre has nasal /ɑ̃/.,/ʒə nə sɛ pa kɛl ʒɑ̃ʁ də pɛʁsɔn sɛ/,zhuh nuh seh pah kel zhahn-r duh pehr-sawn seh
860,REPAIR,Je ne sais pas ce qui m'a motivé à venir ici.,I don't know what motivated me to come here.,ʒə- nə- sˈɛ pa sə- ki ma motivˈe a vənˈiʁ isˈi.,zhohohh- nohohh- say pa sohohh- kayay ma mohtayayvay a vohohhnayayr ayaysayay.,Remove stress/hyphen artifacts.,/ʒə nə sɛ pa sə ki ma motive a vəniʁ isi/,zhuh nuh seh pah suh kee mah moh-tee-vay ah vuh-neer ee-see
