rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
801,REPAIR,rater,miss,ʁatˈe,ratay,Remove inappropriate lexical stress; cue open /a/ and final /e/.,/ʁate/,rah-tay
802,REPAIR,engager,to hire; to employ; to engage; to commit; to involve; to enlist; to pawn (context-dependent),ɑ̃ɡaʒˈe,angazhay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/ɑ̃ɡaʒe/,ahn-gah-zhay (nasal first vowel)
803,REPAIR,gueule,"mouth/muzzle; face or mouth (informal, often rude); gob/mug (informal/rude)",ɡˈœl,geul,Remove inappropriate lexical stress; learner hint should cue rounded /œ/.,/ɡœl/,guhl (rounded vowel)
804,REPAIR,chat,cat,ʃˈa,sha,Remove inappropriate lexical stress; final t is silent and /a/ is open.,/ʃa/,shah
805,REPAIR,appartement,flat; apartment,apaʁtəmˈɑ̃,apartohohhman,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/apaʁtəmɑ̃/,ah-par-tuh-mahn (nasal final vowel)
806,REPAIR,excuse,"excuse; excuses/is excusing; excuse! (forms of excuser, context-dependent)",ɛkskˈyz,aykskyz,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/ɛkskyz/,eks-küz
807,REPAIR,surprise,surprise,syʁpʁˈiz,syrprayayz,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/syʁpʁiz/,sür-preez
808,REPAIR,respirer,breathe,ʁɛspiʁˈe,rayspayayray,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁɛspiʁe/,res-pee-ray
809,REPAIR,naître,to be born,nˈɛtʁ,naytr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/nɛtʁ/,netr
810,REPAIR,survivre,to outlive; to survive,syʁvˈivʁ,syrvayayvr,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish /y/.,/syʁvivʁ/,sür-veevr
811,REPAIR,debout,standing; upright; up; on one's feet,dəbˈu,dohohhbohoh,Remove inappropriate lexical stress; learner hint is corrupted.,/dəbu/,duh-boo
812,REPAIR,bière,beer; bier; coffin,bjˈɛʁ,byayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/bjɛʁ/,by ehr
813,REPAIR,horrible,horrible; awful,oʁˈibl,ohrayaybl,Standard first vowel is open /ɔ/: /ɔʁibl/, not /oʁibl/; remove lexical stress.,/ɔʁibl/,aw-ree-bl
814,REPAIR,doigt,finger,dwˈa,dwa,Remove inappropriate lexical stress; final gt is silent.,/dwa/,dwa
815,REPAIR,intelligent,intelligent,ɛ̃tɛliʒˈɑ̃,ayayntaylayayzhan,Standard second vowel is /e/: /ɛ̃teliʒɑ̃/, not /ɛ̃tɛliʒɑ̃/; remove stress and cue nasal edge vowels.,/ɛ̃teliʒɑ̃/,ehn-tay-lee-zhahn (nasal edge vowels)
816,REPAIR,riche,rich; wealthy; rich/abundant; rich person,ʁˈiʃ,rayaysh,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁiʃ/,reesh
817,REPAIR,télé,"TV, telly",telˈe,taylay,Remove inappropriate lexical stress; IPA otherwise correct.,/tele/,tay-lay
818,REPAIR,santé,health,sɑ̃tˈe,santay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/sɑ̃te/,sahn-tay (nasal first vowel)
819,REPAIR,cerveau,brain,sɛʁvˈo,sayrvoh,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/sɛʁvo/,sehr-voh
820,REPAIR,pourtant,"however, yet",puʁtˈɑ̃,pohohrtan,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/puʁtɑ̃/,poor-tahn (nasal final vowel)
821,REPAIR,contrôler,to control; to check or examine,kɔ̃tʁolˈe,kohntrohlay,Remove inappropriate lexical stress; first vowel is nasal /ɔ̃/.,/kɔ̃tʁole/,kohn-troh-lay (nasal first vowel)
822,REPAIR,sourire,smile,suʁˈiʁ,sohohrayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/suʁiʁ/,soo-reer
823,REPAIR,parfait,perfect,paʁfˈɛ,parfay,Remove inappropriate lexical stress; final vowel is /ɛ/.,/paʁfɛ/,par-feh
824,REPAIR,fonctionner,"to function, to work",fɔ̃ksjɔnˈe,fohnksyohnay,Remove inappropriate lexical stress; first vowel is nasal /ɔ̃/ and learner hint should preserve /sjɔ/ sequence.,/fɔ̃ksjɔne/,fohn-ksyaw-nay (nasal first vowel)
825,REPAIR,enfer,Hell,ɑ̃fˈɛʁ,anfayr,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/ and final vowel is /ɛ/.,/ɑ̃fɛʁ/,ahn-fehr (nasal first vowel)
826,REPAIR,ciel,sky; heaven,sjˈɛl,syayl,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/sjɛl/,syel
827,REPAIR,combat,fight; battle; combat,kɔ̃bˈa,kohnba,Remove inappropriate lexical stress; initial vowel is nasal /ɔ̃/ and final t is silent.,/kɔ̃ba/,kohn-bah (nasal first vowel)
828,REPAIR,course,race; run/running; errand; shopping/groceries (especially plural: les courses),kˈuʁs,kohohrs,Remove inappropriate lexical stress; learner hint is corrupted.,/kuʁs/,koors
829,REPAIR,excellent,excellent; great,ɛksɛlˈɑ̃,ayksaylan,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/ɛksɛlɑ̃/,ek-seh-lahn (nasal final vowel)
830,REPAIR,bête,beast; animal; stupid; silly; foolish,bˈɛt,bayt,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/bɛt/,bet
831,REPAIR,bruit,a noise; a rumor or report,bʁyˈi,bryayay,Machine misses the French /ɥ/ glide: bruit is /bʁɥi/, not /bʁyi/.,/bʁɥi/,brwee
832,REPAIR,risque,"risk; risks/is risking; risk! (forms of risquer, context-dependent)",ʁˈisk,rayaysk,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁisk/,reesk
833,REPAIR,membre,limb; member,mˈɑ̃bʁ,manbr,Remove inappropriate lexical stress; vowel is nasal /ɑ̃/.,/mɑ̃bʁ/,mahnb-r (nasal vowel)
834,REPAIR,enquête,inquiry; investigation,ɑ̃kˈɛt,ankayt,Remove inappropriate lexical stress; first vowel is nasal /ɑ̃/ and final vowel is /ɛ/.,/ɑ̃kɛt/,ahn-ket (nasal first vowel)
835,REPAIR,parfaire,"to finish, to complete; to make a supplementary payment",paʁfˈɛʁ,parfayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/paʁfɛʁ/,par-fehr
836,REPAIR,chacun,"each, each one; every, everyone",ʃakˈœ̃,shakohohn,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /œ̃/.,/ʃakœ̃/,shah-kuhn (nasal final vowel)
837,REPAIR,bosser,to work (informal); emboss/dent,bɔsˈe,bohsay,Remove inappropriate lexical stress; first vowel is open /ɔ/.,/bɔse/,baw-say
838,REPAIR,dommage,pity; shame; damage,dɔmˈaʒ,dohmazh,Remove inappropriate lexical stress; cue open /ɔ/ and /a/.,/dɔmaʒ/,daw-mazh
839,REPAIR,lieutenant,lieutenant,ljøtnˈɑ̃,lyeutnan,Careful citation pronunciation retains medial schwa: /ljøtənɑ̃/; candidate suppresses it and adds lexical stress.,/ljøtənɑ̃/,lyuh-tuh-nahn (nasal final vowel)
840,REPAIR,base,base,bˈaz,baz,Remove inappropriate lexical stress; cue open /a/.,/baz/,bahz
841,REPAIR,héros,hero,eʁˈo,ayroh,Remove inappropriate lexical stress; final s is silent.,/eʁo/,ay-roh
842,REPAIR,diable,devil,djˈabl,dyabl,Remove inappropriate lexical stress; cue open /a/.,/djabl/,dyahbl
