rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
501,PENDING,درست,"correct, accurate; faultless, without defect; appropriate, fitting, proper",dˈʊrʊst,dohohrohohst,,,
502,PENDING,آخر,end; at last; after all,ˈaːxɪr,akhayayr,,,
503,PENDING,داری,possession; holding; practice/state; -holding/-keeping (especially in compounds),dˈaːri,darayay,,,
504,PENDING,برابر,equal; level; abreast,bˌaraːbˈar,barabar,,,
505,PENDING,ذکر,mention; remembrance; reference; discussion,zˈɪkr,zayaykr,,,
506,PENDING,خدمت,service; assistance; employment,xɪdmˈat,khayaydmat,,,
507,PENDING,جائزہ,review; assessment; survey; inspection; examination,ɟˈaɪzˌa,gyaayayza,,,
508,PENDING,نائب,"naib, viceroy, deputy",nˈaɪb,naayayb,,,
509,PENDING,کن,"which; whom (plural/oblique interrogative, context-dependent)",kˈɪn,kayayn,,,
510,PENDING,اصل,origin; root; basis; original; real; genuine,ˈaʂl,aʂl,,,
511,PENDING,صاف,clean; clear; pure; plain,ʂˈaːf,ʂaf,,,
512,PENDING,طے,"decided, predetermined",tˈeː,tay,,,
513,PENDING,زور,force; strength; power; emphasis; pressure,zˈoːr,zohr,,,
514,PENDING,ادب,literature; manners; courtesy; respect; etiquette,adˈab,adab,,,
515,PENDING,کالا,"black; dark; black-colored; evil/dark (figurative, context-dependent)",kˈaːlaː,kala,,,
516,PENDING,یقین,certainty; belief; conviction; confidence,jəqˈiːn,yohohhqayayn,,,
517,PENDING,بالی,an ear of corn; a kind of earring with pendants,bˈaːli,balayay,,,
518,PENDING,روڈ,road,rˈoːɖ,rohd,,,
519,PENDING,شاہد,witness,ʃˈaːhəd,shahohohhd,,,
520,PENDING,امید,hope; expectation; امید سے = pregnant (idiomatic construction),ʊmˈiːd,ohohmayayd,,,
521,PENDING,صنعت,"industry; art, skill, handicraft, workmanship",ʂanˈat,ʂanat,,,
522,PENDING,وکٹ,wicket,ʋˈɪkɪʈ,ʋayaykayayt,,,
523,PENDING,انتخاب,election,ˌɪntɪxˈaːb,ayayntayaykhab,,,
524,PENDING,احساس,"consciousness, emotion, feeling, perception, realisation",ɛhsˈaːs,ayhsas,,,
525,PENDING,مشرق,east,mˈaʃrˌɪq,mashrayayq,,,
526,PENDING,موسیقی,music,moːsˈiːqi,mohsayayqayay,,,
527,PENDING,تیز,fast; quick; sharp; intense; strong; spicy/hot,tˈeːz,tayz,,,
528,PENDING,وطن,"nation, country; homeland, motherland, fatherland",ʋatˈan,ʋatan,,,
529,PENDING,دودھ,milk; coconut milk/liquid (context-dependent),dˈuːdʰ,dohohdʰ,,,
530,PENDING,تنظیم,organization,tˌənʐˈiːm,tohohhnʐayaym,,,
531,PENDING,موسم,weather; season; climate,mˈoːsəm,mohsohohhm,,,
532,PENDING,خرچ,"expenditure, spending",xˈʌrc,khʌrc,,,
533,PENDING,ہاتھوں,hands (oblique plural),hˈaːtʰõː,hatʰõ,,,
534,PENDING,حمایت,"defence, protection; support, backing, aid, advocacy (of a side or cause)",hɪmˈaːjat,hayaymayat,,,
535,PENDING,شکست,"defeat, failure; loss, deficiency; breaking, fracture",ʃɪkˈast,shayaykast,,,
536,PENDING,نماز,prayer; ritual prayer; salat,namˈaːz,namaz,,,
537,PENDING,تربیت,"upbringing (ie. of a parent to a child); nurturing, discipline (ie. training; instruction)",tˈarbiˌat,tarbayayat,,,
538,PENDING,تصور,concept; idea; conception,taʂˈaʋʋʊr,taʂaʋʋohohr,,,
539,PENDING,سپر,"a shield, a handheld defensive armour",sˈʌpər,sʌpohohhr,,,
540,PENDING,چنانچہ,therefore; consequently; accordingly,cənˈaːnca,cohohhnanca,,,
541,PENDING,واقعات,events; incidents,ʋˌaːqeːˈaːt,ʋaqayat,,,
542,PENDING,رضا,will; accord; consent,rˈʌzaː,rʌza,,,
543,PENDING,وہی,"that very, the same; he, she, it, they, that, those",ʋˈʌhi,ʋʌhayay,,,
544,PENDING,اسکول,school,ɪskˈuːl,ayayskohohl,,,
545,PENDING,معیار,standard; quality; criterion; measure; benchmark,maːjˈaːr,mayar,,,
546,PENDING,آزادی,"liberty, liberation; freedom, independence",aːzˈaːdi,azadayay,,,
547,PENDING,مثال,"example, instance, specimen, model, precedent",mɪsˈaːl,mayaysal,,,
548,PENDING,شاعری,poetry,ʃaːˈaːɪrˌiː,shaaayayrayay,,,
549,PENDING,عظیم,great; grand; magnificent; vast; عظیم in the divine epithet العظیم (context-dependent),aʐˈiːm,aʐayaym,,,
550,PENDING,خوبصورت,beautiful,xˈuːbʂuːrˌat,khohohbʂohohrat,,,
