rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
351,REPAIR,مجرد,mere; bare; stripped; abstract; as soon as / merely / just in بمجرد constructions,mˈudʒarrˌad,mohohyarrad,Machine hint is unusable; normalize standard MSA form,/mudʒarrad/,mujarrad
352,REPAIR,وزراء,ministers,wzraːʔ,wzraʔ,Machine candidate omits lexical short vowels,/wuzaraːʔ/,wuzarāʾ
353,REPAIR,هؤلاء,these,haːʔˈulaːʔˌi,haʔohohlaʔayay,Machine hint is unusable; normalize standard MSA demonstrative,/haːʔulaːʔi/,hāʾulāʾi
354,REPAIR,عقد,contract/agreement; decade; necklace; held/concluded/tied (depending on vocalization),ʕˈaqad,‘aqad,Workbook gloss spans noun عَقْد and past verb عَقَدَ; include both readings,/ʕaqd/ / /ʕaqada/,ʿaqd / ʿaqada
355,REPAIR,دقيقة,minute; precise/fine (context-dependent),dˈaqiːqˌa,daqayayqa,Machine hint is unusable; normalize standard MSA form,/daqiːqa/,daqīqa
356,REPAIR,طبع,printing; nature/character; printed,t̪ˈabʕ,t̪ab‘,Workbook gloss spans noun طَبْع and past verb طَبَعَ; machine also fails to mark emphatic ṭ,/tˤabʕ/ / /tˤabaʕa/,ṭabʿ / ṭabaʿa
357,REPAIR,صورة,picture; image; form,s̪ˈuːra.,s̪ohohra.,Machine consonant quality is wrong for emphatic ṣ and contains punctuation artifacts,/sˤuːra/,ṣūra
358,REPAIR,تقدم,progress; advance; advanced; came forward; applied (depending on use),tˈaqadːˌum,taqadohohm,Workbook gloss spans verbal noun تَقَدُّم and past verb تَقَدَّمَ; include both readings,/taqaddum/ / /taqaddama/,taqaddum / taqaddama
359,REPAIR,جامعة,university,dʒˈaːmiʕˌa,yamayay‘a,Machine hint is unusable; normalize ʿayn and long vowel,/dʒaːmiʕa/,jāmiʿa
360,REPAIR,عبر,through; via; across; lessons; morals; crossed/passed through; expressed (depending on vocalization/use),ʕˈabr,‘abr,Workbook gloss spans عَبْر and عِبَر and عَبَرَ and عَبَّرَ; include all relevant readings,/ʕabr/ / /ʕibar/ / /ʕabara/ / /ʕabbara/,ʿabr / ʿibar / ʿabara / ʿabbara
361,REPAIR,اذهب,go!,ˈaðhb,adhhb,Machine candidate misreads imperative اِذْهَبْ and omits lexical vowels,/ʔiðhab/,ʾidhhab
362,REPAIR,وجد,found,wˈadʒad,wayad,Machine form drops the lexical final vowel of the past verb,/wadʒada/,wajada
363,REPAIR,قادم,coming; next,qˈaːdim,qadayaym,Machine hint is unusable; preserve vowel length,/qaːdim/,qādim
364,REPAIR,يجري,runs; proceeds; takes place,jdʒrˈiː,yyrayay,Machine candidate omits the initial short vowel and hint is unusable,/jadʒriː/,yajrī
365,REPAIR,أسعار,prices,ʔsʕˈaːr,ʔs‘ar,Machine candidate omits lexical vowels; normalize ʿayn and long vowel,/ʔasʕaːr/,ʾasʿār
366,REPAIR,حرب,war,ħˈarb,harb,Normalize broad IPA and distinguish ḥ,/ħarb/,ḥarb
367,REPAIR,نقطة,point; dot,nˈuqt̪a.,nohohqt̪a.,Machine consonant quality is wrong for emphatic ṭ and contains punctuation artifacts,/nuqtˤa/,nuqṭa
368,REPAIR,انتخابات,elections,ˈantχaːbˌaːt,antkhabat,Machine candidate uses the wrong initial vowel and omits the citation glottal onset,/ʔintixaːbaːt/,ʾintikhābāt
369,REPAIR,سوق,market,sˈuːq,sohohq,Machine hint is unusable; preserve vowel length,/suːq/,sūq
370,REPAIR,بناء,building; construction,binˈaːʔ,bayaynaʔ,Machine hint is unusable; normalize long vowel and hamza,/binaːʔ/,bināʾ
371,REPAIR,تعلم,learning; learned,tˈaʕallˌam,ta‘allam,Workbook gloss spans verbal noun تَعَلُّم and past verb تَعَلَّمَ; include both readings,/taʕallum/ / /taʕallama/,taʿallum / taʿallama
372,REPAIR,يصبح,becomes,js̪bħ,ys̪bh,Machine candidate omits lexical vowels and fails to mark emphatic ṣ,/jusˤbiħ/,yuṣbiḥ
373,REPAIR,خصوصا,especially; particularly,χs̪ˈu.ːs̪a.ː,khs̪ohoh.s̪a.,Machine candidate omits initial vowel and misreads emphatic consonants plus tanwin,/xusˤuːsˤan/,khuṣūṣan
374,REPAIR,نصف,half,nˈis̪f,nayays̪f,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/nisˤf/,niṣf
375,REPAIR,ذهاب,going; departure,ðˈahaːb,dhahab,Normalize broad IPA and preserve vowel length,/ðahaːb/,dhahāb
376,REPAIR,رأي,opinion; view,rˈaʔj,raʔy,Normalize broad IPA and learner hamza marker,/raʔj/,raʾy
377,REPAIR,يفكر,thinks; considers,jfkr,yfkr,Machine candidate omits lexical vowels and gemination,/jufakkir/,yufakkir
378,REPAIR,وطني,national; patriotic,wˌat̪a.nˈiːj,wat̪a.nayayy,Machine consonant quality is wrong for emphatic ṭ and final nisba gemination is not represented consistently,/watˤanijj/,waṭaniyy
379,REPAIR,اجتماع,meeting; assembly,ˌidʒtimˈaːʕ,ayayytayayma‘,Machine hint is unusable; restore isolated glottal onset and normalize ʿayn,/ʔidʒtimaːʕ/,ʾijtimāʿ
380,REPAIR,قيمة,value; worth,qˈiːma,qayayma,Machine hint is unusable; preserve vowel length,/qiːma/,qīma
381,REPAIR,بلاد,lands; countries,bˈalaːd,balad,Machine hint loses the lexical initial vowel pattern and long vowel,/bilaːd/,bilād
382,REPAIR,بداية,beginning; start,bˈidaːjˌa,bayaydaya,Machine hint is unusable; normalize standard MSA form,/bidaːja/,bidāya
383,REPAIR,ذو,possessor of; having; with (ذو),ðˈuː,dhohoh,Machine hint is unusable; preserve vowel length,/ðuː/,dhū
384,REPAIR,مدرسة,school; female teacher (depending on vocalization),mˈadrasˌa,madrasa,Workbook gloss spans مَدْرَسَة and مُدَرِّسَة; include both readings,/madrasa/ / /mudarrisa/,madrasa / mudarrisa
385,REPAIR,سرعة,speed; rapidity,sˈurʕa,sohohr‘a,Machine hint is unusable; normalize ʿayn,/surʕa/,surʿa
386,REPAIR,لما,when (لَمَّا); not yet (لَمَّا); for what / to what (لِمَا),lˈammaː,lamma,Workbook gloss spans لَمَّا and لِمَا; include both standard readings,/lammaː/ / /limaː/,lammā / limā
