rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
301,PENDING,تعلقات,relations; relationships; connections,tˈaːlʊqˌaːt,talohohqat,,,
302,PENDING,لہذا,therefore; thus; hence,lɪhˈaːzaː,layayhaza,,,
303,PENDING,آزاد,free; independent; liberated; unrestricted,aːzˈaːd,azad,,,
304,PENDING,رات,"eve; darkness, dark; night, nighttime",rˈaːt,rat,,,
305,PENDING,حد,"boundary, limit",hˈʌd,hʌd,,,
306,PENDING,شرکت,participation; involvement; association; company/partnership (context-dependent),ʃˌɪrkˈat,shayayrkat,,,
307,PENDING,تقریبا,"around, about, approximately, close to, almost, nearly",tˌəqrˈiːbaː,tohohhqrayayba,,,
308,PENDING,چکی,"mill; millstone; has/had already completed (feminine completive form in verb constructions, context-dependent)",cˈʌki,cʌkayay,,,
309,PENDING,رہ,remain; stay; live (stem/imperative base of رہنا),rˈɛh,rayh,,,
310,PENDING,جماعت,group; class; congregation; organized party/group,ɟamˈaːt,gyamat,,,
311,PENDING,آغاز,start; beginning; commencement,aːɣˈaːz,aghaz,,,
312,PENDING,ملکی,national; domestic; of the country,mˈʊlkˌiː,mohohlkayay,,,
313,PENDING,نقصان,loss; harm; damage; disadvantage; drawback,nʊqʂˈaːn,nohohqʂan,,,
314,PENDING,کافی,enough; sufficient; quite/fairly; coffee (context-dependent),kˈaːfi,kafayay,,,
315,PENDING,اختر,"star; a surname, Akhtar, from Persian; a unisex given name, Akhtar, from Persian",ˌaxtˈar,akhtar,,,
316,PENDING,وغیرہ,"et cetera, and so forth",ʋaɣˈɛːra,ʋaghayra,,,
317,PENDING,انسانی,human,ɪnsˈaːni,ayaynsanayay,,,
318,PENDING,توجہ,"focus; regard; attention, care",taʋˈaɟoː,taʋagyoh,,,
319,PENDING,ظاہر,apparent; evident; clear; obvious; apparently/obviously (adverbial use),ʐˈaːhɪr,ʐahayayr,,,
320,PENDING,مرتبہ,"occasion, time; degree, rank, standing",mˌartˈabˌa,martaba,,,
321,PENDING,دس,ten,dˈʌs,dʌs,,,
322,PENDING,مشکل,hard; difficult; problematic,mˈʊʃkˌɪl,mohohshkayayl,,,
323,PENDING,تحریک,movement; campaign; motion; stimulation; proposal/motion,tˌeːhrˈiːk,tayhrayayk,,,
324,PENDING,شریف,"meek, gentle, noble, upstanding",ʃərˈiːf,shohohhrayayf,,,
325,PENDING,کامیابی,"success, achievement",kˈaːmjaːbˌiː,kamyabayay,,,
326,PENDING,ممکن,possible,mˈʊmkˌɪn,mohohmkayayn,,,
327,PENDING,شیخ,sheikh; elder; religious leader/cleric; title/name,ʃˈeːx,shaykh,,,
328,PENDING,تاریخ,date; history,taːrˈiːx,tarayaykh,,,
329,PENDING,پور,town; city; settlement; -pur (place-name element),pˈoːr,pohr,,,
330,PENDING,غلام,"slave; knave, jack; boy, young man",ɣʊlˈaːm,ghohohlam,,,
331,PENDING,متعلق,related; connected; attached; concerning,mʊtˈaːlɪq,mohohtalayayq,,,
332,PENDING,علاج,cure; remedy; medical treatment,ɪlˈaːɟ,ayaylagy,,,
333,PENDING,حال,condition; state; situation; present/current state,hˈaːl,hal,,,
334,PENDING,سات,seven (۷ (7)),sˈaːt,sat,,,
335,PENDING,بجائے,instead; instead of; in place of (especially in کے بجائے),bəɟˈaːeː,bohohhgyaay,,,
336,PENDING,بنیادی,"fundamental, primary, basic, principal",bˌʊniˈaːdi,bohohnayayadayay,,,
337,PENDING,کروڑ,crore; ten million,kərˈoːr.,kohohhrohr.,,,
338,PENDING,مضبوط,strong; sturdy; solid; firm; secure,mˌəzbˈuːt,mohohhzbohoht,,,
339,PENDING,برس,year,bˈʌrəs,bʌrohohhs,,,
340,PENDING,تم,you (familiar / informal),tʊm,tohohm,,,
341,PENDING,شدید,severe; intense; strong; extreme,ʃədˈiːd,shohohhdayayd,,,
342,PENDING,کالج,college,kˈaːlɪɟ,kalayaygy,,,
343,PENDING,تقسیم,division; distribution,tˌəqsˈiːm,tohohhqsayaym,,,
344,PENDING,سرحد,border; frontier; boundary,sˈarhad,sarhad,,,
345,PENDING,گروپ,group,ɡrˈuːp,grohohp,,,
346,PENDING,پیر,foot; Monday; spiritual guide/saint; elder,pˈeːr,payr,,,
347,PENDING,واضح,"evident, manifest, elaborate, clear, apparent",ʋˈaːzɛh,ʋazayh,,,
348,PENDING,زر,gold; money; wealth,zˈʌr,zʌr,,,
349,PENDING,مسلمانوں,Muslims (oblique plural),mʊsˈalmˌaːnõː,mohohsalmanõ,,,
350,PENDING,محبت,"love; affection; dedication, attachment",mʊhˈabːat,mohohhabat,,,
