rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
151,REPAIR,جانب,side; aspect; flank,dʒˈaːnib,yanayayb,Machine hint is unusable; normalize standard MSA form,/dʒaːnib/,jānib
152,REPAIR,اسم,name,ˈism,ayaysm,Normalize isolated hamzat-al-wasl pronunciation and learner hint,/ʔism/,ʾism
153,REPAIR,أخير,last; final; recent,ʔˈaχiːr,ʔakhayayr,Machine hint is unusable; normalize hamza and long vowel,/ʔaxiːr/,ʾakhīr
154,REPAIR,رائع,wonderful; excellent; great,rˈaːʔiʕ,raʔayay‘,Machine hint is unusable; normalize hamza and ʿayn markers,/raːʔiʕ/,rāʾiʿ
155,REPAIR,دولي,international,dˌuwalˈiːj,dohohwalayayy,Machine candidate misreads دَوْلِيّ; use standard MSA adjective pronunciation,/dawlijj/,dawliyy
156,REPAIR,ناس,people,nˈaːs,nas,Normalize broad IPA and preserve vowel length,/naːs/,nās
157,REPAIR,إدارة,administration; management,ʔˈidaːrˌa,ʔayaydara,Machine hint is unusable; normalize standard MSA form,/ʔidaːra/,ʾidāra
158,REPAIR,نشر,publication; publishing; spreading; published/spread,nˈaʃar,nashar,Workbook gloss spans noun نَشْر and past verb نَشَرَ; include both readings,/naʃr/ / /naʃara/,nashr / nashara
159,REPAIR,ثانية,second; a second (unit of time); feminine ordinal second,θˈaːniːˌa,thanayaya,Machine hint is unusable; normalize the standard feminine/time-unit form,/θaːnija/,thāniya
160,REPAIR,الذين,who; those who (masculine plural relative pronoun),ʔallˈaðiːnˌa,ʔalladhayayna,Machine hint is unusable; preserve the fixed final vowel,/allaðiːna/,alladhīna
161,REPAIR,كلا,"no; certainly not (كَلَّا); both (masculine, كِلَا)",kˈilaː,kayayla,Workbook gloss explicitly spans كَلَّا and كِلَا; include both readings,/kallaː/ / /kilaː/,kallā / kilā
162,REPAIR,حق,right; truth; entitlement,ħˈaqː,haq,Normalize broad IPA and preserve gemination plus ḥ,/ħaqq/,ḥaqq
163,REPAIR,مدينة,city,madˈiːna,madayayna,Machine hint is unusable; normalize standard MSA form,/madiːna/,madīna
164,REPAIR,عدم,absence; nonexistence; lack,ʕˈadam,‘adam,Normalize broad IPA and ʿayn transliteration,/ʕadam/,ʿadam
165,REPAIR,حدث,event; happened; occurred (depending on vocalization/use),ħˈadaθ,hadath,Workbook gloss spans noun حَدَث and past verb حَدَثَ; include both readings,/ħadaθ/ / /ħadaθa/,ḥadath / ḥadatha
166,REPAIR,اتحاد,union; federation,ˌitːiħˈaːd,ayaytayayhad,Machine hint is unusable; restore the initial citation glottal onset and standard vowels,/ʔittiħaːd/,ittiḥād
167,REPAIR,أولى,"first (feminine); more worthy; more entitled; more fitting; granted or bestowed (verb, depending on vocalization/use)",ʔˈawlaː,ʔawla,Workbook gloss spans أُولَى and أَوْلَى; candidate gives only the latter,/ʔuːlaː/ / /ʔawlaː/,ʾūlā / ʾawlā
168,REPAIR,ليلة,night,lˈajla,layla,Normalize broad MSA IPA,/lajla/,layla
169,REPAIR,مدير,director; manager,mudˈiːr,mohohdayayr,Machine hint is unusable; normalize vowel length,/mudiːr/,mudīr
170,REPAIR,سيارة,car; automobile,sajjˈaːra.,sayyara.,Remove machine punctuation artifact and preserve long vowel,/sajjaːra/,sayyāra
171,REPAIR,أضاف,added,ʔadˤˈa.ːf,ʔadˤa.f,Machine form drops the lexical final vowel and has malformed syllabification,/ʔadˤaːfa/,ʾaḍāfa
172,REPAIR,صغير,small; little; young,s̪ˈaɣiːr,s̪aghayayr,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/sˤaɣiːr/,ṣaghīr
173,REPAIR,وزير,minister,wazˈiːr,wazayayr,Machine hint is unusable; normalize vowel length,/waziːr/,wazīr
174,REPAIR,نادي,club,nˈaːdiː,nadayay,Machine hint is unusable; normalize both long vowels,/naːdiː/,nādī
175,REPAIR,قتل,killing; murder; killed,qˈa.tal,qa.tal,Workbook gloss spans noun قَتْل and past verb قَتَلَ; include both readings,/qatl/ / /qatala/,qatl / qatala
176,REPAIR,دور,role; turn; function,dˈawr,dawr,Normalize broad monosyllabic IPA,/dawr/,dawr
177,REPAIR,بدأ,began; started,bˈadaʔ,badaʔ,Machine form drops the lexical final vowel of the past verb,/badaʔa/,badaʾa
178,REPAIR,شأن,matter; affair; concern,ʃˈaʔn,shaʔn,Normalize broad IPA and learner hamza marker,/ʃaʔn/,shaʾn
179,REPAIR,قام,stood; got up; carried out,qˈa.ːm,qa.m,Machine form drops the lexical final vowel and has malformed syllabification,/qaːma/,qāma
180,REPAIR,مباراة,match; game,mˌubaːrˈa.ːh,mohohbara.h,Machine hint is unusable and syllabification is malformed,/mubaːraːh/,mubārāh
181,REPAIR,يأتي,comes; arrives,jʔtˈiː,yʔtayay,Machine candidate omits the initial short vowel and hint is unusable,/jaʔtiː/,yaʾtī
182,REPAIR,خارج,outside; external to,xˈaːridʒ,kharayayy,Machine hint is unusable; normalize standard MSA form,/xaːridʒ/,khārij
183,REPAIR,منزل,house; home; residence,mˈanzil,manzayayl,Machine hint is unusable; normalize standard MSA form,/manzil/,manzil
184,REPAIR,يوجد,exists; is present; there is,jwdʒd,ywyd,Machine candidate omits the lexical vowels of يُوجَد,/juːdʒad/,yūjad
185,REPAIR,مركز,center; centre,mˈarkaz,markaz,Normalize broad MSA IPA,/markaz/,markaz
186,REPAIR,لجنة,committee; commission,lˈadʒna,layna,Machine hint is unusable; normalize standard MSA form,/ladʒna/,lajna
187,REPAIR,سياسي,politician; political figure; political,sˌijaːsˈiːj,sayayyasayayy,Machine hint is unusable; normalize the nisba adjective/noun with final gemination,/sijaːsijj/,siyāsiyy
188,REPAIR,داخل,inside; within,dˈaːxil,dakhayayl,Machine hint is unusable; normalize vowel length,/daːxil/,dākhil
