rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
551,REPAIR,partout,everywhere,paʁtˈu,partohoh,Remove inappropriate lexical stress; learner hint is corrupted.,/paʁtu/,par-too
552,REPAIR,bras,arm,bʁˈa,bra,Remove inappropriate lexical stress; final s is silent and /a/ is open.,/bʁa/,brah
553,REPAIR,retard,delay; lateness (en retard = late),ʁətˈaʁ,rohohhtar,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁətaʁ/,ruh-tahr
554,REPAIR,crime,crime,kʁˈim,krayaym,Remove inappropriate lexical stress; learner hint is corrupted.,/kʁim/,kreem
555,REPAIR,calme,"calm; quiet, peaceful; coolness (of a person)",kˈalm,kalm,Remove inappropriate lexical stress; cue open /a/.,/kalm/,kahlm
556,REPAIR,calmer,"to calm, pacify, soothe; to calm down, abate, subside",kalmˈe,kalmay,Remove inappropriate lexical stress; cue open /a/ and final /e/.,/kalme/,kahl-may
557,REPAIR,lettre,letter,lˈɛtʁ,laytr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/lɛtʁ/,letr
558,REPAIR,général,general,ʒeneʁˈal,zhaynayral,Remove inappropriate lexical stress; cue final open /a/.,/ʒeneʁal/,zhay-nay-rahl
559,REPAIR,apprécier,to like; to appreciate; to evaluate or measure quantitatively; to appraise,apʁesjˈe,apraysyay,Remove inappropriate lexical stress; retain /j/ glide.,/apʁesje/,ah-pray-syay
560,REPAIR,tromper,to deceive; mislead; be mistaken; cheat on,tʁɔ̃pˈe,trohnpay,Remove inappropriate lexical stress; first vowel is nasal /ɔ̃/.,/tʁɔ̃pe/,trohn-pay (nasal first vowel)
561,REPAIR,blesser,hurt; wound,blɛsˈe,blaysay,Standard infinitive uses /e/ in the first syllable: /blese/, not /blɛse/; remove lexical stress.,/blese/,blay-say
562,REPAIR,patron,boss; employer; owner/manager; pattern/template,patʁˈɔ̃,patrohn,Remove inappropriate lexical stress; final vowel is nasal /ɔ̃/.,/patʁɔ̃/,pah-trohn (nasal final vowel)
563,REPAIR,intéresser,to interest; to concern; to be interested in (s'intéresser à),ɛ̃teʁɛsˈe,ayayntayraysay,Standard sequence is /ɛ̃teʁese/; candidate opens the pre-final /e/ and adds lexical stress. Learner hint is corrupted.,/ɛ̃teʁese/,ehn-tay-ray-say (nasal first vowel)
564,REPAIR,certain,sure; certain,sɛʁtˈɛ̃,sayrtayayn,Remove inappropriate lexical stress; final vowel is nasal /ɛ̃/.,/sɛʁtɛ̃/,sehr-tehn (nasal final vowel)
565,REPAIR,casser,break,kasˈe,kasay,Remove inappropriate lexical stress; cue open /a/ and final /e/.,/kase/,kah-say
566,REPAIR,clair,"clear; light; bright; pale; open/clear area (noun use, context-dependent)",klˈɛʁ,klayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/klɛʁ/,klehr
567,REPAIR,surtout,above all; especially; surtout (overcoat),syʁtˈu,syrtohoh,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/syʁtu/,sür-too
568,REPAIR,honneur,honor; face card,ɔnˈœʁ,ohneur,Remove inappropriate lexical stress; final rounded /œ/ should be explicit.,/ɔnœʁ/,aw-nuhr
569,REPAIR,toute,all; every; whole (feminine singular),tˈut,tohoht,Remove inappropriate lexical stress; learner hint is corrupted.,/tut/,toot
570,REPAIR,réponse,reply; answer,ʁepˈɔ̃s,raypohns,Remove inappropriate lexical stress; medial vowel is nasal /ɔ̃/.,/ʁepɔ̃s/,ray-pohnss (nasal middle vowel)
571,REPAIR,clé,key,klˈe,klay,Remove inappropriate lexical stress; IPA otherwise correct.,/kle/,klay
572,REPAIR,ancien,ex-; old; former,ɑ̃sjˈɛ̃,ansyayayn,Remove inappropriate lexical stress; both edge vowels are nasal and learner hint is corrupted.,/ɑ̃sjɛ̃/,ahn-syehn (nasal vowels)
573,REPAIR,reprendre,to take back; resume; start again; retake,ʁəpʁˈɑ̃dʁ,rohohhprandr,Remove inappropriate lexical stress; learner hint is corrupted and final stem vowel is nasal /ɑ̃/.,/ʁəpʁɑ̃dʁ/,ruh-prahn-dr (nasal)
574,REPAIR,déranger,to bother; to disrupt; to disarray/disarrange (throw into disorder),deʁɑ̃ʒˈe,dayranzhay,Remove inappropriate lexical stress; medial vowel is nasal /ɑ̃/.,/deʁɑ̃ʒe/,day-rahn-zhay (nasal middle vowel)
575,REPAIR,grave,serious; severe; grave; deep; low-pitched,ɡʁˈav,grav,Remove inappropriate lexical stress; cue open /a/.,/ɡʁav/,grahv
576,REPAIR,sinon,otherwise; if not; except,sinˈɔ̃,sayaynohn,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɔ̃/.,/sinɔ̃/,see-nohn (nasal final vowel)
577,REPAIR,vivant,alive; living; living person/being,vivˈɑ̃,vayayvan,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/vivɑ̃/,vee-vahn (nasal final vowel)
578,REPAIR,remercier,thank,ʁəmɛʁsjˈe,rohohhmayrsyay,Remove inappropriate lexical stress; learner hint is corrupted; retain /j/ glide.,/ʁəmɛʁsje/,ruh-mehr-syay
579,REPAIR,empêcher,prevent,ɑ̃pɛʃˈe,anpayshay,Standard infinitive has /e/ in the second syllable: /ɑ̃peʃe/, not /ɑ̃pɛʃe/; remove stress and cue initial nasal vowel.,/ɑ̃peʃe/,ahn-pay-shay (nasal first vowel)
580,REPAIR,mériter,"to deserve, merit",meʁitˈe,mayrayaytay,Remove inappropriate lexical stress; learner hint is corrupted.,/meʁite/,may-ree-tay
581,REPAIR,cadeau,gift; present,kadˈo,kadoh,Remove inappropriate lexical stress; cue open /a/.,/kado/,kah-doh
582,REPAIR,début,"start, beginning",debˈy,dayby,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/deby/,day-bü
583,REPAIR,médecin,doctor; physician,medəsˈɛ̃,maydohohhsayayn,Remove inappropriate lexical stress; careful citation /medəsɛ̃/ retains schwa and final nasal /ɛ̃/; learner hint is corrupted.,/medəsɛ̃/,may-duh-sehn (nasal final vowel)
584,REPAIR,jurer,swear,ʒyʁˈe,zhyray,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/ʒyʁe/,zhü-ray
585,REPAIR,libre,free; at liberty; available; vacant; unoccupied; free/open,lˈibʁ,layaybr,Remove inappropriate lexical stress; learner hint is corrupted.,/libʁ/,leebr
586,REPAIR,récupérer,"to make up (e.g. time); to reclaim, to recover; to reform, to rehabilitate",ʁekypeʁˈe,raykypayray,Remove inappropriate lexical stress; learner hint should distinguish /y/.,/ʁekypeʁe/,ray-kü-pay-ray
587,REPAIR,souvent,often,suvˈɑ̃,sohohvan,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/suvɑ̃/,soo-vahn (nasal final vowel)
588,REPAIR,exister,exist,ɛɡzistˈe,aygzayaystay,Remove inappropriate lexical stress; learner hint is corrupted.,/ɛɡziste/,eg-zees-tay
589,REPAIR,inviter,invite,ɛ̃vitˈe,ayaynvayaytay,Remove inappropriate lexical stress; initial vowel is nasal /ɛ̃/ and learner hint is corrupted.,/ɛ̃vite/,ehn-vee-tay (nasal first vowel)
