rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
851,REPAIR,directeur,"director; leading, guiding; school principal",diʁɛktˈœʁ,dayayraykteur,Remove inappropriate lexical stress; learner hint is corrupted and final /œ/ is rounded.,/diʁɛktœʁ/,dee-rek-tuhr
852,REPAIR,retenir,to keep; to retain; to hold back; to remember; to reserve/book,ʁətnˈiʁ,rohohhtnayayr,Careful citation pronunciation retains medial schwa: /ʁətəniʁ/; candidate suppresses it and adds lexical stress.,/ʁətəniʁ/,ruh-tuh-neer
853,REPAIR,prince,prince,pʁˈɛ̃s,prayayns,Remove inappropriate lexical stress; vowel is nasal /ɛ̃/.,/pʁɛ̃s/,prehnss (nasal vowel)
854,REPAIR,dingue,"madman, maniac; mad, crazy, nuts; incredible, unbelievable",dˈɛ̃ɡ,dayayng,Remove inappropriate lexical stress; vowel is nasal /ɛ̃/.,/dɛ̃ɡ/,dehng (nasal vowel)
855,REPAIR,connerie,bullshit; stupidity; stupid thing (vulgar),kɔnʁˈi,kohnrayay,Remove inappropriate lexical stress; learner hint is corrupted.,/kɔnʁi/,kawn-ree
856,REPAIR,caméra,camera; video camera,kameʁˈa,kamayra,Remove inappropriate lexical stress; cue final open /a/.,/kameʁa/,kah-may-rah
857,REPAIR,méchant,"mean, unkind; bad, mediocre; jerk (cruel person)",meʃˈɑ̃,mayshan,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/meʃɑ̃/,may-shahn (nasal final vowel)
858,REPAIR,filer,to spin/thread; slip away; give/pass; tail/follow,filˈe,fayaylay,Remove inappropriate lexical stress; learner hint is corrupted.,/file/,fee-lay
859,REPAIR,milieu,middle; environment / surroundings; social circle,miljˈø,mayaylyeu,Remove inappropriate lexical stress; retain /j/ glide and rounded /ø/.,/miljø/,mee-lyuh
860,REPAIR,enfuir,to flee; run away; escape (usually s'enfuir),ɑ̃fyˈiʁ,anfyayayr,Machine misses the French /ɥ/ glide: enfuir is /ɑ̃fɥiʁ/, not /ɑ̃fyiʁ/; initial vowel is nasal.,/ɑ̃fɥiʁ/,ahn-fweer (nasal first vowel)
861,REPAIR,cuisine,kitchen; cooking; cuisine,kyizˈin,kyayayzayayn,Machine misses the French /ɥ/ glide: cuisine is /kɥizin/, not /kyizin/; learner hint is corrupted.,/kɥizin/,kwee-zeen
862,REPAIR,fenêtre,window,fənˈɛtʁ,fohohhnaytr,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is /ɛ/.,/fənɛtʁ/,fuh-netr
863,REPAIR,construire,to build,kɔ̃stʁyˈiʁ,kohnstryayayr,Machine misses the French /ɥ/ glide: construire is /kɔ̃stʁɥiʁ/, not /kɔ̃stʁyiʁ/; first vowel is nasal.,/kɔ̃stʁɥiʁ/,kohn-strweer (nasal first vowel)
864,REPAIR,suspect,a suspect; suspicious; suspect,syspˈɛkt,syspaykt,Remove inappropriate lexical stress; learner hint should distinguish French /y/ and cue /ɛ/.,/syspɛkt/,süs-pekt
865,REPAIR,bouche,mouth,bˈuʃ,bohohsh,Remove inappropriate lexical stress; learner hint is corrupted.,/buʃ/,boosh
866,REPAIR,grandir,"to grow up; to magnify; to grow, get bigger",ɡʁɑ̃dˈiʁ,grandayayr,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/ɡʁɑ̃diʁ/,grahn-deer (nasal first vowel)
867,REPAIR,image,image; picture,imˈaʒ,ayaymazh,Remove inappropriate lexical stress; learner hint is corrupted and /a/ is open.,/imaʒ/,ee-mazh
868,REPAIR,là-dedans,in there; in that,lˈadədˈɑ̃,ladohohhdan,Remove artificial lexical stress marks from the fixed expression; learner hint is corrupted and final vowel is nasal.,/ladədɑ̃/,lah-duh-dahn (nasal final vowel)
869,REPAIR,société,society; company; business; corporation,sosjetˈe,sohsyaytay,Standard first vowel is open /ɔ/: /sɔsjete/, not /sosjete/; remove lexical stress.,/sɔsjete/,saw-syay-tay
870,REPAIR,environ,"a surrounding area; about, close to, around",ɑ̃viʁˈɔ̃,anvayayrohn,Remove inappropriate lexical stress; both edge vowels are nasal.,/ɑ̃viʁɔ̃/,ahn-vee-rohn (nasal edge vowels)
871,REPAIR,doux,mild; soft; sweet,dˈu,dohoh,Remove inappropriate lexical stress; final x is silent and learner hint is corrupted.,/du/,doo
872,REPAIR,banque,bank,bˈɑ̃k,bank,Remove inappropriate lexical stress; vowel is nasal /ɑ̃/.,/bɑ̃k/,bahnk (nasal vowel)
873,REPAIR,proposer,"to propose (offer); to propose, suggest",pʁopozˈe,prohpohzay,Standard first vowel is open /ɔ/: /pʁɔpoze/, not /pʁopoze/; remove lexical stress.,/pʁɔpoze/,praw-poh-zay
874,REPAIR,nettoyer,clean,nɛtwajˈe,naytwayay,Remove inappropriate lexical stress; preserve /j/ glide and cue /ɛ/ accurately.,/nɛtwaje/,net-wah-yay
875,REPAIR,terrible,terrible; dreadful; awful; severe/intense,tɛʁˈibl,tayrayaybl,Remove inappropriate lexical stress; learner hint is corrupted.,/tɛʁibl/,teh-ree-bl
876,REPAIR,urgence,"emergency, urgency",yʁʒˈɑ̃s,yrzhans,Remove inappropriate lexical stress; learner hint should distinguish French /y/ and cue nasal /ɑ̃/.,/yʁʒɑ̃s/,ür-zhahns (nasal middle vowel)
877,REPAIR,forcer,to force; compel; make,fɔʁsˈe,fohrsay,Remove inappropriate lexical stress; cue open /ɔ/ and final /e/.,/fɔʁse/,fawr-say
878,REPAIR,atteindre,to reach; to affect; to attain,atˈɛ̃dʁ,atayayndr,Remove inappropriate lexical stress; vowel is nasal /ɛ̃/ and learner hint is corrupted.,/atɛ̃dʁ/,ah-tehn-dr (nasal vowel)
879,REPAIR,gérer,to manage; to handle; to run,ʒeʁˈe,zhayray,Remove inappropriate lexical stress; IPA otherwise correct.,/ʒeʁe/,zhay-ray
880,REPAIR,gouvernement,government,ɡuvɛʁnəmˈɑ̃,gohohvayrnohohhman,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/ɡuvɛʁnəmɑ̃/,goo-vehr-nuh-mahn (nasal final vowel)
881,REPAIR,honte,shame (feeling); shame (something shameful),ˈɔ̃t,ohnt,Remove inappropriate lexical stress; vowel is nasal /ɔ̃/.,/ɔ̃t/,ohnt (nasal)
882,REPAIR,fleur,flower; blossom,flˈœʁ,fleur,Remove inappropriate lexical stress; learner hint should cue rounded /œ/.,/flœʁ/,fluhr
883,REPAIR,fuir,to flee; to escape; to leak; to have a leak,fyˈiʁ,fyayayr,Machine misses the French /ɥ/ glide: fuir is /fɥiʁ/, not /fyiʁ/.,/fɥiʁ/,fweer
884,REPAIR,poursuivre,"to sue; to continue; to pursue, to chase",puʁsyˈivʁ,pohohrsyayayvr,Machine misses the French /ɥ/ glide: poursuivre is /puʁsɥivʁ/, not /puʁsyivʁ/.,/puʁsɥivʁ/,poor-sweevr
885,REPAIR,copain,"friend, chum, mate (UK), pal, buddy; ellipsis of petit copain: boyfriend (boy/man to whom one has a romantic attachment)",kopˈɛ̃,kohpayayn,Standard first vowel is open /ɔ/: /kɔpɛ̃/, not /kopɛ̃/; final vowel is nasal.,/kɔpɛ̃/,kaw-pehn (nasal final vowel)
886,REPAIR,étranger,foreign; foreigner; stranger; outsider,etʁɑ̃ʒˈe,aytranzhay,Remove inappropriate lexical stress; medial vowel is nasal /ɑ̃/.,/etʁɑ̃ʒe/,ay-trahn-zhay (nasal middle vowel)
887,REPAIR,niveau,level,nivˈo,nayayvoh,Remove inappropriate lexical stress; learner hint is corrupted.,/nivo/,nee-voh
888,REPAIR,anglais,English; Anglo-American or Anglophone,ɑ̃ɡlˈɛ,anglay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/ and final vowel is /ɛ/.,/ɑ̃ɡlɛ/,ahn-gleh (nasal first vowel)
889,REPAIR,position,position,pozisjˈɔ̃,pohzayaysyohn,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɔ̃/.,/pozisjɔ̃/,poh-zee-syohn (nasal final vowel)
890,REPAIR,profiter,to benefit; take advantage of; enjoy; profit from,pʁofitˈe,prohfayaytay,Standard first vowel is open /ɔ/: /pʁɔfite/, not /pʁofite/; remove lexical stress.,/pʁɔfite/,praw-fee-tay
891,REPAIR,machine,engine; machine,maʃˈin,mashayayn,Remove inappropriate lexical stress; learner hint is corrupted.,/maʃin/,mah-sheen
892,REPAIR,action,action; act; share/stock; campaign; special offer (retail context),aksjˈɔ̃,aksyohn,Remove inappropriate lexical stress; final vowel is nasal /ɔ̃/.,/aksjɔ̃/,ak-syohn (nasal final vowel)
893,REPAIR,hum,hmm; um,ˈɔm,ohm,Standard French hesitation hum is commonly /œm/ (with variation toward syllabic /m/); candidate /ɔm/ is not the preferred citation form.,/œm/,uhm (rounded vowel)
