rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
51,REPAIR,یا,or; O!/oh! (vocative in some contexts),jˈaː,ya,Remove inappropriate lexical stress and preserve vowel length.,/jɑː/,yaa
52,REPAIR,ہم,we; us,ham,ham,Standard Urdu uses voiced /ɦ/ and schwa /ə/.,/ɦəm/,hum
53,REPAIR,ہوں,"am; be/may be (subjunctive, context-dependent)",huːn,hohohn,Standard Urdu uses voiced /ɦ/ and nasalized long /ũː/; candidate incorrectly has final /n/.,/ɦũː/,"hoon (nasal oo; voiced h)"
54,REPAIR,زیادہ,"more, very many, excessive; more, much, a lot, excessively",zjˈaːda,zyada,Use dental /d̪/, back /ɑː/, and standard Urdu variant structure; remove stress.,"/zjɑː.d̪ɑ(ː)/; /zɪ.jɑː.d̪ɑ(ː)/","zyaa-daa / zi-yaa-daa"
55,REPAIR,ملک,"realm; country, land",mˈʊlk,mohohlk,Remove inappropriate lexical stress and repair learner hint.,/mʊlk/,mulk
56,REPAIR,بات,talk; conversation; thing; point; matter; saying,bˈaːt,bat,Use back /ɑː/ and dental /t̪/; preserve length.,/bɑːt̪/,baat
57,REPAIR,طرح,way; manner; method; type; kind,tˌərˈah,tohohhrah,Standard Urdu has /t̪ə.ɾɑː/ or /t̪ə.ɾəɦ/; candidate uses English-like r/h structure and stress.,"/t̪ə.ɾɑː/; /t̪ə.ɾəɦ/","tuh-raa / tuh-ruh"
58,REPAIR,اگر,if; agarwood,aɡˈar,agar,Standard Urdu has schwa vowels and tap /ɾ/; remove stress.,/ə.ɡəɾ/,uh-gur
59,REPAIR,اب,now; at present,ˈab,ab,Standard Urdu uses schwa /ə/; remove stress.,/əb/,ub
60,REPAIR,حکومت,"government; power, reign, rule; jurisdiction; authority",hˌʊkuːmˈat,hohohkohohmat,Use voiced /ɦ/, schwa /ə/, dental /t̪/, and remove lexical stresses.,/ɦʊ.kuː.mət̪/,hu-koo-mut
61,REPAIR,دو,two; give! (informal imperative of دینا),dˈoː,doh,Use dental /d̪/ and remove stress.,/d̪oː/,doh
62,REPAIR,ہوا,air; wind; breeze; happened; became; was (masculine singular form of ہونا),hˈuːaː,hohoha,Homograph has distinct pronunciations: verb /ɦuː.ɑː/ and noun air/wind /ɦə.ʋɑː/.,"/ɦuː.ɑː/ (happened/became); /ɦə.ʋɑː/ (air/wind)","hoo-aa; huh-vaa"
63,REPAIR,دی,gave (feminine singular form of دینا),dˈiː,dayay,Use dental /d̪/ and remove stress; repair hint.,/d̪iː/,dee
64,REPAIR,ہوتا,is/becomes/happens habitually; would be (masculine singular),hˈoːtaː,hohta,Use voiced /ɦ/, dental /t̪/, and back /ɑː/; remove stress.,/ɦoː.t̪ɑː/,hoh-taa
65,REPAIR,کام,work; task; job; use,kˈaːm,kam,Use back /ɑː/ and remove stress; preserve length.,/kɑːm/,kaam
66,REPAIR,حاصل,result; outcome; obtained; acquired; achieved,hˈaːʂɪl,haʂayayl,Urdu merges Arabic ح to /ɦ/ and ص to /s/ here; candidate incorrectly uses /h/ and retroflex /ʂ/.,/ɦɑː.sɪl/,haa-sil
67,REPAIR,سب,all; every,sˈʌb,sʌb,Use Urdu schwa /ə/ rather than English /ʌ/; remove stress.,/səb/,sub
68,REPAIR,کرنا,to do; to make; to cause,kˌarnaː,karna,Standard Urdu is /kəɾ.nɑː/ with schwa, tap /ɾ/, and back /ɑː/.,/kəɾ.nɑː/,kur-naa
69,REPAIR,ہر,each; every,hˈʌr,hʌr,Use voiced /ɦ/, schwa /ə/, and tap /ɾ/; remove stress.,/ɦəɾ/,hur
70,REPAIR,سی,like; as; -like (feminine resemblance/comparative form),sˈiː,sayay,Remove inappropriate stress and repair learner hint.,/siː/,see
71,REPAIR,طور,"hill, mount; manner, way; state, condition",tˈɔːr,tohr,Use dental /t̪/ and tap /ɾ/; remove stress.,/t̪ɔːɾ/,taur
72,REPAIR,خان,khan,xˈaːn,khan,Use back /ɑː/ and remove stress; learner hint can retain kh for /x/.,/xɑːn/,khaan
73,REPAIR,پہلے,before; earlier; previously; first,pˈɛhleː,payhlay,Use voiced /ɦ/ and remove stress; preserve final vowel length.,/pɛɦ.leː/,peh-lay
74,REPAIR,کچھ,some; something; a little; any (context-dependent),kʊcʰ,kohohcʰ,Use affricate /t͡ʃʰ/ rather than plain /cʰ/ and repair learner hint.,/kʊt͡ʃʰ/,kuchh
75,REPAIR,صرف,"only; just; solely; expenditure/spending; morphology (grammar, specialized)",ʂˈɪrf,ʂayayrf,Urdu ص is /s/ here and r is tap /ɾ/; candidate incorrectly retroflexes /s/.,/sɪɾf/,sirf
76,REPAIR,انہیں,them; to them,ˌʊnhˌeːn,ohohnhayn,Standard Urdu is /ʊn.ɦẽː/ with voiced /ɦ/ and nasal long vowel; no final /n/.,/ʊn.ɦẽː/,"un-hain (nasal; voiced h)"
77,REPAIR,سال,year,sˈaːl,sal,Use back /ɑː/ and remove stress; preserve length.,/sɑːl/,saal
78,REPAIR,وجہ,reason; cause,ʋˈʌɟˌa,ʋʌgya,Standard Urdu uses /d͡ʒ/ and has /ʋə.d͡ʒəɦ/ or /ʋə.d͡ʒɑː/ variants; candidate is materially wrong.,"/ʋə.d͡ʒəɦ/; /ʋə.d͡ʒɑː/","vuh-juh / vuh-jaa"
79,REPAIR,کم,few; little (not much); less (in lower degree; to smaller extent),kˈʌm,kʌm,Use schwa /ə/ rather than English /ʌ/; remove stress.,/kəm/,kum
80,REPAIR,جنگ,war; fight; battle,ɟˈʌnɡ,gyʌng,Urdu ج is /d͡ʒ/, vowel is schwa /ə/, and نگ is /ŋɡ/.,/d͡ʒəŋɡ/,jung
81,REPAIR,اسے,him; her; it; to him/her/it,ˌɪseː,ayaysay,Unvowelled spelling can represent proximal /ɪ.seː/ or distal /ʊ.seː/; learner hint is corrupted.,"/ɪ.seː/ (proximal); /ʊ.seː/ (distal)","i-say / u-say"
82,REPAIR,لیے,"for; for the sake of (in کے لیے); taken (form of لینا, context-dependent)",lˈiːeː,layayay,Standard Urdu has /lɪ.jeː/ with /j/ glide and short first vowel.,/lɪ.jeː/,li-yay
83,REPAIR,صدر,"president; chief, head; host (of an event etc.); Saddar (a neighbourhood of Karachi, Sindh, Pakistan)",ʂˈʌdər,ʂʌdohohhr,Urdu ص is /s/; standard form is /səd̪ɾ/ with dental /d̪/ and tap /ɾ/.,/səd̪ɾ/,sudr
84,REPAIR,تمام,all; every,təmˈaːm,tohohhmam,Use dental /t̪/, back /ɑː/, and remove stress.,/t̪ə.mɑːm/,tuh-maam
85,REPAIR,اسی,eighty; this very; that very; the same (context-dependent),ˈɪsi,ayaysayay,Three-way homograph in unvowelled Urdu: eighty /əs.siː/, proximal emphatic /ɪ.siː/, distal emphatic /ʊ.siː/.,"/əs.siː/ (eighty); /ɪ.siː/ (this very); /ʊ.siː/ (that very)","us-see; i-see; u-see"
86,REPAIR,خلاف,against; contrary to; opposed to; opposition,xɪlˈaːf,khayaylaf,Use back /ɑː/ and remove stress; repair learner hint.,/xɪ.lɑːf/,khi-laaf
87,REPAIR,احمد,"an epithet for Prophet Muhammad; a male surname, Ahmed or Ahmad, from Arabic; a male given name, Ahmed or Ahmad, from Arabic",ˈɛhməd,ayhmohohhd,Standard Urdu uses voiced /ɦ/ and dental /d̪/; remove stress.,/ɛɦ.məd̪/,eh-mud
88,REPAIR,طرف,side; direction,tarˈaf,taraf,Standard Urdu uses dental /t̪/, schwa vowels, and tap /ɾ/.,/t̪ə.ɾəf/,tuh-ruf
89,REPAIR,دنیا,Earth; world; kingdom,dʊnˈiːaː,dohohnayaya,Standard Urdu has dental /d̪/ and /d̪ʊ.nɪ.jɑː/ syllable structure; candidate has wrong vowel length/glide.,/d̪ʊ.nɪ.jɑː/,du-ni-yaa
90,REPAIR,شروع,onset; beginning; commencement,ʃˈʊruː,shohohrohoh,Remove stress and repair learner hint; use tap /ɾ/.,/ʃʊ.ɾuː/,shu-roo
91,REPAIR,افراد,individuals; persons; members,ˌafrˈaːd,afrad,Standard Urdu uses schwa /ə/, tap /ɾ/, back /ɑː/, and dental final /d̪/.,/əf.ɾɑːd̪/,uf-raad
92,REPAIR,وزیر,vizier; minister; queen / fers,ʋəzˈiːr,ʋohohhzayayr,Remove stress and use tap /ɾ/; repair learner hint.,/ʋə.ziːɾ/,va-zeer
