rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
301,REPAIR,تعال إلى هنا وساعدني.,Come here and help me.,tˈaʕaːlˌa ʔˈilaː hˈunaː wsaːʕdnˌiː.,ta‘ala ʔayayla hohohna wsa‘dnayay.,Machine omits the imperative vowel in سَاعِدْنِي and hint is unusable,/taʕaːla ʔilaː hunaː wa-saːʕidniː/,taʿāla ʾilā hunā wa-sāʿidnī
302,REPAIR,لا أحتاج إلى مساعدتك.,I don't need your help.,lˈaː ʔħtˈaːdʒ ʔˈilaː msˈaːʕdtka.,la ʔhtay ʔayayla msa‘dtka.,Machine omits lexical vowels and construct/genitive ending after إلى,/laː ʔaħtaːdʒ ʔilaː musaːʕadatika/,lā ʾaḥtāj ʾilā musāʿadatika
303,REPAIR,ليس لدي واجب منزلي اليوم.,I have no homework today.,lˈajsa ldiː wˈaːdʒib mˈanzilˌiːj ʔaljˈawm.,laysa ldayay wayayayb manzayaylayayy ʔalyawm.,Machine misreads first-person لَدَيَّ and hint is unusable; normalize adjective منزلي,/lajsa ladajja waːdʒib manziliː al-jawm/,laysa ladayya wājib manzilī al-yawm
304,REPAIR,يجب أن أذهب إلى البيت,I have to go home.,jdʒb ʔn ʔˈaðhab ʔˈilaː ʔalbˈajt,yyb ʔn ʔadhhab ʔayayla ʔalbayt,Machine omits lexical vowels in يَجِبُ and hint mistransliterates ج,/jadʒibu ʔan ʔaðhab ʔilaː al-bajt/,yajibu ʾan ʾadhhab ʾilā al-bayt
305,REPAIR,أنا أعلم ما أحب,I know what I like.,ˈana ʔˈaʕlam mˈaː ʔˈaħabː,ana ʔa‘lam ma ʔahab,Machine misvocalizes أُحِبّ and learner form loses standard long ā in أنا,/ʔanaː ʔaʕlamu maː ʔuħibb/,ʾanā ʾaʿlamu mā ʾuḥibb
306,REPAIR,أنا أعلم ما أريد,I know what I want.,ˈana ʔˈaʕlam mˈaː ʔrˈiːd,ana ʔa‘lam ma ʔrayayd,Machine omits lexical vowels in أُرِيد and learner form loses standard long ā in أنا,/ʔanaː ʔaʕlamu maː ʔuriːd/,ʾanā ʾaʿlamu mā ʾurīd
307,REPAIR,أنا أعلم أين أنت,I know where you are.,ˈana ʔˈaʕlam ʔˈajna ʔˈanta,ana ʔa‘lam ʔayna ʔanta,Machine omits indicative vowel and learner form loses standard long ā in أنا,/ʔanaː ʔaʕlamu ʔajna ʔanta/,ʾanā ʾaʿlamu ʾayna ʾanta
308,REPAIR,أنا أعلم أين تسكن,I know where you live.,ˈana ʔˈaʕlam ʔˈajna tskˈunna,ana ʔa‘lam ʔayna tskohohnna,Machine misvocalizes تَسْكُن as taskunna and omits indicative vowel,/ʔanaː ʔaʕlamu ʔajna taskun/,ʾanā ʾaʿlamu ʾayna taskun
309,REPAIR,أنا أعلم أنك غني,I know you are rich.,ˈana ʔˈaʕlam ʔnkˈa ɣˈaniːj,ana ʔa‘lam ʔnka ghanayayy,Machine omits lexical vowels/gemination in أَنَّكَ and hint is unusable,/ʔanaː ʔaʕlamu ʔannaka ɣanijj/,ʾanā ʾaʿlamu ʾannaka ghaniyy
310,REPAIR,أعلم أنّك تحبّين القهوة.,I know you like coffee.,ʔˈaʕlam ʔnnkˈa tħbːˈiːna ʔalqˈahwa.,ʔa‘lam ʔnnka thbayayna ʔalqahwa.,Machine uses masculine suffix in أَنَّكِ and omits lexical vowels in تُحِبِّينَ,/ʔaʕlamu ʔannaki tuħibbiːna al-qahwa/,ʾaʿlamu ʾannaki tuḥibbīna al-qahwa
311,REPAIR,لم يكن ينبغي لي أن آتي هنا.,I shouldn't have come here.,lˈam ikˈunna jmbɣˈiː lˈajj ʔn ʔˈaːtiː hˈunaː.,lam ayaykohohnna ymbghayay layy ʔn ʔatayay hohohna.,Machine misvocalizes يَكُنْ and لِي and omits lexical vowels in يَنْبَغِي; after أن the final-y verb is آتِيَ,/lam jakun janbaɣiː liː ʔan ʔaːtija hunaː/,lam yakun yanbaghī lī ʾan ʾātiya hunā
312,REPAIR,أريد أن أذهب إلى البيت,I want to go home.,ʔrˈiːd ʔn ʔˈaðhab ʔˈilaː ʔalbˈajt,ʔrayayd ʔn ʔadhhab ʔayayla ʔalbayt,Machine omits lexical vowels in أُرِيد and hint is unusable,/ʔuriːdu ʔan ʔaðhab ʔilaː al-bajt/,ʾurīdu ʾan ʾadhhab ʾilā al-bayt
313,REPAIR,بيتي هو بيتك,My home is your home.,bˈajtiːj hˈuwa bˈajtka,baytayayy hohohwa baytka,Machine incorrectly adds a final glide after بَيْتِي and omits possessive vowel in بَيْتُكَ,/bajtiː huwa bajtuka/,baytī huwa baytuka
314,REPAIR,لا يستطيع أحدٌ مساعدتي.,No one can help me.,lˈaː jstt̪ˈi.ːʕ ʔˈaħadˌun msˈaːʕdtiː.,la ystt̪ayay.‘ ʔahadohohn msa‘dtayay.,Machine omits lexical vowels/emphatic ṭ and mishandles مُسَاعَدَتِي; preserve explicit tanwin on أَحَدٌ,/laː jastatˤiːʕ ʔaħadun musaːʕadatiː/,lā yastaṭīʿ ʾaḥadun musāʿadatī
315,REPAIR,لذلك أحبك,That's why I like you.,lðlka ʔˈaħabːkˌa,ldhlka ʔahabka,Machine omits lexical vowels in لِذَلِكَ and misvocalizes أُحِبُّكَ,/liðaːlika ʔuħibbuka/,lidhālika ʾuḥibbuka
316,REPAIR,لا نحتاج مساعدتك.,We don't need your help.,lˈaː nħtˈaːdʒ msˈaːʕdtka.,la nhtay msa‘dtka.,Machine omits lexical vowels and object/construct ending,/laː naħtaːdʒ musaːʕadataka/,lā naḥtāj musāʿadataka
317,REPAIR,ليس لدينا دوام مدرسي غدًا.,We have no school tomorrow.,lˈajsa ldiːnˌaː dˈawaːm mˈadrasˌiːj ɣˈadan.,laysa ldayayna dawam madrasayayy ghadan.,Machine misreads لَدَيْنَا as ladīnā and hint is unusable; normalize nisba adjective,/lajsa ladajnaː dawaːm madrasijj ɣadan/,laysa ladaynā dawām madrasiyy ghadan
318,REPAIR,نريد معرفة السبب.,We want to know why.,nrˈiːd mˈaʕrifˌa ʔassˈabab.,nrayayd ma‘rayayfa ʔassabab,Machine omits lexical vowels and fails to realize ta marbuta in construct مَعْرِفَةِ السَّبَب,/nuriːdu maʕrifat as-sabab/,nurīdu maʿrifat as-sabab
319,REPAIR,أنتَ يمكنكَ دائماً القدوم هنا.,You can always come here.,ʔntˈa jmknkˈa dˈaːʔmaː ʔalqˈaduːm hˈunaː.,ʔnta ymknka daʔma ʔalqadohohm hohohna.,Machine omits lexical vowels misvocalizes يُمْكِنُكَ and reads دَائِمًا without tanwin,/ʔanta jumkinuka daːʔiman al-quduːm hunaː/,ʾanta yumkinuka dāʾiman al-qudūm hunā
320,REPAIR,يمكنك المجيء معي.,You can come with me.,jmkˈunnakˌa ʔalmˈadʒiːʔ mˈaʕj.,ymkohohnnaka ʔalmayayayʔ ma‘y.,Machine misvocalizes يُمْكِنُكَ and مَعِي; hint mistransliterates ج,/jumkinuka al-madʒiːʔ maʕiː/,yumkinuka al-majīʾ maʿī
321,REPAIR,بإمكانك العودة إلى المنزل الآن.,You can go home now.,bʔmkaːnkˌa ʔalʕˈawda ʔˈilaː ʔalmˈanzil alʔˈaːn.,bʔmkanka ʔal‘awda ʔayayla ʔalmanzayayl alʔan.,Machine omits lexical/possessive vowels and hint is unusable,/biʔimkaːnika al-ʕawda ʔilaː al-manzil al-ʔaːn/,biʾimkānika al-ʿawda ʾilā al-manzil al-ʾān
322,REPAIR,بإمكانك زيارتي غداً.,You can visit me tomorrow.,bʔmkaːnkˌa zˈiːaːrtˌiː ɣdˈaː.,bʔmkanka zayayartayay ghda.,Machine omits lexical/possessive vowels and misvocalizes زِيَارَتِي and غَدًا,/biʔimkaːnika zijaːratiː ɣadan/,biʾimkānika ziyāratī ghadan
323,REPAIR,تعرف ما أعنيه.,You know what I mean.,tˈaʕarrˌuf mˈaː ʔʕnˈiːh.,ta‘arrohohf ma ʔ‘nayayh.,Machine misreads finite تَعْرِف and omits object-pronoun vowel in أَعْنِيهِ,/taʕrif maː ʔaʕniːhi/,taʿrif mā ʾaʿnīhi
324,REPAIR,تحتاج إلى أن تعود إلى المنزل.,You need to return home.,tħtˈaːdʒ ʔˈilaː ʔn tˈaʕawwˌad ʔˈilaː ʔalmˈanzil.,thtay ʔayayla ʔn ta‘awwad ʔayayla ʔalmanzayayl.,Machine misreads تَعُود as form-V تَعَوَّد and omits lexical vowels,/taħtaːdʒ ʔilaː ʔan taʕuːd ʔilaː al-manzil/,taḥtāj ʾilā ʾan taʿūd ʾilā al-manzil
325,REPAIR,لم يكن عليك المجيء هنا.,You shouldn't have come here.,lˈam ikˈunna ʕˈaliːjkˌa ʔalmˈadʒiːʔ hˈunaː.,lam ayaykohohnna ‘alayayyka ʔalmayayayʔ hohohna.,Machine misvocalizes يَكُنْ and عَلَيْكَ; hint mistransliterates ج,/lam jakun ʕalajka al-madʒiːʔ hunaː/,lam yakun ʿalayka al-majīʾ hunā
326,REPAIR,إنك تتكلم كأمك.,You speak like your mother.,ʔˈinka ttklm kʔmka.,ʔayaynka ttklm kʔmka.,Machine misvocalizes إِنَّكَ and omits lexical vowels/gemination in تَتَكَلَّم and كَأُمِّكَ,/ʔinnaka tatakallam kaʔummika/,ʾinnaka tatakallam kaʾummika
327,REPAIR,ما أجمل طلتك اليوم!,How pretty you look today!,mˈaː ʔˈadʒmal t̪ltkˈa ʔaljˈawm!,ma ʔaymal t̪ltka ʔalyawm!,Machine drops final vowel in exclamative أَجْمَلَ and omits emphatic/geminate ṭall- plus object suffix in طَلَّتَكَ,/maː ʔadʒmala tˤallataka al-jawm/,mā ʾajmala ṭallataka al-yawm
