rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
751,REPAIR,لا أستطيع أن أتذكر ما أكلتهُ بالأمس.,I can't remember what I had to eat yesterday.,lˈaː ʔstt̪ˈi.ːʕ ʔn ʔtðkr mˈaː ʔklthˈu bilʔˈams.,la ʔstt̪ayay.‘ ʔn ʔtdhkr ma ʔklthohoh bayaylʔams.,Machine omits lexical vowels/emphatic ṭ in أَسْتَطِيعُ and form-V subjunctive أَتَذَكَّرَ plus object vowels in أَكَلْتُهُ,/laː ʔastatˤiːʕu ʔan ʔataðakkara maː ʔakaltuhu bil-ʔams/,lā ʾastaṭīʿu ʾan ʾatadhakkara mā ʾakaltuhu bil-ʾams
752,REPAIR,لا أملك الوقت الكافي لقراءة هذا الكتاب.,I don't have the time to read this book.,lˈaː ʔˈamlak ʔalwˈaqt ʔalkˈaːfiː lqraːʔt hˈaːðaː ʔalkitˈaːb.,la ʔamlak ʔalwaqt ʔalkafayay lqraʔt hadha ʔalkayaytab.,Machine misvocalizes present أَمْلِكُ and fails to realize ta marbuta in construct لِقِرَاءَةِ هَذَا; hint is unusable,/laː ʔamliku al-waqt al-kaːfiː liqiraːʔati haːðaː al-kitaːb/,lā ʾamliku al-waqt al-kāfī liqirāʾati hādhā al-kitāb
753,REPAIR,لا أظنك قادرًا على فعل ذلك.,I don't think you are capable of doing that.,lˈaː ʔðnkˈa qˈaːdirˌan ʕˈalaː fˈiʕl ðˈaːlikˌa.,la ʔdhnka qadayayran ‘ala fayay‘l dhalayayka.,Machine omits lexical/geminate/object vowels and emphatic ẓ in أَظُنُّكَ; hint is unusable,/laː ʔaðˤunnuka qaːdiran ʕalaː fiʕl ðaːlika/,lā ʾaẓunnuka qādiran ʿalā fiʿl dhālika
754,REPAIR,علقت رجلي بباب القطار.,I got my foot caught in a train door.,ʕlqt rdʒlˈiː bbaːb ʔalqˈit̪aːr.,‘lqt rylayay bbab ʔalqayayt̪ar.,Machine leaves عَلِقَتْ unvocalized and misses lexical vowel in رِجْلِي plus emphatic ṭ in القِطَار; context requires feminine past because رِجْل is the subject,/ʕaliqat ridʒliː bibaːb al-qitˤaːr/,ʿaliqat rijlī bibāb al-qiṭār
755,REPAIR,أظن أن بإمكاني الانتظار أكثر قليلًا.,I guess I could wait a little bit longer.,ʔðn ʔn bʔmkaːnˌiː alˈintiðˌaːr ʔˈakθar qˈaliːlˌan.,ʔdhn ʔn bʔmkanayay alayayntayaydhar ʔakthar qalayaylan.,Machine omits lexical/geminate vowels and emphatic ẓ in أَظُنُّ/أَنَّ and fails to mark emphatic ẓ in الِانْتِظَار,/ʔaðˤunnu ʔanna biʔimkaːniː al-ʔintizˤaːr ʔakθara qaliːlan/,ʾaẓunnu ʾanna biʾimkānī al-ʾintiẓār ʾakthara qalīlan
756,REPAIR,لدي قارورة جعة في حقيبة الظهر الخاصة بي.,I have a bottle of beer in my backpack.,ldiː qˈaːruːrˌa dʒˈiʕa fˈiː ħˈaqiːbˌa ʔaððˈuhr ʔalχˈaːs̪s̪a bˈiː.,ldayay qarohohra yayay‘a fayay haqayayba ʔadhdhohohhr ʔalkhas̪s̪a bayay.,Machine misreads first-person لَدَيَّ and fails to realize ta marbuta in construct قَارُورَةِ جِعَة/حَقِيبَةِ الظَّهْر; fails to mark emphatic ẓ/ṣṣ,/ladajja qaːruːrat dʒiʕa fiː ħaqiːbat aðˤ-ðˤuhr al-xaːsˤsˤa biː/,ladayya qārūrat jiʿa fī ḥaqībat aẓ-ẓuhr al-khāṣṣa bī
757,REPAIR,يجب أن آخذ الدواء كل ست ساعات.,I have to take my medicine every six hours.,jdʒb ʔn ʔˈaːχið ʔaddˈawaːʔ kˈull sˈitː saːʕˌaːt.,yyb ʔn ʔakhayaydh ʔaddawaʔ kohohll sayayt sa‘at.,Machine omits lexical vowels in يَجِبُ and subjunctive ending in آخُذَ; hint mistransliterates ج and is unusable,/jadʒibu ʔan ʔaːxuða ad-dawaːʔ kulla sitti saːʕaːt/,yajibu ʾan ʾākhudha ad-dawāʾ kulla sitti sāʿāt
758,REPAIR,أتمنى فقط لو كنت أعرف كيف أتكلم الفرنسية.,I just wish I knew how to speak French.,ʔtmnˈaː fˈaqat̪ lˈaw kˈint ʔˈaʕraf kˈajfa ʔtklm ʔalfrnsˈijjah.,ʔtmna faqat̪ law kayaynt ʔa‘raf kayfa ʔtklm ʔalfrnsayayyyah.,Machine omits lexical/geminate vowels in أَتَمَنَّى misvocalizes first-person كُنْتُ/أَعْرِفُ and form-V أَتَكَلَّمُ; fails to mark emphatic ṭ in فَقَط,/ʔatamannaː faqatˤ law kuntu ʔaʕrifu kajfa ʔatakallamu al-faransijja/,ʾatamannā faqaṭ law kuntu ʾaʿrifu kayfa ʾatakallamu al-faransiyya
759,REPAIR,أظن أن من الأفضل ألا تكون وقِحًا.,I think it is best not to be impolite.,ʔðn ʔn mˈin ʔalʔˈafdˤal ʔˈalaː tˈakawwˌan wqiħˌan.,ʔdhn ʔn mayayn ʔalʔafdˤal ʔala takawwan wqayayhan.,Machine omits lexical/geminate vowels and emphatic ẓ in أَظُنُّ/أَنَّ and misreads contracted أَلَّا plus تَكُونَ,/ʔaðˤunnu ʔanna min al-ʔafdˤal ʔallaː takuːna waqiħan/,ʾaẓunnu ʾanna min al-ʾafḍal ʾallā takūna waqiḥan
760,REPAIR,كان القيام بذلك شيئا سخيفا على ما أعتقد.,I think it was a stupid thing to do.,kˈaːn ʔalqˈiːaːm bˈaðalkˌa ʃˈiːʔaː sχiːfˌaː ʕˈalaː mˈaː ʔʕtqd.,kan ʔalqayayam badhalka shayayʔa skhayayfa ‘ala ma ʔ‘tqd.,Machine loses accusative tanwin in شَيْئًا سَخِيفًا and omits lexical vowels in أَعْتَقِدُ; normalize the nominal subject of كان,/kaːna al-qijaːmu biðaːlika ʃajʔan saxiːfan ʕalaː maː ʔaʕtaqidu/,kāna al-qiyāmu bidhālika shayʾan sakhīfan ʿalā mā ʾaʿtaqidu
761,REPAIR,أنا لا أريد أن تتأخر عن الصف.,I don't want you to be late for class.,ˈana lˈaː ʔrˈiːd ʔn ttʔχr ʕˈan ʔas̪s̪ˈaff.,ana la ʔrayayd ʔn ttʔkhr ‘an ʔas̪s̪aff.,Machine omits lexical vowels in أُرِيدُ and form-V subjunctive تَتَأَخَّرَ; fails to mark emphatic/sun-letter ṣ in الصَّف,/ʔanaː laː ʔuriːdu ʔan tataʔaxxara ʕan asˤ-sˤaff/,ʾanā lā ʾurīdu ʾan tataʾakhkhara ʿan aṣ-ṣaff
