rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
651,REPAIR,دخل,income; revenue; entered,dˈaχal,dakhal,Workbook gloss spans noun دَخْل and past verb دَخَلَ; include both readings,/daxl/ / /daxala/,dakhl / dakhala
652,REPAIR,يقتل,kills; is killed (voice depends on vocalization/context),jqtl,yqtl,Workbook gloss spans active يَقْتُل and passive يُقْتَل; machine candidate supplies neither vocalization,/jaqtul/ / /juqtal/,yaqtul / yuqtal
653,REPAIR,عالمي,global; worldwide; international,ʕˌaːlamˈijj,‘alamayayyy,Machine hint is unusable; normalize final nisba gemination,/ʕaːlamijj/,ʿālamiyy
654,REPAIR,أمم,nations; peoples,ʔˈammam,ʔammam,Machine candidate is lexically incorrect; standard plural is أُمَم,/ʔumam/,ʾumam
655,REPAIR,أمل,hope,ʔˈamal,ʔamal,Normalize broad IPA and learner hamza marker,/ʔamal/,ʾamal
656,REPAIR,اعتبار,consideration; regard,ˈiʕtibˌaːr,ayay‘tayaybar,Machine hint is unusable; restore isolated onset and normalize ʿayn plus vowel length,/ʔiʕtibaːr/,ʾiʿtibār
657,REPAIR,نهائي,final; definitive,nˈihaːʔˌiːj,nayayhaʔayayy,Machine hint is unusable; normalize final nisba gemination and hamza,/nihaːʔijj/,nihāʾiyy
658,REPAIR,مئة,one hundred; hundred,mʔt,mʔt,Machine candidate omits the lexical vowels of مِئَة,/miʔa/,miʾa
659,REPAIR,تنظيم,organization; regulation; organizing,tˈanðiːm,tandhayaym,Machine candidate fails to mark emphatic ẓ and hint is unusable,/tanðˤiːm/,tanẓīm
660,REPAIR,نجاح,success,nˈadʒaːħ,nayah,Machine hint is unusable; preserve vowel length and ḥ,/nadʒaːħ/,najāḥ
661,REPAIR,دورة,course; cycle; round; session,dˈawra,dawra,Normalize broad MSA IPA,/dawra/,dawra
662,REPAIR,لعبة,game; toy,lˈuʕba,lohoh‘ba,Machine hint is unusable; normalize ʿayn,/luʕba/,luʿba
663,REPAIR,رد,reply; response; return; replied/returned,rˈadː,rad,Workbook gloss spans noun رَدّ and past verb رَدَّ; include both readings,/radd/ / /radda/,radd / radda
664,REPAIR,تنمية,development; growth,tˈanmiːˌa,tanmayaya,Machine candidate incorrectly treats the glide in تَنْمِيَة as a long vowel sequence,/tanmija/,tanmiya
665,REPAIR,اهتمام,interest; attention; concern,ˈihtimˌaːm,ayayhtayaymam,Machine hint is unusable; restore isolated onset and preserve vowel length,/ʔihtimaːm/,ʾihtimām
666,REPAIR,إطار,framework; frame,ʔˈit̪aːr,ʔayayt̪ar,Machine consonant quality is wrong for emphatic ṭ and hint is unusable,/ʔitˤaːr/,ʾiṭār
667,REPAIR,أمنية,wish; desire,ʔˈumniːjˌa,ʔohohmnayayya,Machine candidate/hint mishandle the glide plus gemination in أُمْنِيَّة,/ʔumnijja/,ʾumniyya
668,REPAIR,مسؤول,responsible; official; person responsible,masʔˈuːl,masʔohohl,Machine hint is unusable; normalize hamza and vowel length,/masʔuːl/,masʾūl
669,REPAIR,قائد,leader; commander; driver,qˈa.ːʔid,qa.ʔayayd,Machine syllabification/hint is malformed; normalize long vowel and hamza,/qaːʔid/,qāʾid
670,REPAIR,مصادر,sources,mˈus̪aːdˌar,mohohs̪adar,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/masˤaːdir/,maṣādir
671,REPAIR,وقع,impact; effect; happened; occurred; fell; was located; signed (depending on vocalization/use),wˈaqaʕ,waqa‘,Workbook gloss spans noun وَقْع and past verbs وَقَعَ and وَقَّعَ; include all readings,/waqʕ/ / /waqaʕa/ / /waqqaʕa/,waqʿ / waqaʿa / waqqaʿa
672,REPAIR,مباريات,matches; games,mbaːrˈijjaːt,mbarayayyyat,Machine candidate is lexically incorrect for plural مُبَارَيَات and omits the initial vowel,/mubaːrajaːt/,mubārayāt
673,REPAIR,لاحق,subsequent; later; following; followed/caught up with,lˈaːħiq,lahayayq,Workbook gloss spans adjective لَاحِق and past verb لَاحَقَ; include both readings,/laːħiq/ / /laːħaqa/,lāḥiq / lāḥaqa
674,REPAIR,اتصل,contacted; connected; call!/contact!,ˈitːas̪ˌal,ayaytas̪al,Workbook gloss spans past اِتَّصَلَ and imperative اِتَّصِلْ; machine also fails to mark emphatic ṣ,/ʔittasˤala/ / /ʔittasˤil/,ʾittaṣala / ʾittaṣil
675,REPAIR,محاولة,attempt; try,muħˈaːwalˌa,mohohhawala,Machine hint is unusable; normalize ḥ and vowel length,/muħaːwala/,muḥāwala
676,REPAIR,كون,being; existence; formed/created,kˈawn,kawn,Workbook gloss spans noun كَوْن and past verb كَوَّنَ; include both readings,/kawn/ / /kawwana/,kawn / kawwana
677,REPAIR,أراد,wanted; desired; intended,ʔarˈa.ːd,ʔara.d,Machine form drops the lexical final vowel and has malformed syllabification,/ʔaraːda/,ʾarāda
678,REPAIR,إصابة,injury; casualty,ʔˈis̪aːbˌa,ʔayays̪aba,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/ʔisˤaːba/,ʾiṣāba
679,REPAIR,عشرة,ten; companionship/association (depending on vocalization),ʕˈiʃra,‘ayayshra,Workbook gloss spans عَشَرَة and عِشْرَة; include both readings,/ʕaʃara/ / /ʕiʃra/,ʿashara / ʿishra
680,REPAIR,مهما,whatever; no matter what,mˈahmaː,mahma,Normalize broad IPA and preserve final vowel length,/mahmaː/,mahmā
681,REPAIR,يمثل,represents; constitutes; acts/portrays,jmθl,ymthl,Machine candidate omits lexical vowels and gemination of يُمَثِّل,/jumaθθil/,yumaththil
682,REPAIR,اختيار,choice; selection,ˈiχtiːˌaːr,ayaykhtayayar,Machine candidate misrepresents the glide/vowel sequence and omits isolated onset,/ʔixtijaːr/,ʾikhtiyār
