rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
501,REPAIR,كأس,cup; trophy,kˈaʔs,kaʔs,Normalize broad IPA and learner hamza marker,/kaʔs/,kaʾs
502,REPAIR,جعل,made; rendered; caused,dʒˈaʕal,ya‘al,Machine form drops the lexical final vowel of the past verb and hint is unusable,/dʒaʕala/,jaʿala
503,REPAIR,طوال,throughout; during; all through,t̪ˈawaːl,t̪awal,Machine consonant quality is wrong for emphatic ṭ and hint loses vowel length,/tˤawaːl/,ṭawāl
504,REPAIR,خطة,plan,χˈut̪t̪a,khohoht̪t̪a,Machine consonant quality is wrong for geminated emphatic ṭ and hint is unusable,/xutˤtˤa/,khuṭṭa
505,REPAIR,متى,when?,mˈataː,mata,Normalize broad IPA and preserve final vowel length,/mataː/,matā
506,REPAIR,ضبط,control; regulation; adjustment; controlled; adjusted,dˤˈabt̪,dˤabt̪,Workbook gloss spans noun ضَبْط and past verb ضَبَطَ; machine also fails to mark final emphatic ṭ,/dˤabtˤ/ / /dˤabatˤa/,ḍabṭ / ḍabaṭa
507,REPAIR,أثناء,during; while,ʔˈaθnaːʔˌa,ʔathnaʔa,Use the broad headword form rather than a context-dependent final case vowel; preserve long vowel and hamza,/ʔaθnaːʔ/,ʾathnāʾ
508,REPAIR,وطنية,national; patriotic; patriotism,wat̪ˈaniːjˌa,wat̪anayayya,Machine consonant quality is wrong for emphatic ṭ and feminine nisba form is malformed,/watˤanijja/,waṭaniyya
509,REPAIR,معرفة,knowledge; knowing,mˈaʕrifˌa,ma‘rayayfa,Machine hint is unusable; normalize ʿayn and standard vowels,/maʕrifa/,maʿrifa
510,REPAIR,بيان,statement; declaration; data/itemization (context-dependent),bajˈaːn,bayan,Normalize broad IPA and preserve vowel length,/bajaːn/,bayān
511,REPAIR,قرر,decided; determined,qˈarrar,qarrar,Machine form drops the lexical final vowel of the past verb,/qarrara/,qarrara
512,REPAIR,عيد,holiday; feast; festival,ʕˈiːd,‘ayayd,Machine hint is unusable; normalize ʿayn and vowel length,/ʕiːd/,ʿīd
513,REPAIR,زوج,spouse; pair; married off,zˈawdʒ,zawy,Workbook gloss spans noun زَوْج and past verb زَوَّجَ; include both readings,/zawdʒ/ / /zawwadʒa/,zawj / zawwaja
514,REPAIR,تعليم,education; teaching,tˈaʕliːm,ta‘layaym,Machine hint is unusable; normalize ʿayn and vowel length,/taʕliːm/,taʿlīm
515,REPAIR,خطأ,error; mistake,χˈat̪aʔ,khat̪aʔ,Machine consonant quality is wrong for emphatic ṭ; normalize hamza as well,/xatˤaʔ/,khaṭaʾ
516,REPAIR,تطوير,development; improvement,tˈat̪wiːr,tat̪wayayr,Machine consonant quality is wrong for emphatic ṭ and hint is unusable,/tatˤwiːr/,taṭwīr
517,REPAIR,عدة,several; a number of; waiting period; equipment/gear (depending on vocalization),ʕˈidːa,‘ayayda,Workbook gloss spans عِدَّة and عُدَّة; include both readings,/ʕidda/ / /ʕudda/,ʿidda / ʿudda
518,REPAIR,عضو,member; organ,ʕˈudˤw,‘ohohdˤw,Machine hint is unusable; normalize ʿayn and emphatic consonant,/ʕudˤw/,ʿuḍw
519,REPAIR,فتح,opening; conquest; opened,fˈatħ,fath,Workbook gloss spans noun فَتْح and past verb فَتَحَ; include both readings,/fatħ/ / /fataħa/,fatḥ / fataḥa
520,REPAIR,مات,died,mˈaːt,mat,Machine form drops the lexical final vowel of the past verb and hint loses vowel length,/maːta/,māta
521,REPAIR,غدا,tomorrow,ɣˈadaː,ghada,Machine candidate misreads the adverb غَدًا as a long final vowel,/ɣadan/,ghadan
522,REPAIR,عظيم,great; magnificent; enormous,ʕˈaðiːm,‘adhayaym,Machine candidate fails to mark emphatic ẓ and hint is unusable,/ʕaðˤiːm/,ʿaẓīm
523,REPAIR,كشف,discovery; exposure; revealed/uncovered,kˈaʃaf,kashaf,Workbook gloss spans noun كَشْف and past verb كَشَفَ; include both readings,/kaʃf/ / /kaʃafa/,kashf / kashafa
524,REPAIR,طاقة,energy; capacity,t̪ˈaːqa,t̪aqa,Machine consonant quality is wrong for emphatic ṭ and hint loses vowel length,/tˤaːqa/,ṭāqa
525,REPAIR,يعتبر,is considered; regards/considers,jʕtbr,y‘tbr,Workbook gloss spans passive يُعْتَبَر and active يَعْتَبِر; include both readings,/juʕtabar/ / /jaʕtabir/,yuʿtabar / yaʿtabir
526,REPAIR,عاد,returned; came back,ʕˈaːd,‘ad,Machine form drops the lexical final vowel of the past verb and hint loses vowel length,/ʕaːda/,ʿāda
527,REPAIR,خلف,behind; back; rear; succeeded/followed; came after (depending on vocalization/use),χˈalf,khalf,Workbook gloss spans noun/preposition خَلْف and past verb خَلَفَ; include both readings,/xalf/ / /xalafa/,khalf / khalafa
528,REPAIR,شرق,east,ʃˈarq,sharq,Normalize broad MSA IPA,/ʃarq/,sharq
529,REPAIR,داخلية,internal; domestic; interior (feminine),daːχˈiliːjˌa,dakhayaylayayya,Machine hint is unusable; normalize feminine nisba form,/daːxilijja/,dākhiliyya
530,REPAIR,ضمن,within; among; included/guaranteed (depending on vocalization),dˤˈimn,dˤayaymn,Workbook gloss spans ضِمْن and verbs ضَمِنَ/ضَمَّنَ; include the distinct relevant readings,/dˤimn/ / /dˤamina/ / /dˤammana/,ḍimn / ḍamina / ḍammana
531,REPAIR,اتفاق,agreement; accord,ˌitːifˈaːq,ayaytayayfaq,Machine hint is unusable; restore isolated onset and preserve vowel length,/ʔittifaːq/,ʾittifāq
532,REPAIR,مياه,water; waters,mˈiːaːh,mayayah,Machine candidate misrepresents the glide/vowel sequence in مِيَاه,/mijaːh/,miyāh
533,REPAIR,مستشفى,hospital,mˈustaʃfˌaː,mohohstashfa,Machine hint is unusable; preserve final vowel length,/mustaʃfaː/,mustashfā
534,REPAIR,إنسان,human being; person,ʔˈinsaːn,ʔayaynsan,Machine hint is unusable; normalize hamza and vowel length,/ʔinsaːn/,ʾinsān
535,REPAIR,أعطى,gave,ʔˈaʕt̪aː,ʔa‘t̪a,Machine consonant quality is wrong for emphatic ṭ; normalize ʿayn and final vowel length,/ʔaʕtˤaː/,ʾaʿṭā
536,REPAIR,ألم,pain (أَلَم); did ... not? (أَ + لَمْ),ʔˈalam,ʔalam,Both listed structures surface as /ʔalam/ here; normalize broad IPA and learner hamza marker,/ʔalam/,ʾalam
537,REPAIR,منظمة,"organization; organized (feminine, depending on vocalization/use)",munˈaðða.mˌa,mohohnadhdha.ma,The noun/adjective share مُنَظَّمَة; machine fails to mark emphatic geminated ẓ and has malformed hint,/munaðˤdˤama/,munaẓẓama
538,REPAIR,كتب,books; wrote,kˈatab,katab,Workbook gloss spans plural كُتُب and past verb كَتَبَ; include both readings,/kutub/ / /kataba/,kutub / kataba
539,REPAIR,حضور,attendance; presence,ħˈudˤuːr,hohohdˤohohr,Machine hint is unusable; normalize ḥ emphatic consonant and vowel length,/ħudˤuːr/,ḥuḍūr
540,REPAIR,رفع,raising; lifting; raised,rˈafʕ,raf‘,Workbook gloss spans noun رَفْع and past verb رَفَعَ; include both readings,/rafʕ/ / /rafaʕa/,rafʿ / rafaʿa
541,REPAIR,لعب,play; playing; played,lˈaʕib,la‘ayayb,Workbook gloss spans noun/verbal noun لَعِب and past verb لَعِبَ; include both readings,/laʕib/ / /laʕiba/,laʿib / laʿiba
542,REPAIR,خروج,exit; departure,χˈuruːdʒ,khohohrohohy,Machine hint is unusable; normalize vowel length,/xuruːdʒ/,khurūj
543,REPAIR,جهة,side; direction; entity/party,dʒˈiha,yayayha,Machine hint is unusable; normalize standard MSA form,/dʒiha/,jiha
544,REPAIR,رسالة,message; letter,rˈisaːlˌa,rayaysala,Machine hint is unusable; normalize vowel length,/risaːla/,risāla
545,REPAIR,استخدام,use; usage,ˈistiχdˌaːm,ayaystayaykhdam,Machine hint is unusable; restore isolated onset and preserve vowel length,/ʔistixdaːm/,ʾistikhdām
546,REPAIR,سلطة,authority; power; government; salad (different vocalization),sˈult̪a.,sohohlt̪a.,Workbook gloss spans سُلْطَة and سَلَطَة; machine also fails to mark emphatic ṭ,/sultˤa/ / /salatˤa/,sulṭa / salaṭa
547,REPAIR,ضرورة,necessity; need,dˤˈaruːrˌa,dˤarohohra,Machine hint is unusable; normalize emphatic consonant and vowel length,/dˤaruːra/,ḍarūra
548,REPAIR,يدخل,enters,jdχl,ydkhl,Machine candidate omits lexical short vowels,/jadxul/,yadkhul
549,REPAIR,ممكن,possible; feasible,mˈumkin,mohohmkayayn,Machine hint is unusable; normalize standard MSA form,/mumkin/,mumkin
550,REPAIR,نتائج,results; consequences,ntˈaːʔdʒ,ntaʔy,Machine candidate omits lexical short vowels and hint is unusable,/nataːʔidʒ/,natāʾij
