rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
251,REPAIR,أهلاً ، هل تعمل هنا؟,Hi! Do you work here?,ʔhlˈaː hˈal tˈaʕammˌul hˈunaː,ʔhla hal ta‘ammohohl hohohna,Machine misreads أَهْلًا as ahlā and finite تَعْمَل as verbal noun morphology,/ʔahlan hal taʕmal hunaː/,ʾahlan hal taʿmal hunā
252,REPAIR,أيمكنني الذهاب إلى البيت الآن؟,Can I go home now?,ʔˈiːmknniː ʔaððˈahaːb ʔˈilaː ʔalbˈajt alʔˈaːn,ʔayaymknnayay ʔadhdhahab ʔayayla ʔalbayt alʔan,Machine misreads interrogative أَ + يُمْكِنُنِي and hint is unusable,/ʔa-jumkinuniː að-ðahaːb ʔilaː al-bajt al-ʔaːn/,ʾa-yumkinunī adh-dhahāb ʾilā al-bayt al-ʾān
253,REPAIR,هل بإمكاني المساعدة يا سيّدي؟,"Can I help you, sir?",hˈal bʔmkaːnˌiː ʔalmusˈaːʕadˌa jˈaː siːdˌiː,hal bʔmkanayay ʔalmohohsa‘ada ya sayaydayay,Machine omits lexical vowels and misvocalizes سَيِّدِي; hint is unusable,/hal biʔimkaːniː al-musaːʕada jaː sajjidiː/,hal biʾimkānī al-musāʿada yā sayyidī
254,REPAIR,هل جئت إلى هنا وحدك؟,Did you come here alone?,hˈal dʒʔt ʔˈilaː hˈunaː wˈaħdka,hal yʔt ʔayayla hohohna wahdka,Machine omits lexical vowels in جِئْتَ and possessive vowel in وَحْدَكَ; hint mistransliterates ج,/hal dʒiʔta ʔilaː hunaː waħdaka/,hal jiʾta ʾilā hunā waḥdaka
255,REPAIR,أكنت تعرف والدي؟,Did you know my father?,ʔknt tˈaʕarrˌuf wˈaːlidˌiːj,ʔknt ta‘arrohohf walayaydayayy,Machine drops interrogative/lexical vowels and misreads تَعْرِف as verbal noun morphology,/ʔa-kunta taʕrifu waːlidiː/,ʾa-kunta taʿrifu wālidī
256,REPAIR,هل لديك خبرة في العمل؟,Do you have work experience?,hˈal ldiːkˌa χˈibra fˈiː ʔalʕˈamal,hal ldayayka khayaybra fayay ʔal‘amal,Machine misvocalizes لَدَيْكَ and hint is unusable,/hal ladajka xibra fiː al-ʕamal/,hal ladayka khibra fī al-ʿamal
257,REPAIR,أتعرف والدي؟,Do you know my father?,ʔtʕrf wˈaːlidˌiːj,ʔt‘rf walayaydayayy,Machine drops interrogative/lexical vowels and misvocalizes تَعْرِفُ,/ʔa-taʕrifu waːlidiː/,ʾa-taʿrifu wālidī
258,REPAIR,هل تعرف ما الذي حصل؟,Do you know what happened?,hˈal tˈaʕarrˌuf mˈaː ʔˈallaðˌiː ħˈas̪-al,hal ta‘arrohohf ma ʔalladhayay has̪-al,Machine misreads finite تَعْرِف and fails to mark emphatic ṣ/final vowel in حَصَلَ,/hal taʕrif maː allaðiː ħasˤala/,hal taʿrif mā alladhī ḥaṣala
259,REPAIR,هل تريد أن تشرب؟,Do you want to drink?,hˈal trˈiːd ʔn tˈaʃarrˌub,hal trayayd ʔn tasharrohohb,Machine omits lexical vowels and misreads subjunctive تَشْرَبَ as verbal noun morphology,/hal turiːd ʔan taʃraba/,hal turīd ʾan tashraba
260,REPAIR,كيف بإمكاني الوصول إلى هناك؟,How can I get there?,kˈajfa bʔmkaːnˌiː ʔalwˈus̪uːl ʔˈilaː hunˈaːka,kayfa bʔmkanayay ʔalwohohs̪ohohl ʔayayla hohohnaka,Machine omits lexical vowels and fails to mark emphatic ṣ in الوُصُول; hint is unusable,/kajfa biʔimkaːniː al-wusˤuːl ʔilaː hunaːka/,kayfa biʾimkānī al-wuṣūl ʾilā hunāka
261,REPAIR,كيف بإمكاني مساعدتك؟,How can I help you?,kˈajfa bʔmkaːnˌiː msˈaːʕdtka,kayfa bʔmkanayay msa‘dtka,Machine omits lexical vowels and construct/object ending in مُسَاعَدَتُكَ,/kajfa biʔimkaːniː musaːʕadatuka/,kayfa biʾimkānī musāʿadatuka
262,REPAIR,كيف بإمكانك معرفة ذلك؟,How can you know that?,kˈajfa bʔmkaːnkˌa mˈaʕrifˌa ðˈaːlikˌa,kayfa bʔmkanka ma‘rayayfa dhalayayka,Machine omits lexical/possessive vowels and fails to realize ta marbuta in construct مَعْرِفَةِ ذَلِكَ,/kajfa biʔimkaːnika maʕrifat ðaːlika/,kayfa biʾimkānika maʿrifat dhālika
263,REPAIR,كيف لك أن تقول ذلك؟,How can you say that?,kˈajfa lkˈa ʔn tˈaqawwˌul ðˈaːlikˌa,kayfa lka ʔn taqawwohohl dhalayayka,Machine omits lexical vowels in لَكَ and misreads subjunctive تَقُولَ as verbal noun morphology,/kajfa laka ʔan taquːla ðaːlika/,kayfa laka ʾan taqūla dhālika
264,REPAIR,كيف جئت إلى هنا؟,How did you come here?,kˈajfa dʒʔt ʔˈilaː hˈunaː,kayfa yʔt ʔayayla hohohna,Machine omits lexical vowels in جِئْتَ and hint mistransliterates ج,/kajfa dʒiʔta ʔilaː hunaː/,kayfa jiʾta ʾilā hunā
265,REPAIR,أنتَ كيف عرفتَ ذلك؟,How did you know that?,ʔntˈa kˈajfa ʕrftˈa ðˈaːlikˌa,ʔnta kayfa ‘rfta dhalayayka,Machine omits initial/lexical vowels in أَنْتَ and عَرَفْتَ; hint is unusable,/ʔanta kajfa ʕarafta ðaːlika/,ʾanta kayfa ʿarafta dhālika
