rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
101,REPAIR,homme,man; adult male; husband (context-dependent),ˈɔm,ohm,Remove inappropriate lexical stress; IPA otherwise correct.,/ɔm/,om
102,REPAIR,partir,to leave; to depart; to go away; to start/set off; to die (context-dependent),paʁtˈiʁ,partayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/paʁtiʁ/,par-teer
103,REPAIR,mes,my,me-,may,Trailing hyphen is not part of isolated citation form.,/me/,may
104,REPAIR,vie,life,vˈi,vayay,Remove inappropriate lexical stress; learner hint is corrupted.,/vi/,vee
105,REPAIR,sûr,"safe; trustworthy; sure, certain",sˈyːʁ,syr,French does not have this lexical long-vowel contrast here; normalize /yː/ to /y/ and remove stress.,/syʁ/,sür
106,REPAIR,arrêter,to stop; to halt; to arrest; to detain; to stop/cease doing something,aʁɛtˈe,araytay,Standard metropolitan citation pronunciation is /aʁete/; candidate opens the medial vowel and adds lexical stress.,/aʁete/,ah-ray-tay
107,REPAIR,quoi,what,kwˈa,kwa,Remove inappropriate lexical stress; IPA otherwise correct.,/kwa/,kwa
108,REPAIR,personne,"anyone; person; no one, nobody",pɛʁsˈɔn,payrsohn,Remove inappropriate lexical stress and improve learner cue for /ɛ/ and /ɔ/.,/pɛʁsɔn/,pehr-son
109,REPAIR,accord,"chord; agreement; permission, consent",akˈɔʁ,akohr,Remove inappropriate lexical stress; improve learner segmentation.,/akɔʁ/,ah-kawr
110,REPAIR,tuer,to kill,tyˈe,tyay,Machine misses the French /ɥ/ glide: tuer is /tɥe/, not /tye/; remove lexical stress.,/tɥe/,tü-ay (glide)
111,REPAIR,peut-être,"maybe, perhaps",pˈøtˈɛtʁ,peutaytr,Remove artificial word-internal stress marks; retain pronounced /t/ linking the compound.,/pøtɛtʁ/,peu-tehtr
112,REPAIR,fois,"times, multiplied by; time (an instance or repetition of something happening)",fwˈa,fwa,Remove inappropriate lexical stress; IPA otherwise correct.,/fwa/,fwa
113,REPAIR,mettre,"to put; to place; to put on; to set; to take (time, in constructions)",mˈɛtʁ,maytr,Remove inappropriate lexical stress and cue /ɛ/ accurately.,/mɛtʁ/,metr
114,REPAIR,sortir,to go out; to come out; to leave; to take out (transitive use),sɔʁtˈiʁ,sohrtayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/sɔʁtiʁ/,sawr-teer
115,REPAIR,demander,to ask; to request; to ask for; to wonder (se demander),dəmɑ̃dˈe,dohohhmanday,Remove inappropriate lexical stress; learner hint is corrupted and should cue nasal /ɑ̃/.,/dəmɑ̃de/,duh-mahn-day
116,REPAIR,rester,to stay; to remain; to live/reside (context-dependent),ʁɛstˈe,raystay,Remove inappropriate lexical stress; final vowel is /e/.,/ʁɛste/,reh-stay
117,REPAIR,jour,day,ʒˈuʁ,zhohohr,Remove inappropriate lexical stress; learner hint is corrupted.,/ʒuʁ/,zhoor
118,REPAIR,monde,world,mˈɔ̃d,mohnd,Remove inappropriate lexical stress; learner hint should identify the nasal vowel before /d/.,/mɔ̃d/,mohnd (nasal vowel)
