rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
451,REPAIR,meurtre,murder,mˈœʁtʁ,meurtr,Remove inappropriate lexical stress; learner hint should cue rounded /œ/.,/mœʁtʁ/,muhr-tr
452,REPAIR,présenter,to present; to show; to introduce; to submit; to stand/run as a candidate (se présenter),pʁezɑ̃tˈe,prayzantay,Remove inappropriate lexical stress; medial vowel is nasal /ɑ̃/.,/pʁezɑ̃te/,pray-zahn-tay (nasal middle vowel)
453,REPAIR,descendre,to descend; to go down; to kill (someone),dɛsˈɑ̃dʁ,daysandr,Standard first vowel is /e/: /desɑ̃dʁ/, not /dɛsɑ̃dʁ/; remove lexical stress and cue nasal /ɑ̃/.,/desɑ̃dʁ/,day-sahn-dr (nasal middle vowel)
454,REPAIR,route,"route, way, path; road (sometimes route like ""Route 66"")",ʁˈut,rohoht,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁut/,root
455,REPAIR,frapper,to hit; to strike; to knock; to affect,fʁapˈe,frapay,Remove inappropriate lexical stress; cue open /a/.,/fʁape/,frah-pay
456,REPAIR,compte,"account; count; tally; counts/takes into account (verb form, context-dependent)",kˈɔ̃t,kohnt,Remove inappropriate lexical stress; vowel is nasal /ɔ̃/.,/kɔ̃t/,kohnt (nasal)
457,REPAIR,pièce,piece; room; coin; play; part,pjˈɛs,pyays,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/pjɛs/,pyes
458,REPAIR,offrir,to offer; to give; to present; to treat/buy for oneself (s'offrir),ɔfʁˈiʁ,ohfrayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/ɔfʁiʁ/,aw-freer
459,REPAIR,sujet,subject; topic; exam question/paper; cause/reason; subject to,syʒˈɛ,syzhay,Remove inappropriate lexical stress; learner hint should distinguish French /y/ and final /ɛ/.,/syʒɛ/,sü-zheh
460,REPAIR,faute,"fault, blame; error, mistake; wrong, misdemeanor",fˈot,foht,Remove inappropriate lexical stress; IPA otherwise correct.,/fot/,foht
461,REPAIR,conduire,"to lead, to conduct; to drive (a vehicle); to behave, to conduct oneself",kɔ̃dyˈiʁ,kohndyayayr,Machine misses the French /ɥ/ glide: conduire is /kɔ̃dɥiʁ/, not /kɔ̃dyiʁ/; remove stress.,/kɔ̃dɥiʁ/,kohn-dweer (nasal first vowel)
462,REPAIR,choix,"choice; pick, draft pick",ʃwˈa,shwa,Remove inappropriate lexical stress; final written x is silent.,/ʃwa/,shwa
463,REPAIR,esprit,mind; spirit,ɛspʁˈi,aysprayay,Remove inappropriate lexical stress; learner hint is corrupted.,/ɛspʁi/,es-pree
464,REPAIR,bizarre,"peculiar, quaint; bizarre, odd, strange, funny",bizˈaʁ,bayayzar,Remove inappropriate lexical stress; cue open /a/.,/bizaʁ/,bee-zahr
465,REPAIR,vérifier,to prove; to verify; to confirm,veʁifjˈe,vayrayayfyay,Remove inappropriate lexical stress; retain /j/ glide and improve learner hint.,/veʁifje/,vay-ree-fyay
466,REPAIR,dollar,dollar,dɔlˈaʁ,dohlar,Remove inappropriate lexical stress; learner hint should cue open /ɔ/ and /a/.,/dɔlaʁ/,daw-lahr
467,REPAIR,parfois,sometimes,paʁfwˈa,parfwa,Remove inappropriate lexical stress; IPA otherwise correct.,/paʁfwa/,par-fwa
468,REPAIR,flic,"police officer; cop (informal/slang, sometimes derogatory)",flˈik,flayayk,Remove inappropriate lexical stress; learner hint is corrupted.,/flik/,fleek
469,REPAIR,ensuite,"in turn, subsequently, thereafter, then",ɑ̃syˈit,ansyayayt,Machine misses the French /ɥ/ glide: ensuite is /ɑ̃sɥit/, not /ɑ̃syit/; initial vowel is nasal.,/ɑ̃sɥit/,ahn-sweet (nasal first vowel)
470,REPAIR,verre,glass,vˈɛʁ,vayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/vɛʁ/,vehr
471,REPAIR,seconde,second (time unit); second (feminine adjective),səɡˈɔ̃d,sohohhgohnd,Remove inappropriate lexical stress; learner hint is corrupted and medial vowel is nasal /ɔ̃/.,/səɡɔ̃d/,suh-gohnd (nasal vowel)
