rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
701,PENDING,ادارہ,"academy, body, institute; institution, department, establishment, organisation",ɪdˈaːrˌa,ayaydara,,,
702,PENDING,انٹرنیشنل,international,ˌɪnʈarnˈeːʃnal,ayayntarnayshnal,,,
703,PENDING,ادھر,here; this way; on this side; over there/that way (context-dependent),ɪdʰˈar,ayaydʰar,,,
704,PENDING,امر,"command, order; permission, allowance; point, fact, case, thing",ˈamər,amohohhr,,,
705,PENDING,ابتدائی,"early; beginning, inchoate, incipient, initial, primary, primordial, abortive, elementary, fundamental, primal, rudimental",ˈɪbtˌɪdaːˌiː,ayaybtayaydaayay,,,
706,PENDING,کہانی,"story, tale; lie, fiction; plot (to a book, movie or some play etc.)",kəhˈaːni,kohohhhanayay,,,
707,PENDING,مرد,man,mˈʌrd,mʌrd,,,
708,PENDING,لڑکا,boy; son,lˈʌr.kˌaː,lʌr.ka,,,
709,PENDING,کلو,Kallu/Kallo (nickname/name); dark/black-colored person or thing (can be derogatory when referring to skin),kˈɪloː,kayayloh,,,
710,PENDING,بحث,"discussion; argument, debate",bˈɛhɛs,bayhays,,,
711,PENDING,الفاظ,words,alfˈaːʐ,alfaʐ,,,
712,PENDING,ٹھیک,okay; fine; correct; right; exactly; properly,ʈʰˈiːk,tʰayayk,,,
713,PENDING,اگلے,next (masculine plural/oblique),ˈaɡlˌeː,aglay,,,
714,PENDING,بیٹے,sons; son (oblique/vocative singular),bˈeːʈeː,baytay,,,
715,PENDING,مسترد,"revoked, refuted; rejected, refused",mˌʊstarˈad,mohohstarad,,,
716,PENDING,مصروف,"busy, occupied, engaged",mˌəʂrˈuːf,mohohhʂrohohf,,,
717,PENDING,آگ,fire; rage; anger,ˈaːɡ,ag,,,
718,PENDING,عورتوں,women (oblique plural),aˈoːrtˌõː,aohrtõ,,,
719,PENDING,سالانہ,"yearly, annual",saːlˈaːnˌa,salana,,,
720,PENDING,چینی,sugar; Chinese,cˈiːni,cayaynayay,,,
721,PENDING,نقشہ,map; plan; layout; diagram; blueprint,nˈaqʃa,naqsha,,,
722,PENDING,امور,affairs; matters,ʊmˈuːr,ohohmohohr,,,
723,PENDING,کریم,"generous; noble; Kareem/Karim (name); cream (loanword, context-dependent)",kərˈiːm,kohohhrayaym,,,
724,PENDING,ابو,dad; father; Abu/father of (in Arabic-style names and kunyas),ˈabuː,abohoh,,,
725,PENDING,ترجمان,"spokesman; translator, interpreter",tˈarɟˌʊmaːn,targyohohman,,,
726,PENDING,گول,"round, circular, spherical",ɡˈoːl,gohl,,,
727,PENDING,دفعہ,time; occasion; section; article; clause (especially legal),dˈafaː,dafa,,,
728,PENDING,راستے,"roads; ways; routes; paths; road/way (oblique/vocative singular, context-dependent)",rˈaːstˌeː,rastay,,,
729,PENDING,دہلی,"threshold, doorstep; Delhi (a megacity and union territory of India, containing the national capital New Delhi)",dˈɛhli,dayhlayay,,,
730,PENDING,ظفر,"success; profit, gain; victory, triumph",ʐafˈar,ʐafar,,,
731,PENDING,وسیع,wide; broad; extensive; spacious; vast,ʋˈʌsi,ʋʌsayay,,,
732,PENDING,غیرت,honor; self-respect; dignity; sense of honor; modesty/shame (context-dependent),ɣˈeːrət,ghayrohohht,,,
733,PENDING,متعدد,"several, many; numerous, multiple; various (ie. different)",mʊtˈaːdɪd,mohohtadayayd,,,
734,PENDING,تنقید,criticism,tˌənqˈiːd,tohohhnqayayd,,,
735,PENDING,آسان,easy,aːsˈaːn,asan,,,
736,PENDING,جیل,"jail, the slammer",ɟˈeːl,gyayl,,,
737,PENDING,مہمان,guest,mˈɛhmaːn,mayhman,,,
738,PENDING,مرکز,center; centre; hub; headquarters; central point,mˌarkˈaz,markaz,,,
739,PENDING,معروف,well-known; famous; known,mˈaːruːf,marohohf,,,
740,PENDING,تشکیل,"formation; foundation, establishment",tˌəʃkˈiːl,tohohhshkayayl,,,
741,PENDING,انکار,refusal; denial; rejection,ɪnkˈaːr,ayaynkar,,,
742,PENDING,مطلب,"purpose, motive; topic (ie. subject, matter); meaning (of a word, sentence etc.)",mˈatlab,matlab,,,
743,PENDING,کھانا,food; meal; to eat,kʰˈaːnaː,kʰana,,,
744,PENDING,موضوع,topic; subject; theme; matter,mˈoːzuː,mohzohoh,,,
745,PENDING,پیدائش,birth; origin; creation; genesis,peːdˈaɪʃ,paydaayaysh,,,
746,PENDING,دینی,religious,dˈeːni,daynayay,,,
747,PENDING,دار,"holder; possessor; having/-ful (suffix); gallows (noun, context-dependent)",dˈaːr,dar,,,
748,PENDING,جنہیں,whom; which; to whom; to which (plural),ɟˈʌnhˌẽː,gyʌnhẽ,,,
749,PENDING,کرو,"do!; make! (imperative form of کرنا); Kuru (proper name, rare/context-dependent)",kˈʌroː,kʌroh,,,
750,PENDING,اقتدار,power; control; authority,ˌɪqtɪdˈaːr,ayayqtayaydar,,,
