rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
151,PENDING,بنا,became; was made/formed (form of بننا); without,bˈʌnaː,bʌna,,,
152,PENDING,ہزار,thousand,həzˈaːr,hohohhzar,,,
153,PENDING,تعلیم,"education; training, practice; teaching, instruction",tˈaːlim,talayaym,,,
154,PENDING,بڑے,big; large; great (masculine plural/oblique),bˈʌr.eː,bʌr.ay,,,
155,PENDING,کرکٹ,cricket,krˈɪkˌɪʈ,krayaykayayt,,,
156,PENDING,دیگر,other,diɡˈar,dayaygar,,,
157,PENDING,غیر,"other; unrelated; strange, foreign",ɣˈɛːr,ghayr,,,
158,PENDING,ہلاک,killed; dead/destroyed; ruined; destruction/ruin,həlˈaːk,hohohhlak,,,
159,PENDING,یہاں,here (at this place),jˈʌhãː,yʌhã,,,
160,PENDING,کئی,many; several,kˈʌi,kʌayay,,,
161,PENDING,اہم,important; significant; essential,ˈɛhɛm,ayhaym,,,
162,PENDING,ہمیں,us; to us,hˈʌmẽː,hʌmẽ,,,
163,PENDING,موقع,"chance, opportunity",mˈoːqeː,mohqay,,,
164,PENDING,فیصد,percent (%),fiʂˈad,fayayʂad,,,
165,PENDING,بچے,"children; child (oblique/vocative singular, context-dependent)",bˈʌceː,bʌcay,,,
166,PENDING,جنرل,general,ɟˈanral,gyanral,,,
167,PENDING,اپنا,one's own; own (reflexive possessive agreeing with the possessed noun),ˈapnˌaː,apna,,,
168,PENDING,بچوں,children,bˈʌcõː,bʌcõ,,,
169,PENDING,سیاسی,political,sjˈaːsi,syasayay,,,
170,PENDING,اضافہ,surplus; addition; increase,ɪzˈaːfa,ayayzafa,,,
171,PENDING,ایسا,such; like this/that; of this kind,ˈeːsaː,aysa,,,
172,PENDING,خیال,thought; idea; opinion; care/attention,xˈajaːl,khayal,,,
173,PENDING,ختم,depleted; finished; terminated,xˈatm,khatm,,,
174,PENDING,شہر,town; city (urban area),ʃˈɛhɛr,shayhayr,,,
175,PENDING,خواتین,women; ladies,xˌaʋaːtˈiːn,khaʋatayayn,,,
176,PENDING,روز,day; every day; daily,rˈoːz,rohz,,,
177,PENDING,ترقی,progress; development,tarˈaqi,taraqayay,,,
178,PENDING,ہماری,our; ours (feminine form),həmˈaːri,hohohhmarayay,,,
179,PENDING,وہاں,there; over there,ʋˈʌhãː,ʋʌhã,,,
180,PENDING,جانب,"direction, side",ɟˈaːnɪb,gyanayayb,,,
181,PENDING,کوشش,effort; attempt,kˈoːʃɪʃ,kohshayaysh,,,
182,PENDING,دوسری,second; other (feminine),dˈuːsri,dohohsrayay,,,
183,PENDING,مکمل,"entire, total; full, overflowing; finished (ie. to come to an end; concluded)",mʊkˈammal,mohohkammal,,,
184,PENDING,عمر,"life; lifetime; a male given name, Umar or Omar; age (number of years one has lived)",ʊmˈar,ohohmar,,,
185,PENDING,بار,"time, turn, occasion, instance, occurrence",bˈaːr,bar,,,
186,PENDING,حصہ,"portion; part, share, piece; a share of a company",hˈɪʂˌa,hayayʂa,,,
187,PENDING,انسان,human; person,ɪnsˈaːn,ayaynsan,,,
188,PENDING,مزید,"greater, increased; increased, augmented, increase; more, additional, further, supplementary",məzˈiːd,mohohhzayayd,,,
189,PENDING,نظام,"system, order; institution, foundation (network)",nɪʐˈaːm,nayayʐam,,,
190,PENDING,بہتر,better; improved,bɛhtˈar,bayhtar,,,
191,PENDING,کبھی,ever; sometime; sometimes; never (with negation),kˈʌbʰi,kʌbʰayay,,,
192,PENDING,مسلم,Muslim; Islamic; a Muslim (adherent of Islam),mˈʊslˌɪm,mohohslayaym,,,
193,PENDING,چار,four,cˈaːr,car,,,
194,PENDING,کردار,role; character; conduct / behaviour,kɪrdˈaːr,kayayrdar,,,
195,PENDING,میری,my; mine (feminine),mˈeːri,mayrayay,,,
196,PENDING,فیصلہ,resolution; decision; judgment,fˈeːʂəla,fayʂohohhla,,,
197,PENDING,سامنے,in front; in front of; facing; opposite,sˈaːmnˌeː,samnay,,,
198,PENDING,ادا,style; manner; grace/charm; performed/paid/fulfilled (especially in ادا کرنا),ˈadaː,ada,,,
199,PENDING,درمیان,between; middle; midst,dˌərmjˈaːn,dohohhrmyan,,,
200,PENDING,صورت,form; shape; appearance; face; situation; case; way,ʂuːrˈat,ʂohohrat,,,
