rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
51,REPAIR,bon,good; correct; fine/okay; voucher/coupon (noun),bˈɔ̃,bohn,Remove inappropriate lexical stress; learner hint should explicitly cue nasalization.,/bɔ̃/,bohn (nasal)
52,REPAIR,lui,him; her; to him; to her,lyˈi,lyayay,Machine uses /lyi/ but standard French lui has the labial-palatal glide /ɥ/: /lɥi/; learner hint is corrupted.,/lɥi/,lwee
53,REPAIR,votre,your,votʁ,vohtr,Standard vowel is open /ɔ/, not /o/.,/vɔtʁ/,vawtr
54,REPAIR,chose,thing; matter; something; affair,ʃˈɔz,shohz,Standard chose has closed /o/; candidate also has inappropriate lexical stress.,/ʃoz/,shohz
55,REPAIR,penser,to think; to consider; to think about,pɑ̃sˈe,pansay,Remove inappropriate lexical stress; learner hint should explicitly cue the nasal vowel.,/pɑ̃se/,pahn-say
56,REPAIR,parler,to talk; to speak; speech; way of speaking; dialect,paʁlˈe,parlay,Remove inappropriate lexical stress and improve segmentation.,/paʁle/,par-lay
57,REPAIR,là,there,lˈa,la,Remove inappropriate lexical stress; cue open /a/.,/la/,lah
58,REPAIR,cette,this; that (feminine singular),sɛt,sayt,Learner hint should cue /ɛ/ rather than /eɪ/.,/sɛt/,set
59,REPAIR,rien,nothing; anything,ʁiˈɛ̃,rayayayayn,Standard pronunciation uses the glide /j/: /ʁjɛ̃/, not a full /iɛ̃/ sequence; learner hint is corrupted.,/ʁjɛ̃/,ryehn (nasal)
60,REPAIR,prendre,to gain; to make; to take,pʁˈɑ̃dʁ,prandr,Remove inappropriate lexical stress and explicitly cue the nasal vowel.,/pʁɑ̃dʁ/,prahn-dr (nasal)
61,REPAIR,quand,when,kˈɑ̃,kan,Remove inappropriate lexical stress; learner hint should indicate nasal /ɑ̃/ rather than a released n.,/kɑ̃/,kahn (nasal)
62,REPAIR,son,his / her / its (masculine singular possessive); sound; bran,sˈɔ̃,sohn,Remove inappropriate lexical stress; learner hint should explicitly cue nasalization.,/sɔ̃/,sohn (nasal)
63,REPAIR,alors,"so, well, well then; then (at that time); so, hence (as a consequence)",alˈɔʁ,alohr,Remove inappropriate lexical stress; normalize learner segmentation.,/alɔʁ/,ah-lawr
64,REPAIR,ton,tone; your,tɔ̃,tohn,Learner hint should explicitly cue nasalization.,/tɔ̃/,tohn (nasal)
65,REPAIR,croire,"to believe (someone); to believe, to have faith; to believe, to accept as true",kʁwˈaʁ,krwar,Remove inappropriate lexical stress; IPA otherwise correct.,/kʁwaʁ/,krwar
66,REPAIR,par,by; through; per,pˈaʁ,par,Remove inappropriate lexical stress; cue open /a/.,/paʁ/,pahr
67,REPAIR,aimer,"to like (often with bien); to love (usually of a person, otherwise the meaning is closer to English like)",ɛmˈe,aymay,Standard citation pronunciation is /eme/; candidate incorrectly opens the first vowel and adds lexical stress.,/eme/,ay-may
68,REPAIR,ou,or,u,ohoh,Learner hint is corrupted.,/u/,oo
69,REPAIR,juste,just; only; exactly; correct; fair; just,ʒˈyst,zhyst,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/ʒyst/,zhüst
70,REPAIR,passer,to pass; to go/come by; to spend (time); to take (an exam); to hand/pass; to put on,pasˈe,pasay,Remove inappropriate lexical stress; improve learner segmentation.,/pase/,pah-say
71,REPAIR,des,of the; from the; some (plural article),de-,day,Trailing hyphen is not part of isolated citation form.,/de/,day
72,REPAIR,trouver,find,tʁuvˈe,trohohvay,Remove inappropriate lexical stress; learner hint is corrupted.,/tʁuve/,troo-vay
73,REPAIR,merci,thanks; thank you,mɛʁsˈi,mayrsayay,Remove inappropriate lexical stress; learner hint is corrupted.,/mɛʁsi/,mehr-see
74,REPAIR,très,very,tʁˈɛ,tray,Remove inappropriate lexical stress and cue /ɛ/ rather than /eɪ/.,/tʁɛ/,treh
75,REPAIR,jamais,never; ever,ʒamˈɛ,zhamay,Remove inappropriate lexical stress; final vowel is /ɛ/, not /e/.,/ʒamɛ/,zhah-meh
76,REPAIR,oh,oh,ˈɔ,oh,Standard interjection is normally /o/; remove inappropriate lexical stress.,/o/,oh
77,REPAIR,laisser,"to let, to allow; to leave with, to give; to forget, to leave alone",lɛsˈe,laysay,Citation pronunciation is commonly /lese/ in standard contemporary French; /lɛse/ occurs as a variant. Normalize to /lese/ and remove lexical stress.,/lese/,lay-say
