rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
651,REPAIR,magnifique,"magnificent, splendid, superb",maɲifˈik,manyayayfayayk,Remove inappropriate lexical stress; learner hint is corrupted; gn is /ɲ/.,/maɲifik/,mah-nyee-feek
652,REPAIR,ailleurs,elsewhere,ajˈœʁ,ayeur,Remove inappropriate lexical stress; retain /j/ glide and rounded /œ/.,/ajœʁ/,ahy-uhr
653,REPAIR,hôtel,hotel,otˈɛl,ohtayl,Remove inappropriate lexical stress; final vowel is /ɛ/.,/otɛl/,oh-tel
654,REPAIR,oncle,uncle,ˈɔ̃kl,ohnkl,Remove inappropriate lexical stress; initial vowel is nasal /ɔ̃/.,/ɔ̃kl/,ohn-kl (nasal first vowel)
655,REPAIR,ferme,farm; firm; closes/shuts (form of fermer); roof truss (specialized),fˈɛʁm,fayrm,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/fɛʁm/,fehrm
656,REPAIR,table,table,tˈabl,tabl,Remove inappropriate lexical stress; cue open /a/.,/tabl/,tahbl
657,REPAIR,complètement,completely; entirely; fully,kɔ̃plɛtmˈɑ̃,kohnplaytman,Remove inappropriate lexical stress; both edge vowels are nasal and medial /ɛ/ should be clear.,/kɔ̃plɛtmɑ̃/,kohn-plet-mahn (nasal edge vowels)
658,REPAIR,doute,"doubt; doubts; doubt! (forms of douter, context-dependent)",dˈut,dohoht,Remove inappropriate lexical stress; learner hint is corrupted.,/dut/,doot
659,REPAIR,sympa,nice; friendly; pleasant (informal),sɛ̃pˈa,sayaynpa,Remove inappropriate lexical stress; initial vowel is nasal /ɛ̃/.,/sɛ̃pa/,sehn-pah (nasal first vowel)
660,REPAIR,signer,sign,sinjˈe,sayaynyay,Machine represents French gn as /nj/ rather than palatal nasal /ɲ/: signer is /siɲe/; remove lexical stress.,/siɲe/,see-nyay
661,REPAIR,approcher,to approach; to bring closer; to come near/approach (s'approcher),apʁoʃˈe,aprohshay,Standard medial vowel is open /ɔ/: /apʁɔʃe/, not /apʁoʃe/; remove lexical stress.,/apʁɔʃe/,ah-praw-shay
662,REPAIR,éviter,"to avert; to avoid; to dodge, to shun, to bypass",evitˈe,ayvayaytay,Remove inappropriate lexical stress; learner hint is corrupted.,/evite/,ay-vee-tay
663,REPAIR,discuter,discuss,diskytˈe,dayayskytay,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/diskyte/,dees-kü-tay
664,REPAIR,épouser,"to marry, to wed; to marry, to get married, wed; to cling to, hug (of tight clothes etc.)",epuzˈe,aypohohzay,Remove inappropriate lexical stress; learner hint is corrupted.,/epuze/,ay-poo-zay
665,REPAIR,con,"stupid; dumb; idiot; jerk/asshole; cunt (vulgar, context-dependent)",kˈɔ̃,kohn,Remove inappropriate lexical stress; vowel is nasal /ɔ̃/.,/kɔ̃/,kohn (nasal)
666,REPAIR,lancer,to throw; to launch; to start/set off; throw; pitch; shot,lɑ̃sˈe,lansay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/lɑ̃se/,lahn-say (nasal first vowel)
667,REPAIR,fier,proud; to trust/rely on (se fier à); to entrust (rare/formal),fjˈɛʁ,fyayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/fjɛʁ/,fyehr
668,REPAIR,ficher,"to file; put/stick; not care (se ficher de, informal)",fiʃˈe,fayayshay,Remove inappropriate lexical stress; learner hint is corrupted.,/fiʃe/,fee-shay
669,REPAIR,dangereux,dangerous,dɑ̃ʒʁˈø,danzhreu,Careful citation pronunciation retains the weak schwa: /dɑ̃ʒəʁø/; candidate suppresses it and adds lexical stress.,/dɑ̃ʒəʁø/,dahn-zhuh-reu (nasal first vowel)
670,REPAIR,inspecteur,inspector,ɛ̃spɛktˈœʁ,ayaynspaykteur,Remove inappropriate lexical stress; initial vowel is nasal /ɛ̃/ and final /œ/ is rounded.,/ɛ̃spɛktœʁ/,ehn-spek-tuhr (nasal first vowel)
671,REPAIR,dos,back,(en)dˈɒs(fr),(ayn)dohs(fr),Machine output contains language tags and the wrong vowel/final consonant. French dos is /do/ with silent final s.,/do/,doh
672,REPAIR,espèce,kind; sort; species,ɛspˈɛs,ayspays,Remove inappropriate lexical stress; both relevant vowels should cue /ɛ/.,/ɛspɛs/,es-pes
673,REPAIR,public,public,pyblˈik,pyblayayk,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/pyblik/,pü-bleek
674,REPAIR,bordel,brothel; mess; chaos; damn!/fuck! (vulgar/informal),bɔʁdˈɛl,bohrdayl,Remove inappropriate lexical stress; cue /ɔ/ and final /ɛ/ accurately.,/bɔʁdɛl/,bawr-del
675,REPAIR,chanson,song,ʃɑ̃sˈɔ̃,shansohn,Remove inappropriate lexical stress; both vowels are nasal.,/ʃɑ̃sɔ̃/,shahn-sohn (nasal vowels)
676,REPAIR,impression,"a print, print-out; an impression, the overall effect of something; the indentation or depression made by the pressure of one object on another",ɛ̃pʁɛsjˈɔ̃,ayaynpraysyohn,Remove inappropriate lexical stress; initial /ɛ̃/ and final /ɔ̃/ are nasal.,/ɛ̃pʁɛsjɔ̃/,ehn-preh-syohn (nasal edge vowels)
677,REPAIR,virer,to fire/dismiss; turn; remove; transfer (informal senses vary),viʁˈe,vayayray,Remove inappropriate lexical stress; learner hint is corrupted.,/viʁe/,vee-ray
678,REPAIR,personnel,"personal; staff, members of staff, personnel",pɛʁsɔnˈɛl,payrsohnayl,Remove inappropriate lexical stress; final vowel is /ɛ/.,/pɛʁsɔnɛl/,pehr-saw-nel
679,REPAIR,censé,supposed to; meant to,sɑ̃sˈe,sansay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/sɑ̃se/,sahn-say (nasal first vowel)
680,REPAIR,autour,around; nearby; around/about (autour de),otˈuʁ,ohtohohr,Remove inappropriate lexical stress; learner hint is corrupted.,/otuʁ/,oh-toor
681,REPAIR,règle,"rule; regulation; ruler; regulates/adjusts (form of régler, context-dependent)",ʁˈɛɡl,raygl,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/ʁɛɡl/,rehgl
682,REPAIR,témoin,witness,temwˈɛ̃,taymwayayn,Remove inappropriate lexical stress; final vowel is nasal /ɛ̃/.,/temwɛ̃/,tay-mwehn (nasal final vowel)
683,REPAIR,absolument,at all costs; absolutely; totally; completely,absolymˈɑ̃,absohlyman,Machine misses devoicing /b/→/p/ before /s/ and uses closed /o/ instead of /ɔ/: standard /apsɔlymɑ̃/. Remove stress.,/apsɔlymɑ̃/,ap-saw-lü-mahn (nasal final vowel)
684,REPAIR,journal,newspaper; journal; diary; log; news bulletin,ʒuʁnˈal,zhohohrnal,Remove inappropriate lexical stress; learner hint is corrupted.,/ʒuʁnal/,zhoor-nahl
685,REPAIR,prévoir,to plan; to stipulate; to forecast (weather),pʁevwˈaʁ,prayvwar,Remove inappropriate lexical stress; IPA otherwise correct.,/pʁevwaʁ/,pray-vwar
686,REPAIR,tueur,killer; murderer,tyˈœʁ,tyeur,Machine misses the French /ɥ/ glide: tueur is /tɥœʁ/, not /tyœʁ/.,/tɥœʁ/,tü-uhr (glide)
687,REPAIR,hors,outside,ˈɔʁ,ohr,Remove inappropriate lexical stress; final s is silent.,/ɔʁ/,awr
688,REPAIR,dégager,"to clear; to free; to release; to give off/emit; get out! (dégage!, informal)",deɡaʒˈe,daygazhay,Remove inappropriate lexical stress; cue open /a/.,/deɡaʒe/,day-gah-zhay
689,REPAIR,mission,mission,misjˈɔ̃,mayaysyohn,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɔ̃/.,/misjɔ̃/,mee-syohn (nasal final vowel)
690,REPAIR,souhaiter,hope; wish; desire,suɛtˈe,sohohaytay,Standard pronunciation uses /w/ glide: souhaiter is /swɛte/, not /suɛte/; remove lexical stress.,/swɛte/,sweh-tay
691,REPAIR,surveiller,"to monitor, to survey, to watch",syʁvɛjˈe,syrvayyay,Remove inappropriate lexical stress; retain /j/ glide and distinguish French /y/.,/syʁvɛje/,sür-veh-yay
