rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
551,PENDING,سوچ,thought; thinking; think! (stem/imperative of سوچنا),sˈoːc,sohc,,,
552,PENDING,دین,religion; faith,dˈeːn,dayn,,,
553,PENDING,سبب,"cause, reason",sˈʌbəb,sʌbohohhb,,,
554,PENDING,برطانوی,British,bˌərtˈaːnʋi,bohohhrtanʋayay,,,
555,PENDING,سکا,could; was able to (masculine singular form),sˈʌkaː,sʌka,,,
556,PENDING,ملی,got; received; met (feminine singular form of ملنا); national (different vocalization/context),mˈɪli,mayaylayay,,,
557,PENDING,برآمد,export; exported; recovered; retrieved,bərˈaːməd,bohohhramohohhd,,,
558,PENDING,شکل,shape; form; appearance; look; face,ʃˈakl,shakl,,,
559,PENDING,دباؤ,"pressure; stress; influence; press! (imperative, context-dependent)",dəbˈaːoː,dohohhbaoh,,,
560,PENDING,رابطہ,contact; connection; link; relation,rˈaːbta,rabta,,,
561,PENDING,تجارت,"trade, business, commerce",tɪɟˈaːrat,tayaygyarat,,,
562,PENDING,حملہ,attack; invasion; assault,hˈamla,hamla,,,
563,PENDING,احتجاج,protest,ˈeːhtɪɟˌaːɟ,ayhtayaygyagy,,,
564,PENDING,ساری,all; whole (feminine),sˈaːri,sarayay,,,
565,PENDING,بلند,"loud; high, lofty",bʊlˈand,bohohland,,,
566,PENDING,والد,father,ʋˈaːlɪd,ʋalayayd,,,
567,PENDING,منظور,"approved; accepted; granted; sanctioned; Manzoor (given name, context-dependent)",mˌanʐˈuːr,manʐohohr,,,
568,PENDING,آدمی,"man; individual, person",ˈaːdmˌiː,admayay,,,
569,PENDING,صوبہ,province; presidency,ʂˈuːba,ʂohohba,,,
570,PENDING,قبول,acceptance; approval; assent; accepted (in compounds/context),qʊbˈuːl,qohohbohohl,,,
571,PENDING,نیچے,below; under; down; underneath,nˈiːceː,nayaycay,,,
572,PENDING,محکمہ,department; bureau; office,meːhˈeːkma,mayhaykma,,,
573,PENDING,محض,merely; only; purely,mˈɛhɛz,mayhayz,,,
574,PENDING,روزہ,fast; religious fast; fasting observance,rˈoːzˌa,rohza,,,
575,PENDING,مریض,patient; sick person; ill; sick; ailing,mərˈiːz,mohohhrayayz,,,
576,PENDING,الگ,"apart; separate; distinct, different",ˈaləɡ,alohohhg,,,
577,PENDING,گھنٹے,"hours; hour (oblique/vocative singular, context-dependent)",ɡʰˈʌnʈˌeː,gʰʌntay,,,
578,PENDING,مسلسل,repeatedly; continuously,mˌʊsalsˈal,mohohsalsal,,,
579,PENDING,رن,run (especially in cricket/sports),rˈʌn,rʌn,,,
580,PENDING,عراقی,Iraqi,arˈaːqi,araqayay,,,
581,PENDING,آنکھوں,eyes (oblique plural),ˈaːnkʰˌõː,ankʰõ,,,
582,PENDING,تحریر,writing; text; composition; written piece; correspondence,tɛhrˈiːr,tayhrayayr,,,
583,PENDING,معاملات,matters; affairs; dealings,mˌaːməlˈaːt,mamohohhlat,,,
584,PENDING,سچ,truth; true,sˈʌc,sʌc,,,
585,PENDING,تباہ,"destroyed, ruined",təbˈaːh,tohohhbah,,,
586,PENDING,خبر,"news; message, notification; information, intelligence, knowledge",xˈʌbər,khʌbohohhr,,,
587,PENDING,مذہبی,faithful; religious; sectarian,mˈazhabˌiː,mazhabayay,,,
588,PENDING,سا,"like, as; -ish, -esque; resembling, alike",sˈaː,sa,,,
589,PENDING,ماضی,past,mˈaːzi,mazayay,,,
590,PENDING,اتحاد,"coalition; unification; unity, alliance",ˌɪtahˈaːd,ayaytahad,,,
591,PENDING,مسجد,mosque; Muslim prayer hall/place of prayer,mˈasɟˌɪd,masgyayayd,,,
592,PENDING,بچہ,child; kid; young one; offspring,bˈʌca,bʌca,,,
593,PENDING,اعتماد,trust; confidence; reliance; belief,ˈeːtɪmˌaːd,aytayaymad,,,
594,PENDING,مناسب,"appropriate, fitting; suitable, proper (of a dress etc.); reasonable (of price, quality etc.)",mʊnˈaːsɪb,mohohnasayayb,,,
595,PENDING,خواہش,want; wish; desire,xʋˈaːhɪʃ,khʋahayaysh,,,
596,PENDING,دفتر,"office, workplace",dˌaftˈar,daftar,,,
597,PENDING,اپ,up (English loan/transliteration); up-/upgrade-type compound element,ˈap,ap,,,
598,PENDING,ماحول,"environment; ambience, atmosphere; circumstance, condition (surroundings in which one lives)",maːhˈoːl,mahohl,,,
599,PENDING,اوپر,up; above; on top,ˈuːpar,ohohpar,,,
600,PENDING,خواجہ,Khwaja; master; lord; dignitary; honorific/title,xʋˈaːɟˌa,khʋagya,,,
