rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
751,REPAIR,capable,able; capable,kapˈabl,kapabl,Remove inappropriate lexical stress; cue open /a/ vowels.,/kapabl/,kah-pahbl
752,REPAIR,allô,hello,alˈoː,aloh,Machine adds non-phonemic vowel length /oː/ and lexical stress.,/alo/,ah-loh
753,REPAIR,anniversaire,birthday; anniversary,anivɛʁsˈɛʁ,anayayvayrsayr,Remove inappropriate lexical stress; learner hint is corrupted and /ɛ/ vowels should be clear.,/anivɛʁsɛʁ/,ah-nee-vehr-sehr
754,REPAIR,obliger,to oblige; to require; to compel; to force; to do a favor for (older/polite use); to have to (être obligé de),ɔbliʒˈe,ohblayayzhay,Remove inappropriate lexical stress; learner hint is corrupted.,/ɔbliʒe/,aw-blee-zhay
755,REPAIR,contrôle,"test; control (all senses); verification, checking",kɔ̃tʁˈoːl,kohntrohl,Machine adds non-phonemic /oː/ length and lexical stress; initial vowel is nasal /ɔ̃/.,/kɔ̃tʁol/,kohn-trohl (nasal first vowel)
756,REPAIR,rêver,dream,ʁɛvˈe,rayvay,Remove inappropriate lexical stress; cue /ɛ/ then /e/.,/ʁɛve/,reh-vay
757,REPAIR,danger,danger,dɑ̃ʒˈe,danzhay,Remove inappropriate lexical stress; first vowel is nasal /ɑ̃/.,/dɑ̃ʒe/,dahn-zhay (nasal first vowel)
758,REPAIR,bar,bass (fish); bar (counter); bar (establishment),bˈaʁ,bar,Remove inappropriate lexical stress; cue open /a/.,/baʁ/,bahr
759,REPAIR,animal,animal,animˈal,anayaymal,Remove inappropriate lexical stress; learner hint is corrupted.,/animal/,ah-nee-mahl
760,REPAIR,selon,according to; depending on; in accordance with,səlˈɔ̃,sohohhlohn,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɔ̃/.,/səlɔ̃/,suh-lohn (nasal final vowel)
761,REPAIR,remarquer,notice,ʁəmaʁkˈe,rohohhmarkay,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁəmaʁke/,ruh-mar-kay
762,REPAIR,bleu,blue; bruise; billiard chalk,blˈø,bleu,Remove inappropriate lexical stress; IPA otherwise correct.,/blø/,bleu
763,REPAIR,traverser,"to cross, to go across",tʁavɛʁsˈe,travayrsay,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/tʁavɛʁse/,trah-vehr-say
764,REPAIR,triste,sad,tʁˈist,trayayst,Remove inappropriate lexical stress; learner hint is corrupted.,/tʁist/,treest
765,REPAIR,entier,whole,ɑ̃tjˈe,antyay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/ɑ̃tje/,ahn-tyay (nasal first vowel)
766,REPAIR,doucement,gently; softly; slowly; quietly,dusmˈɑ̃,dohohsman,Remove inappropriate lexical stress; standard connected pronunciation suppresses the weak schwa and final vowel is nasal.,/dusmɑ̃/,doos-mahn (nasal final vowel)
767,REPAIR,mignon,cute; pretty; charming; lovely,minjˈɔ̃,mayaynyohn,Machine represents gn as /nj/ rather than palatal nasal /ɲ/: mignon is /miɲɔ̃/; remove lexical stress.,/miɲɔ̃/,mee-nyohn (nasal final vowel)
