rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
951,REPAIR,خواہ,whether; or; even if; whether...or,xʋˈaːa,khʋaa,Candidate drops final Urdu /ɦ/ and inserts a spurious extra vowel.,/xʋaːɦ/,khwaah
952,REPAIR,حدود,limits; boundaries,hʊdˈuːd,hohohdohohd,Use Urdu /ɦ/ and dental /d̪/; remove artificial stress.,/ɦʊd̪uːd̪/,hu-dood
953,REPAIR,معاہدے,"agreements; treaties; agreement/treaty (oblique/vocative singular, context-dependent)",mʊˈaːhɪdˌeː,mohohahayayday,Use Urdu /ɦ/ and dental /d̪/; preserve the vowel sequence and remove artificial stress.,/mʊaːɦɪd̪eː/,mu-aa-hi-day
954,REPAIR,رحیم,merciful; compassionate; Rahim (name),rəhˈiːm,rohohhhayaym,Use Urdu /ɦ/ and rhotic; remove artificial stress.,/ɾəɦiːm/,ruh-heem
955,REPAIR,پریشان,"bothered, distressed, troubled, worried",pˌəriʃˈaːn,pohohhrayayshan,Standard Urdu is pareshaan with /eː/ in the second syllable.,/pəɾeːʃaːn/,puh-ray-shaan
956,REPAIR,حفاظت,protection; safekeeping; guardianship,hˌɪfaːʐˈat,hayayfaʐat,Use Urdu /ɦ/; ظ merges to /z/ and final ت is dental /t̪/.,/ɦɪfaːzət̪/,hi-faa-zat
957,REPAIR,دماغ,brain; mind; intellect,dɪmˈaːɣ,dayaymagh,Use dental /d̪/ and remove artificial stress.,/d̪ɪmaːɣ/,di-maagh
958,REPAIR,خوب,very; well; good; beautiful,xˈuːb,khohohb,Remove artificial stress; preserve long /uː/.,/xuːb/,khoob
959,REPAIR,نوید,"good news; wedding invitation; a male given name, Navid, Naveed, or Naved, from Persian",naʋˈiːd,naʋayayd,Normalize initial schwa and dental final /d̪/.,/nəʋiːd̪/,nuh-veed
960,REPAIR,بیٹی,daughter,bˈeːʈi,baytayay,Final vowel is long /iː/; remove artificial stress.,/beːʈiː/,bay-tee
961,REPAIR,غور,"close attention, care; deep thought, deliberation",ɣˈoːr,ghohr,Normalize Urdu rhotic and remove artificial stress.,/ɣoːɾ/,ghor
962,REPAIR,مبارک,"blessed; auspicious; congratulations!; happy (as in Happy Birthday/Eid, context-dependent)",mˌʊbaːrˈak,mohohbarak,Normalize final schwa and Urdu rhotic; remove artificial stress.,/mʊbaːɾək/,mu-baa-ruk
963,REPAIR,ہار,"defeat; loss; necklace; garland; lose!/give up (verb stem, context-dependent)",hˈaːr,har,Use Urdu /ɦ/ and rhotic; preserve long vowel.,/ɦaːɾ/,haar
964,REPAIR,مری,died (feminine singular); Murree (place name),mˈʌri,mʌrayay,Homograph differs by sense: mari “died” vs. Murree place name.,/məɾiː/ (died); /mʊɾiː/ (Murree),muh-ree (died); moo-ree (Murree)
965,REPAIR,دعویٰ,claim; assertion; legal claim; lawsuit,dˈaːʋaː,daʋa,Use dental /d̪/ and standard initial schwa; remove artificial stress.,/d̪əʋaː/,duh-waa
966,REPAIR,انگریزی,British; English (language); English; of or relating to the English language or English people,anɡrˈeːzi,angrayzayay,Normalize initial schwa/nasal place assimilation and final long /iː/.,/əŋɡɾeːziː/,ung-gray-zee
967,REPAIR,پہ,on; at; upon (variant/colloquial form of پر),pˈeː,pay,Remove artificial stress; broad colloquial form otherwise correct.,/peː/,pay
968,REPAIR,ذرا,a little; slightly; just; please/just (politeness softener),zˈʌraː,zʌra,Urdu ذ merges to /z/; normalize initial schwa and rhotic.,/zəɾaː/,zuh-raa
969,REPAIR,ہفتہ,week; Saturday; protection/extortion payment (slang/context-dependent),hˈafta,hafta,Use Urdu /ɦ/, dental /t̪/, and final long /aː/.,/ɦəft̪aː/,huf-taa
970,REPAIR,عموما,"generally, usually",ʊmˈuːmaː,ohohmohohma,Adverbial عموماً is umooman with final /ən/, not umoomaa.,/ʊmuːmən/,u-moo-mun
971,REPAIR,خانہ,"compartment, drawer; box, small container; place, site, dwelling, house",xˈaːnˌa,khana,Final vowel is long /aː/; remove artificial stress.,/xaːnaː/,khaa-naa
972,REPAIR,کلب,"club; dog (rare/literary Arabic-derived homograph, context-dependent)",kˈʌləb,kʌlohohhb,Homograph differs by source/sense: English loan club vs. Arabic-derived kalb “dog.”,/kləb/ (club); /kəlb/ (dog),klub (club); kulb (dog)
973,REPAIR,مدت,"period, duration",mʊdˈat,mohohdat,Standard Urdu muddat has geminated dental /d̪ː/ and dental final /t̪/.,/mʊd̪ːət̪/,mud-dat
974,REPAIR,جناح,Jinnah (surname/proper name); wing; flank,ɟənˈaːh,gyohohhnah,Homograph/sense differs: proper name Jinnah has geminated /nː/ and /ɪ/; common noun “wing” is janaah.,/d͡ʒɪnːaːɦ/ (Jinnah); /d͡ʒənaːɦ/ (wing/flank),jin-naah (Jinnah); juh-naah (wing)
975,REPAIR,حملوں,attacks; assaults (oblique plural),hˈʌmlˌõː,hʌmlõ,Use Urdu /ɦ/ and preserve oblique-plural nasal /õː/.,/ɦəmlõː/,hum-lohn (nasal)
976,REPAIR,سود,interest (on money); profit; usury,sˈuːd,sohohd,Use dental final /d̪/ and remove artificial stress.,/suːd̪/,sood
977,REPAIR,شکایت,complaint; grievance; objection; medical complaint/symptom (context-dependent),ʃˌɪkaːjˈat,shayaykayat,Use dental final /t̪/ and remove artificial stress.,/ʃɪkaːjət̪/,shi-kaa-yat
978,REPAIR,جوہری,"jeweler; atomic, nuclear; pertaining to gems or jewels",ɟˈoːhri,gyohhrayay,Urdu ج is /d͡ʒ/, ہ is /ɦ/, and final vowel is long /iː/.,/d͡ʒoːɦɾiː/,jo-hree
979,REPAIR,کپاس,cotton (material and plant),kəpˈaːs,kohohhpas,Remove artificial stress; broad Urdu form otherwise correct.,/kəpaːs/,kuh-paas
980,REPAIR,داد,praise; appreciation; applause; justice/redress (context-dependent),dˈaːd,dad,Use dental /d̪/ at both edges and preserve long vowel.,/d̪aːd̪/,daad
981,REPAIR,پھول,flower; blossom,phˈuːl,phohohl,Use aspirated /pʰ/, not a cluster /ph/; remove artificial stress.,/pʰuːl/,phool
982,REPAIR,کینسر,cancer,kˈeːnsər,kaynsohohhr,Normalize Urdu rhotic and schwa; remove artificial stress.,/keːnsəɾ/,kayn-sur
983,REPAIR,بوجھ,"encumbrance; bundle, pack; burden, load (ie. weight)",bˈoːɟʰ,bohgyʰ,Urdu ج is /d͡ʒ/; preserve aspiration on the affricate.,/boːd͡ʒʰ/,bojhh
984,REPAIR,سائیکل,bicycle,saːˈiːkəl,saayaykohohhl,Normalize hiatus and schwa; remove artificial stress.,/saːɪkəl/,saa-i-kul
985,REPAIR,عدد,number; numeral,ˈadəd,adohohhd,Use dental /d̪/ and standard initial schwa.,/əd̪əd̪/,uh-dud
986,REPAIR,فضا,"space; ambience; air, atmosphere",fˈʌzaː,fʌza,Urdu ض merges to /z/; normalize initial schwa and preserve final long /aː/.,/fəzaː/,fuh-zaa
987,REPAIR,بہن,sister; female cousin (context-dependent); respectful address for a woman (context-dependent),bˈɛhɛn,bayhayn,Use Urdu /ɦ/ and remove artificial stress.,/bɛɦən/,beh-hun
988,REPAIR,سارا,"all; whole, entire",sˈaːraː,sara,Normalize Urdu rhotic and preserve long vowels.,/saːɾaː/,saa-raa
989,REPAIR,طرز,"mode, way; style; manner; style (ie. fashion)",tˈarz,tarz,Use dental /t̪/, Urdu rhotic, and initial schwa.,/t̪əɾz/,turz
990,REPAIR,خام,raw; unripe; crude; unfinished; rough; approximate,xˈaːm,kham,Remove artificial stress; preserve long /aː/.,/xaːm/,khaam
991,REPAIR,دم,breath; moment; tail (different senses),dˈʌm,dʌm,Homograph differs by sense: dam “breath/moment” vs. dum “tail.”,/d̪əm/ (breath/moment); /d̪ʊm/ (tail),dum (breath/moment); doom (tail)
992,REPAIR,اختتام,ending; completion,ˌɪxtɪtˈaːm,ayaykhtayaytam,Use dental /t̪/ and remove artificial stress.,/ɪxt̪ɪt̪aːm/,ikh-ti-taam
