rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
851,REPAIR,بلدة,town; small town,bˈalda,balda,Normalize broad MSA IPA,/balda/,balda
852,REPAIR,علاج,medical treatment; therapy; processing,ʕˈilaːdʒ,‘ayaylay,Machine hint is unusable; preserve ʿayn and vowel length,/ʕilaːdʒ/,ʿilāj
853,REPAIR,أوراق,papers; leaves; documents,ʔˈuːraːq,ʔohohraq,Machine candidate misvocalizes the initial diphthong; standard plural is أَوْرَاق,/ʔawraːq/,ʾawrāq
854,REPAIR,رب,Lord; master; owner (رَبّ); perhaps/many a (رُبَّ),rˈabː,rab,Workbook gloss spans رَبّ and رُبَّ; include both standard readings,/rabb/ / /rubba/,rabb / rubba
855,REPAIR,وسائل,means; methods; media/devices,wsaːʔl,wsaʔl,Machine candidate omits lexical short vowels,/wasaːʔil/,wasāʾil
856,REPAIR,مهرجان,festival,mˈahradʒˌaːn,mahrayan,Machine hint mistransliterates ج; preserve vowel length,/mahradʒaːn/,mahrajān
857,REPAIR,تجارة,trade; commerce,tˈidʒaːrˌa,tayayyara,Machine hint is unusable; preserve vowel length,/tidʒaːra/,tijāra
858,REPAIR,ضرب,hitting; striking; strike; multiplication; hit; struck (depending on use),dˤˈarb,dˤarb,Workbook gloss spans noun ضَرْب and past verb ضَرَبَ; include both readings,/dˤarb/ / /dˤaraba/,ḍarb / ḍaraba
859,REPAIR,مقاومة,resistance; opposition,muqˈaːwamˌa,mohohqawama,Machine hint is unusable; preserve vowel length,/muqaːwama/,muqāwama
860,REPAIR,يستخدم,uses; is used (voice depends on vocalization),jstχdm,ystkhdm,Workbook gloss spans active يَسْتَخْدِم and passive يُسْتَخْدَم; include both readings,/jastaxdim/ / /justaxdam/,yastakhdim / yustakhdam
861,REPAIR,مصلحة,interest; benefit; public service/agency (context-dependent),mˈas̪laħˌa,mas̪laha,Machine fails to mark emphatic ṣ and ḥ,/masˤlaħa/,maṣlaḥa
862,REPAIR,أسواق,markets,ʔsˈuːaːq,ʔsohohaq,Machine candidate is misvocalized; standard plural is أَسْوَاق,/ʔaswaːq/,ʾaswāq
