rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
551,REPAIR,"Ce que nous voulons, c'est la liberté.",What we want is freedom.,"sə- kə nu vulˈɔ̃, sɛ la- libɛʁtˈe.","sohohh- kohohh nohoh vohohlohn, say la- layaybayrtay.",Remove stress/hyphen artifacts; voulons is nasal.,/sə kə nu vulɔ̃ sɛ la libɛʁte/,suh kuh noo voo-lohn seh lah lee-behr-tay
552,REPAIR,Ce que tu dis est vrai.,What you say is true.,sə- kə ty dˈi ɛ vʁˈɛ.,sohohh- kohohh ty dayay ay vray.,Remove stress/hyphen artifacts.,/sə kə ty di ɛ vʁɛ/,suh kuh tü dee eh vreh
553,REPAIR,Toi seul peux m'aider.,You alone can help me.,twˌa sˈœl pˈø mɛdˈe.,twa seul peu mayday.,M'aider is /mede/, not /mɛde/; remove artificial stresses.,/twa sœl pø mede/,twa suhl peu may-day
554,REPAIR,On est ce qu'on mange.,You are what you eat.,ɔ̃n ɛ sə- kɔ̃ mˈɑ̃ʒ.,ohnn ay sohohh- kohn manzh.,Keep natural /n/ liaison in on est; remove stress/hyphen artifacts.,/ɔ̃ nɛ sə kɔ̃ mɑ̃ʒ/,ohn neh suh kohn mahnzh
555,REPAIR,Tu peux toujours venir ici.,You can always come here.,ty pˈø tuʒˌuʁ vənˈiʁ isˈi.,ty peu tohohzhohohr vohohhnayayr ayaysayay.,Remove artificial stresses; learner hint is corrupted.,/ty pø tuʒuʁ vəniʁ isi/,tü peu too-zhoor vuh-neer ee-see
556,REPAIR,Tu peux faire ça demain.,You can do that tomorrow.,ty pˈø fˈɛʁ sa dəmˈɛ̃.,ty peu fayr sa dohohhmayayn.,Remove artificial stresses; demain is nasal.,/ty pø fɛʁ sa dəmɛ̃/,tü peu fehr sah duh-mehn
557,REPAIR,Tu peux prendre ton temps.,You can take your time.,ty pˈø pʁˈɑ̃dʁ tɔ̃ tˈɑ̃.,ty peu prandr tohn tan.,Remove artificial stresses; prendre/ton/temps contain nasal vowels.,/ty pø pʁɑ̃dʁ tɔ̃ tɑ̃/,tü peu prahn-dr tohn tahn
558,REPAIR,Tu peux me rendre visite demain.,You can visit me tomorrow.,ty pˈø mə- ʁˈɑ̃dʁ vizˈit dəmˈɛ̃.,ty peu mohohh- randr vayayzayayt dohohhmayayn.,Remove machine hyphen/artificial stresses; rendre/demain are nasal.,/ty pø mə ʁɑ̃dʁ vizit dəmɛ̃/,tü peu muh rahn-dr vee-zeet duh-mehn
559,REPAIR,Tu aurais pu me le dire.,You could have told me.,ty oʁˈɛ pˈy mə- lə- dˈiʁ.,ty ohray py mohohh- lohohh- dayayr.,Remove machine hyphens/artificial stresses; pu contains French /y/.,/ty oʁɛ py mə lə diʁ/,tü oh-reh pü muh luh deer
560,REPAIR,Tu iras là-bas sans moi.,You will go there without me.,ty iʁˈa lˈabˈa sɑ̃ mwˈa.,ty ayayra laba san mwa.,Remove artificial stresses; sans is nasal.,/ty iʁa laba sɑ̃ mwa/,tü ee-rah lah-bah sahn mwa
561,REPAIR,Vous devez rentrer chez vous.,You have to go home.,vu dəvˈe ʁɑ̃tʁˈe ʃe vˈu.,vohoh dohohhvay rantray shay vohoh.,Remove artificial stresses; rentrer starts with nasal /ɑ̃/.,/vu dəve ʁɑ̃tʁe ʃe vu/,voo duh-vay rahn-tray shay voo
562,REPAIR,Vous devez m'aider.,You have to help me.,vu dəvˈe mɛdˈe.,vohoh dohohhvay mayday.,M'aider is /mede/, not /mɛde/; remove artificial stresses.,/vu dəve mede/,voo duh-vay may-day
563,REPAIR,Vous avez du travail à faire.,You have work to do.,vuz avˈe dy- tʁavˈaj a fˈɛʁ.,vohohz avay dy- travay a fayr.,Keep mandatory vous avez /vu zave/; remove artifacts.,/vu zave dy tʁavaj a fɛʁ/,voo zah-vay dü trah-vahy ah fehr
564,REPAIR,Tu sais ce que j'ai trouvé.,You know what I found.,ty sˈɛ sə- kə ʒe tʁuvˈe.,ty say sohohh- kohohh zhay trohohvay.,Remove stress/hyphen artifacts.,/ty sɛ sə kə ʒe tʁuve/,tü seh suh kuh zhay troo-vay
565,REPAIR,Tu sais ce que je pense.,You know what I think.,ty sˈɛ sə- kə ʒə- pˈɑ̃s.,ty say sohohh- kohohh zhohohh- pans.,Remove artifacts; pense is nasal.,/ty sɛ sə kə ʒə pɑ̃s/,tü seh suh kuh zhuh pahns
566,REPAIR,Vous savez ce que je veux.,You know what I want.,vu savˈe sə- kə ʒə- vˈø.,vohoh savay sohohh- kohohh zhohohh- veu.,Remove stress/hyphen artifacts.,/vu save sə kə ʒə vø/,voo sah-vay suh kuh zhuh veu
567,REPAIR,Vous savez ce qu'il faut faire.,You know what to do.,vu savˈe sə- kil fo fˈɛʁ.,vohoh savay sohohh- kayayl foh fayr.,Remove stress/hyphen artifacts.,/vu save sə kil fo fɛʁ/,voo sah-vay suh keel foh fehr
568,REPAIR,Tu sais où je suis.,You know where I am.,ty sˈɛz u ʒə- syˈi.,ty sayz ohoh zhohohh- syayay.,False /z/ after finite sais before où; machine also misses /ɥ/ in suis.,/ty sɛ u ʒə sɥi/,tü seh oo zhuh swee
569,REPAIR,Tu sais où je travaille.,You know where I work.,ty sˈɛz u ʒə- tʁavˈaj.,ty sayz ohoh zhohohh- travay.,False /z/ after finite sais before où; remove other artifacts.,/ty sɛ u ʒə tʁavaj/,tü seh oo zhuh trah-vahy
570,REPAIR,Vous savez de qui je veux parler.,You know who I want to talk about.,vu savˈe də- ki ʒə- vˈø paʁlˈe.,vohoh savay dohohh- kayay zhohohh- veu parlay.,Remove stress/hyphen artifacts.,/vu save də ki ʒə vø paʁle/,voo sah-vay duh kee zhuh veu par-lay
571,REPAIR,Vous savez qui c'est.,You know who it is.,vu savˈe ki sˈɛ.,vohoh savay kayay say.,Remove artificial stresses.,/vu save ki sɛ/,voo sah-vay kee seh
572,REPAIR,Vous savez pourquoi je suis partie.,You know why I left.,vu savˈe puʁkwˌa ʒə- syˌi paʁtˈi.,vohoh savay pohohrkwa zhohohh- syayay partayay.,Machine misses /ɥ/ in suis; remove stress/hyphen artifacts.,/vu save puʁkwa ʒə sɥi paʁti/,voo sah-vay poor-kwa zhuh swee par-tee
573,REPAIR,Tu dois m'aider.,You must help me.,ty dwˈa mɛdˈe.,ty dwa mayday.,M'aider is /mede/, not /mɛde/; remove artificial stresses.,/ty dwa mede/,tü dwa may-day
574,REPAIR,Tu parles comme ta mère.,You speak like your mother.,ty pˈaʁl kɔm ta- mˈɛʁ.,ty parl kohm ta- mayr.,Remove machine hyphen/artificial stresses.,/ty paʁl kɔm ta mɛʁ/,tü parl kom tah mehr
575,REPAIR,Comment oses-tu me traiter d'idiot !,How dare you call me an idiot!,kɔmˌɑ̃ ˈozty mə- tʁɛtˈe didjˈo !,kohman ohzty mohohh- traytay dayaydyoh !,Oses-tu is /oz ty/ with no /z/ liaison; remove artifacts and normalize traiter /tʁɛte/.,/kɔmɑ̃ oz ty mə tʁɛte didjo/,koh-mahn ohz tü muh treh-tay dee-dyoh
576,REPAIR,Comment osez-vous ainsi parler ?,How dare you speak like that!,kɔmˌɑ̃ ozˈevuz ɛ̃sˌi paʁlˈe ?,kohman ohzayvohohz ayaynsayay parlay ?,Osez-vous is /oze vu/; no liaison from inverted subject vous before adverb ainsi. Remove artificial stresses.,/kɔmɑ̃ oze vu ɛ̃si paʁle/,koh-mahn oh-zay voo ehn-see par-lay
577,REPAIR,Je rentre directement à la maison après le travail.,"After work, I go right home.",ʒə- ʁˈɑ̃tʁ diʁɛktəmˈɑ̃ a la- mɛzˈɔ̃ apʁˌɛ lə- tʁavˈaj.,zhohohh- rantr dayayrayktohohhman a la- mayzohn apray lohohh- travay.,Remove artifacts; rentre/directement/maison contain nasal vowels.,/ʒə ʁɑ̃tʁ diʁɛktəmɑ̃ a la mɛzɔ̃ apʁɛ lə tʁavaj/,zhuh rahn-tr dee-rek-tuh-mahn ah lah meh-zohn ah-preh luh trah-vahy
578,REPAIR,"Tout ce que je peux faire, c'est essayer.",All I can do is try.,"tu sə- kə ʒə- pˈø fˈɛʁ, sɛt esɛjˈe.","tohoh sohohh- kohohh zhohohh- peu fayr, sayt aysayyay.",Keep standard /t/ link in c'est essayer; normalize essayer /esɛje/ and remove artifacts.,/tu sə kə ʒə pø fɛʁ sɛ tesɛje/,too suh kuh zhuh peu fehr seh tay-seh-yay
579,REPAIR,Nous ne pouvons qu'attendre.,All we can do is wait.,nu nə- puvˈɔ̃ katˈɑ̃dʁ.,nohoh nohohh- pohohvohn katandr.,Remove machine hyphen/artificial stresses; qu'attendre is /katɑ̃dʁ/.,/nu nə puvɔ̃ katɑ̃dʁ/,noo nuh poo-vohn kah-tahn-dr
580,REPAIR,Appelez-moi si vous rencontrez des difficultés.,Call me if you have difficulties.,aplˈemwˌa sˈi vu ʁɑ̃kɔ̃tʁˈe de- difikyltˈe.,aplaymwa sayay vohoh rankohntray day- dayayfayaykyltay.,Remove artifacts; difficultés contains French /y/ and rencontrer is nasal.,/aple mwa si vu ʁɑ̃kɔ̃tʁe de difikylte/,ah-play mwa see voo rahn-kohn-tray day dee-fee-kül-tay
581,REPAIR,Appelle-moi si tu as besoin d'aide.,Call me if you need help.,apˈɛlmwˌa sˈi ty a bəzwˈɛ̃ dˈɛd.,apaylmwa sayay ty a bohohhzwayayn dayd.,Remove artificial stresses; besoin is nasal and aide /ɛd/.,/apɛl mwa si ty a bəzwɛ̃ dɛd/,ah-pel mwa see tü ah buh-zwehn ded
582,REPAIR,Appelez-moi si vous avez besoin de moi.,Call me if you need me.,aplˈemwˌa sˈi vuz avˈe bəzwˈɛ̃ də- mwˈa.,aplaymwa sayay vohohz avay bohohhzwayayn dohohh- mwa.,Keep mandatory vous avez /vu zave/; remove artifacts and mark besoin nasal.,/aple mwa si vu zave bəzwɛ̃ də mwa/,ah-play mwa see voo zah-vay buh-zwehn duh mwa
583,REPAIR,Appelle-moi dès que tu es rentré.,Call me as soon as you get back.,apˈɛlmwˌa dɛ kə ty ɛ ʁɑ̃tʁˈe.,apaylmwa day kohohh ty ay rantray.,Remove artificial stresses; rentré begins with nasal /ɑ̃/.,/apɛl mwa dɛ kə ty ɛ ʁɑ̃tʁe/,ah-pel mwa deh kuh tü eh rahn-tray
584,REPAIR,Appelez-nous lorsque vous y arriverez !,Call us when you get there.,aplˈenu lˌɔʁskə vuz i aʁivʁˈe !,aplaynohoh lohrskohohh vohohz ayay arayayvray !,Keep mandatory /z/ in subject/clitic sequence vous y; remove artificial stresses.,/aple nu lɔʁskə vu zi aʁivʁe/,ah-play noo lawrskuh voo zee ah-ree-vray
585,REPAIR,"Allez, tu peux le faire.","Come on, you can do it.","alˈe, ty pˈø lə- fˈɛʁ.","alay, ty peu lohohh- fayr.",Remove stress/hyphen artifacts.,/ale ty pø lə fɛʁ/,ah-lay tü peu luh fehr
586,REPAIR,"Allez, tu peux me le dire.","Come on, you can tell me.","alˈe, ty pˈø mə- lə- dˈiʁ.","alay, ty peu mohohh- lohohh- dayayr.",Remove stress/hyphen artifacts.,/ale ty pø mə lə diʁ/,ah-lay tü peu muh luh deer
587,REPAIR,Viens par ici m'aider.,Come over here and help me.,vjˈɛ̃ paʁ isˈi mɛdˈe.,vyayayn par ayaysayay mayday.,M'aider is /mede/, not /mɛde/; remove artificial stresses.,/vjɛ̃ paʁ isi mede/,vyehn par ee-see may-day
588,REPAIR,Fais exactement ce que je te dis.,Do exactly as I tell you.,fˈɛz ɛɡzaktəmˈɑ̃ sə- kə ʒə- tə- dˈi.,fayz aygzaktohohhman sohohh- kohohh zhohohh- tohohh- dayay.,False /z/ after imperative fais before adverb exactement; normalize exactement /ɛɡzaktəmɑ̃/.,/fɛ ɛɡzaktəmɑ̃ sə kə ʒə tə di/,feh eg-zak-tuh-mahn suh kuh zhuh tuh dee
