rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
351,REPAIR,chef,"head; a boss, chief, leader; article, principal point",ʃˈɛf,shayf,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/ʃɛf/,shef
352,REPAIR,bureau,desk; office (room); ticket office,byʁˈo,byroh,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/byʁo/,bü-roh
353,REPAIR,propos,"remark; aim, intention",pʁopˈo,prohpoh,Remove inappropriate lexical stress; IPA otherwise correct.,/pʁopo/,proh-poh
354,REPAIR,école,school,ekˈɔl,aykohl,Remove inappropriate lexical stress; final vowel is open /ɔ/.,/ekɔl/,ay-kawl
355,REPAIR,boulot,job; work (informal),bulˈo,bohohloh,Remove inappropriate lexical stress; learner hint is corrupted.,/bulo/,boo-loh
356,REPAIR,celui,the one; that one (masculine singular),səlyˈi,sohohhlyayay,Machine misses the /ɥ/ glide: celui is /səlɥi/, not /səlyi/; learner hint is corrupted.,/səlɥi/,suh-lwee
357,REPAIR,prochain,next; nearby; upcoming,pʁoʃˈɛ̃,prohshayayn,Standard first vowel is open /ɔ/: /pʁɔʃɛ̃/; remove lexical stress and cue final nasal vowel.,/pʁɔʃɛ̃/,praw-shehn (nasal final vowel)
358,REPAIR,jeu,game; play; set; hand (cards); movement/play (context-dependent),ʒˈø,zheu,Remove inappropriate lexical stress; learner hint should cue rounded /ø/.,/ʒø/,zheu
359,REPAIR,mentir,lie; tell a lie,mɑ̃tˈiʁ,mantayayr,Remove inappropriate lexical stress; first vowel is nasal /ɑ̃/.,/mɑ̃tiʁ/,mahn-teer (nasal first vowel)
360,REPAIR,hier,yesterday,jˈɛʁ,yayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/jɛʁ/,yehr
361,REPAIR,feu,fire; late/deceased (literary/formal adjective before a noun),fˈø,feu,Remove inappropriate lexical stress; IPA otherwise correct.,/fø/,feu
362,REPAIR,confiance,trust; confidence,kɔ̃fjˈɑ̃s,kohnfyans,Remove inappropriate lexical stress; both nasal vowels should be explicit.,/kɔ̃fjɑ̃s/,kohn-fyahnss (nasal vowels)
363,REPAIR,vérité,truth,veʁitˈe,vayrayaytay,Remove inappropriate lexical stress; learner hint is corrupted.,/veʁite/,vay-ree-tay
364,REPAIR,cacher,to hide,kaʃˈe,kashay,Remove inappropriate lexical stress; improve learner segmentation.,/kaʃe/,kah-shay
365,REPAIR,journée,day,ʒuʁnˈe,zhohohrnay,Remove inappropriate lexical stress; learner hint is corrupted.,/ʒuʁne/,zhoor-nay
366,REPAIR,imaginer,to imagine,imaʒinˈe,ayaymazhayaynay,Remove inappropriate lexical stress; learner hint is corrupted.,/imaʒine/,ee-mah-zhee-nay
367,REPAIR,reste,remainder; rest; remains/stays; stay! (form of rester),ʁˈɛst,rayst,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/ʁɛst/,rest
368,REPAIR,fermer,to shut; to close; to mark the border of,fɛʁmˈe,fayrmay,Remove inappropriate lexical stress; learner hint should cue /ɛ/ then final /e/.,/fɛʁme/,fehr-may
369,REPAIR,génial,"great, fantastic, awesome; ingenious, characteristic of a genius",ʒenjˈal,zhaynyal,Remove inappropriate lexical stress; retain /j/ glide before /a/.,/ʒenjal/,zhay-nyahl
370,REPAIR,possible,possible,pɔsˈibl,pohsayaybl,Remove inappropriate lexical stress; learner hint is corrupted.,/pɔsibl/,paw-see-bl
371,REPAIR,agir,to act; to take action; to behave; to sue/take legal action (agir en justice),aʒˈiʁ,azhayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/aʒiʁ/,ah-zheer
372,REPAIR,téléphone,telephone,telefˈɔn,taylayfohn,Remove inappropriate lexical stress; final vowel is open /ɔ/.,/telefɔn/,tay-lay-fawn
373,REPAIR,équipe,team,ekˈip,aykayayp,Remove inappropriate lexical stress; learner hint is corrupted.,/ekip/,ay-keep
374,REPAIR,plan,plan; map; shot (film); flat; level,plˈɑ̃,plan,Remove inappropriate lexical stress; vowel is nasal /ɑ̃/ and final n is not released.,/plɑ̃/,plahn (nasal)
375,REPAIR,amener,bring; fetch,amnˈe,amnay,Remove inappropriate lexical stress; standard connected citation commonly suppresses the weak medial schwa.,/amne/,ahm-nay
376,REPAIR,film,"movie, film",fˈilm,fayaylm,Remove inappropriate lexical stress; learner hint is corrupted.,/film/,feelm
377,REPAIR,parent,parent; related; similar,paʁˈɑ̃,paran,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/paʁɑ̃/,par-ahn (nasal final vowel)
378,REPAIR,dessus,on top; above; on it; top,dəsˈy,dohohhsy,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/dəsy/,duh-sü
379,REPAIR,passé,last; past,pasˈe,pasay,Remove inappropriate lexical stress; improve learner segmentation.,/pase/,pah-say
380,REPAIR,monter,to go up; to climb; to rise; to increase; to assemble/set up; to ride/mount; to edit,mɔ̃tˈe,mohntay,Remove inappropriate lexical stress; initial vowel is nasal /ɔ̃/.,/mɔ̃te/,mohn-tay (nasal first vowel)
381,REPAIR,propre,own; clean; eigen-,pʁˈɔpʁ,prohpr,Remove inappropriate lexical stress; cue open /ɔ/.,/pʁɔpʁ/,praw-pr
382,REPAIR,décider,decide,desidˈe,daysayayday,Remove inappropriate lexical stress; learner hint is corrupted.,/deside/,day-see-day
383,REPAIR,vendre,to sell,vˈɑ̃dʁ,vandr,Remove inappropriate lexical stress; vowel is nasal /ɑ̃/.,/vɑ̃dʁ/,vahn-dr (nasal)
384,REPAIR,dehors,outside,dəˈɔʁ,dohohhohr,Remove inappropriate lexical stress; learner hint is corrupted.,/dəɔʁ/,duh-awr
385,REPAIR,bouger,to budge; to move (in general),buʒˈe,bohohzhay,Remove inappropriate lexical stress; learner hint is corrupted.,/buʒe/,boo-zhay
386,REPAIR,mariage,union; wedding; marriage,maʁjˈaʒ,maryazh,Remove inappropriate lexical stress; retain /j/ glide.,/maʁjaʒ/,mar-yazh
387,REPAIR,agent,agent,aʒˈɑ̃,azhan,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/aʒɑ̃/,ah-zhahn (nasal final vowel)
388,REPAIR,choisir,"to choose; to perceive, distinguish",ʃwazˈiʁ,shwazayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/ʃwaziʁ/,shwah-zeer
389,REPAIR,exactement,exactly,ɛɡzaktəmˈɑ̃,aygzaktohohhman,Remove inappropriate lexical stress; learner hint is corrupted and final vowel is nasal /ɑ̃/.,/ɛɡzaktəmɑ̃/,eg-zak-tuh-mahn (nasal final vowel)
390,REPAIR,expliquer,to explain,ɛksplikˈe,ayksplayaykay,Remove inappropriate lexical stress; learner hint is corrupted.,/ɛksplike/,eks-plee-kay
391,REPAIR,recevoir,to receive; to entertain (to welcome guests),ʁəsəvwˈaʁ,rohohhsohohhvwar,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁəsəvwaʁ/,ruh-suh-vwar
392,REPAIR,supposer,"to suggest, to imply; to suppose, to think, to reckon, to surmise",sypozˈe,sypohzay,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/sypoze/,sü-poh-zay
393,REPAIR,sécurité,safety; security,sekyʁitˈe,saykyrayaytay,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish /y/.,/sekyʁite/,say-kü-ree-tay
394,REPAIR,chien,dog,ʃjˈɛ̃,shyayayn,Remove inappropriate lexical stress; final vowel is nasal /ɛ̃/.,/ʃjɛ̃/,shyehn (nasal)
