rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
351,PENDING,مجھے دودھ چاہیے۔,I need the milk.,mˌʊɟʰeː dˈuːdʰ cˈaːhjeː,mohohgyʰay dohohdʰ cahyay,,,
352,PENDING,مجھے دودھ نہیں چاہیے۔,I don't need the milk.,mˌʊɟʰeː dˈuːdʰ nahˈiːn cˈaːhjeː,mohohgyʰay dohohdʰ nahayayn cahyay,,,
353,PENDING,کیا آپ کو دودھ چاہیے؟,Do you need the milk?,kjˈaː ˌaːp kˈoː dˈuːdʰ cˈaːhjeː,kya ap koh dohohdʰ cahyay,,,
354,PENDING,ہمیں دودھ چاہیے۔,We need the milk.,hˈʌmẽː dˈuːdʰ cˈaːhjeː,hʌmẽ dohohdʰ cahyay,,,
355,PENDING,دودھ کہاں ہے؟,Where is the milk?,dˈuːdʰ kˈʌhãː hɛ,dohohdʰ kʌhã hay,,,
356,PENDING,کیا دودھ یہاں ہے؟,Is the milk here?,kjˈaː dˈuːdʰ jˈʌhãː hɛ,kya dohohdʰ yʌhã hay,,,
357,PENDING,براہِ کرم دودھ لے آئیے۔,Please bring the milk.,bˌəraːhˈeː kˈʌrəm dˈuːdʰ lˈeː ˈaːjeː,bohohhrahay kʌrohohhm dohohdʰ lay ayay,,,
358,PENDING,براہِ کرم مجھے دودھ دیجیے۔,Please give me the milk.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː dˈuːdʰ diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay dohohdʰ dayaygyayayay,,,
359,PENDING,میرے پاس دودھ ہے۔,I have the milk.,mˈeːreː pˈaːs dˈuːdʰ hɛ,mayray pas dohohdʰ hay,,,
360,PENDING,کیا آپ کے پاس دودھ ہے؟,Do you have the milk?,kjˈaː ˌaːp keː pˈaːs dˈuːdʰ hɛ,kya ap kay pas dohohdʰ hay,,,
361,PENDING,مجھے روٹی چاہیے۔,I need the bread.,mˌʊɟʰeː rˈoːʈi cˈaːhjeː,mohohgyʰay rohtayay cahyay,,,
362,PENDING,مجھے روٹی نہیں چاہیے۔,I don't need the bread.,mˌʊɟʰeː rˈoːʈi nahˈiːn cˈaːhjeː,mohohgyʰay rohtayay nahayayn cahyay,,,
363,PENDING,کیا آپ کو روٹی چاہیے؟,Do you need the bread?,kjˈaː ˌaːp kˈoː rˈoːʈi cˈaːhjeː,kya ap koh rohtayay cahyay,,,
364,PENDING,ہمیں روٹی چاہیے۔,We need the bread.,hˈʌmẽː rˈoːʈi cˈaːhjeː,hʌmẽ rohtayay cahyay,,,
365,PENDING,روٹی کہاں ہے؟,Where is the bread?,rˈoːʈi kˈʌhãː hɛ,rohtayay kʌhã hay,,,
366,PENDING,کیا روٹی یہاں ہے؟,Is the bread here?,kjˈaː rˈoːʈi jˈʌhãː hɛ,kya rohtayay yʌhã hay,,,
367,PENDING,براہِ کرم روٹی لے آئیے۔,Please bring the bread.,bˌəraːhˈeː kˈʌrəm rˈoːʈi lˈeː ˈaːjeː,bohohhrahay kʌrohohhm rohtayay lay ayay,,,
