rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
201,REPAIR,أنا أعرف أمك,I know your mother.,ˈana ʔˈaʕraf ʔˈamka,ana ʔa‘raf ʔamka,Machine misvocalizes أَعْرِفُ and أُمَّكَ and learner form loses standard long ā in أنا,/ʔanaː ʔaʕrifu ʔummaka/,ʾanā ʾaʿrifu ʾummaka
202,REPAIR,أعرف اسمك.,I know your name.,ʔˈaʕraf ˈismka.,ʔa‘raf ayaysmka.,Machine misvocalizes أَعْرِفُ and drops the object/possessive vowel in اِسْمَكَ,/ʔaʕrifu ʔismaka/,ʾaʿrifu ʾismaka
203,REPAIR,تعجبني سيارتك.,I like your car.,tʕdʒbnˈiː siːˌaːrtka.,t‘ybnayay sayayartka.,Machine omits lexical/object-clitic vowels and misvocalizes سَيَّارَتُكَ,/taʕdʒibuniː sajjaːratuka/,taʿjibunī sayyāratuka
204,REPAIR,يعجبني عرضك.,I like your offer.,jʕdʒbnˈiː ʕˈardˤka.,y‘ybnayay ‘ardˤka.,Machine omits lexical/object-clitic vowels and possessive ending in عَرْضُكَ,/juʕdʒibuniː ʕardˤuka/,yuʿjibunī ʿarḍuka
205,REPAIR,تعجبني خطتك.,I like your plan.,tʕdʒbnˈiː χt̪tkˈa.,t‘ybnayay kht̪tka.,Machine omits lexical vowels and fails to mark emphatic/geminate ṭṭ in خُطَّتُكَ,/taʕdʒibuniː xutˤtˤatuka/,taʿjibunī khuṭṭatuka
206,REPAIR,أنا بحاجة للمساعدة الآن.,I need help now.,ˈana bħaːdʒt llmsaːʕdt alʔˈaːn.,ana bhayt llmsa‘dt alʔan.,Machine omits lexical vowels and mishandles ta marbuta/preposition sequence; hint is unusable,/ʔanaː biħaːdʒa lil-musaːʕada al-ʔaːn/,ʾanā biḥāja lil-musāʿada al-ʾān
207,REPAIR,أحتاج إلى مساعدته.,I need his help.,ʔħtˈaːdʒ ʔˈilaː msˈaːʕdth.,ʔhtay ʔayayla msa‘dth.,Machine omits lexical vowels and construct/pronominal ending; after إلى the noun is genitive,/ʔaħtaːdʒ ʔilaː musaːʕadatihi/,ʾaḥtāj ʾilā musāʿadatihi
208,REPAIR,أحتاج مساعدة طبية.,I need medical help.,ʔħtˈaːdʒ musˈaːʕadˌa t̪ibːˈijjah.,ʔhtay mohohsa‘ada t̪ayaybayayyyah.,Machine omits lexical vowels and fails to mark emphatic ṭ; hint is unusable,/ʔaħtaːdʒ musaːʕada tˤibbjja/,ʾaḥtāj musāʿada ṭibbiyya
209,REPAIR,أحتاج لمفتاحي.,I need my key.,ʔħtˈaːdʒ lmftaːħˌiː.,ʔhtay lmftahayay.,Machine omits lexical vowels and prepositional vowel; hint is unusable,/ʔaħtaːdʒ li-miftaːħiː/,ʾaḥtāj li-miftāḥī
210,REPAIR,أحتاج نصيحتك.,I need your advice.,ʔħtˈaːdʒ ns̪ˈi.ːħtka.,ʔhtay ns̪ayay.htka.,Machine omits lexical vowels and fails to mark emphatic ṣ/ḥ and object ending,/ʔaħtaːdʒ nasˤiːħataka/,ʾaḥtāj naṣīḥataka
211,REPAIR,أظن أنني أفهم.,I think I understand.,ʔðn ʔnnˈiː ʔˈafham.,ʔdhn ʔnnayay ʔafham.,Machine omits lexical vowels/gemination and emphatic ẓ; normalize subordinate form,/ʔaðˤunnu ʔannaniː ʔafham/,ʾaẓunnu ʾannanī ʾafham
212,REPAIR,أريد أمي.,I want my mommy.,ʔrˈiːd ʔˈummiːj.,ʔrayayd ʔohohmmayayy.,Machine candidate omits lexical vowels in أُرِيد and incorrectly adds a final glide to أُمِّي,/ʔuriːdu ʔummiː/,ʾurīdu ʾummī
213,REPAIR,أريد أن أعرف رأيك.,I want your opinion.,ʔrˈiːd ʔn ʔˈaʕraf rˈaʔjka.,ʔrayayd ʔn ʔa‘raf raʔyka.,Machine omits lexical/subjunctive vowels and possessive ending in رَأْيَكَ,/ʔuriːdu ʔan ʔaʕrifa raʔjaka/,ʾurīdu ʾan ʾaʿrifa raʾyaka
214,REPAIR,دعني أساعدك.,Let me help you.,dʕnˈiː ʔsˈaːʕdka.,d‘nayay ʔsa‘dka.,Machine omits lexical vowels and object-clitic vowel in أُسَاعِدُكَ,/daʕniː ʔusaːʕiduka/,daʿnī ʾusāʿiduka
215,REPAIR,ساعدني في الطبخ.,Help me cook.,saːʕdnˌiː fˈiː ʔat̪ˈabχ.,sa‘dnayay fayay ʔat̪abkh.,Machine omits imperative vowel and fails to mark emphatic/sun-letter ṭ in الطَّبْخ,/saːʕidniː fiː atˤ-tˤabx/,sāʿidnī fī aṭ-ṭabkh
216,REPAIR,من فضلك دعني أذهب.,Please let me go.,mˈin fˈadˤlka dʕnˈiː ʔˈaðhab.,mayayn fadˤlka d‘nayay ʔadhhab.,Machine omits possessive/imperative vowels and hint is unusable,/min fadˤlika daʕniː ʔaðhab/,min faḍlika daʿnī ʾadhhab
217,REPAIR,"أرجوك , قم بزيارتي غدا.",Please visit me tomorrow.,"ʔrdʒˈuːka , qˈamm bziːˌaːrtiː ɣˈadaː.","ʔryohohka , qamm bzayayartayay ghada.",Machine omits lexical vowels misreads imperative قُمْ as qamm and misvocalizes غَدًا,/ʔardʒuːka qum biziːjaːratiː ɣadan/,ʾarjūka qum biziyāratī ghadan
218,REPAIR,أتَتْ إلى هنا حقا.,She did come here.,ʔtˈat ʔˈilaː hˈunaː ħqˈaː.,ʔtat ʔayayla hohohna hqa.,Machine omits the initial lexical vowel and misreads حَقًّا as ḥaqā,/ʔatat ʔilaː hunaː ħaqqan/,ʾatat ʾilā hunā ḥaqqan
