rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
951,REPAIR,نحن لسنا الوحيدين الذين يعتقدون أنه بريء.,We are not the only ones who believe that he is innocent.,nˈaħnu lsnaː ʔalwˌaħiːdˈiːna ʔallˈaðiːnˌa jʕtqdˈuːna ʔnh bˈariːʔ.,nahnohoh lsna ʔalwahayaydayayna ʔalladhayayna y‘tqdohohna ʔnh barayayʔ.,Machine omits lexical vowels in يَعْتَقِدُونَ and gemination/vowels in أَنَّهُ; hint is unusable,/naħnu lasnaː al-waħiːdiːna allaðiːna jaʕtaqiduːna ʔannahu bariːʔ/,naḥnu lasnā al-waḥīdīna alladhīna yaʿtaqidūna ʾannahu barīʾ
952,REPAIR,حين أسمع هذه الأغنية، فإنني أفكر بك، وأفتقدك.,"When I hear this song, I think of you, and miss you.",ħˈiːn ʔˈasmaʕ hˈaːðihˌi ʔalʔˈuɣniːˌa fʔnniː ʔfkr bˈak wʔftqdka.,hayayn ʔasma‘ hadhayayhayay ʔalʔohohghnayaya fʔnnayay ʔfkr bak wʔftqdka.,Machine omits indicative vowel in أَسْمَعُ and lexical vowels in الأُغْنِيَة and form-II أُفَكِّرُ plus form-VIII أَفْتَقِدُكَ,/ħiːna ʔasmaʕu haːðihi al-ʔuɣnija faʔinnaniː ʔufakkiru bika wa-ʔaftaqiduka/,ḥīna ʾasmaʿu hādhihi al-ʾughniya faʾinnanī ʾufakkiru bika wa-ʾaftaqiduka
953,REPAIR,يمكنك القول إن كل واحدة من هاتين الكرتين لها نفس وزن الأخرى.,You can say that both of those balls are the same weight.,jmkˈunnakˌa ʔalqˈawl ʔˈin kˈull waːħdt mˈin haːtˈiːna ʔalkrtˈiːna lˈahaː nˈafs wˈazn ʔalʔˈuxraː.,ymkohohnnaka ʔalqawl ʔayayn kohohll wahdt mayayn hatayayna ʔalkrtayayna laha nafs wazn ʔalʔohohkhra.,Machine misvocalizes يُمْكِنُكَ and أَنَّ and omits lexical/case vowels in وَاحِدَة/هَاتَيْنِ الكُرَتَيْنِ; hint is unusable,/jumkinuka al-qawlu ʔinna kulla waːħida min haːtajni al-kuratajni lahaː nafsu wazn al-ʔuxraː/,yumkinuka al-qawlu ʾinna kulla wāḥida min hātayni al-kuratayni lahā nafsu wazn al-ʾukhrā
954,REPAIR,ليس عليك الحديث إليّ إن لم ترغب بذلك.,You don't have to talk to me if you don't want to.,lˈajsa ʕˈaliːjkˌa ʔalħˈadiːθ ʔlˈiː ʔˈin lˈam trɣb bˈaðalkˌa.,laysa ‘alayayyka ʔalhadayayth ʔlayay ʔayayn lam trghb badhalka.,Machine misvocalizes عَلَيْكَ and first-person pronominal إِلَيَّ and omits lexical vowels in jussive تَرْغَبْ plus بِذَلِكَ,/lajsa ʕalajka al-ħadiːθ ʔilajja ʔin lam tarɣab biðaːlika/,laysa ʿalayka al-ḥadīth ʾilayya ʾin lam targhab bidhālika
955,REPAIR,آمل أن يتمكن من المجيء! أود أن أراه.,I hope he'll be able to come! I'd like to see him.,ʔˈaːmil ʔn jutmkˈunna mˈin ʔalmˈadʒiːʔ! ʔˈawad ʔn ʔrˈaːh.,ʔamayayl ʔn yohohtmkohohnna mayayn ʔalmayayayʔ! ʔawad ʔn ʔrah.,Machine reads finite آمُلُ I hope as adjective-like ʾāmil and misvocalizes يَتَمَكَّنَ; omits gemination in أَوَدُّ and hint mistransliterates ج,/ʔaːmalu ʔan jatamakkana min al-madʒiːʔ. ʔawaddu ʔan ʔaraːhu/,ʾāmulu ʾan yatamakkana min al-majīʾ. ʾawaddu ʾan ʾarāhu
956,REPAIR,أنا مدين لك بالكثير على كل ما فعلته من أجلي.,I am greatly indebted to you for all you have done for me.,ˈana mˈadiːn lkˈa bilkaθˈiːr ʕˈalaː kˈull mˈaː fʕlth mˈin ʔdʒlˈiː.,ana madayayn lka bayaylkathayayr ‘ala kohohll ma f‘lth mayayn ʔylayay.,Machine omits lexical vowel in لَكَ and object-clitic vowels in فَعَلْتَهُ plus أَجْلِي; hint mistransliterates ج,/ʔanaː madiːn laka bil-kaθiːr ʕalaː kulli maː faʕaltahu min ʔadʒliː/,ʾanā madīn laka bil-kathīr ʿalā kulli mā faʿaltahu min ʾajlī
957,REPAIR,لا يمكنني الانتظار للوصول إلى المنزل والنوم في سريري.,I can't wait to get home and sleep in my bed.,lˈaː jmknnˈiː alˈintiðˌaːr lluːs̪ˌu.ːl ʔˈilaː ʔalmˈanzil wannˈawm fˈiː sˈariːrˌiːj.,la ymknnayay alayayntayaydhar llohohs̪ohoh.l ʔayayla ʔalmanzayayl wannawm fayay sarayayrayayy.,Machine misvocalizes يُمْكِنُنِي and fails to mark emphatic ẓ/ṣ in الِانْتِظَار/لِلْوُصُول; incorrectly adds final glide after سَرِيرِي,/laː jumkinuniː al-ʔintizˤaːr lil-wusˤuːl ʔilaː al-manzil wan-nawm fiː sariːriː/,lā yumkinunī al-ʾintiẓār lil-wuṣūl ʾilā al-manzil wan-nawm fī sarīrī
958,REPAIR,لا خيار أمامي سوى فعل كلّ ما طلبوا منّي فعله.,I have no choice but to do everything they've told me to do.,lˈaː χˈiːaːr ʔˈamaːmˌiːj sˈiwaː fˈiʕl kll mˈaː t̪ˈalabˌuː mnnˈi fˈiʕlh.,la khayayar ʔamamayayy sayaywa fayay‘l kll ma t̪alabohoh mnnayay fayay‘lh.,Machine misvocalizes خِيَار and incorrectly adds final glide after أَمَامِي; fails to mark emphatic ṭ in طَلَبُوا and omits first-person مِنِّي plus object vowel in فِعْلَهُ,/laː xijaːra ʔamaːmiː siwaː fiʕli kulli maː tˤalabuː minniː fiʕlahu/,lā khiyāra ʾamāmī siwā fiʿli kulli mā ṭalabū minnī fiʿlahu
959,REPAIR,سأساعدك في الفرنسية إذا ساعدتني في الإنجليزية.,"I'll help you with your French, if you help me with my English.",sʔsaːʕdkˌa fˈiː ʔalfrnsˈijjah ʔˈiðaː saːʕdtnˌiː fˈiː ʔalʔinɡlˈiːzijˌah.,sʔsa‘dka fayay ʔalfrnsayayyyah ʔayaydha sa‘dtnayay fayay ʔalʔayaynglayayzayayyah.,Machine omits lexical/object vowels in future سَأُسَاعِدُكَ and object-clitic vowel in سَاعَدْتَنِي; hint is unusable,/saʔusaːʕiduka fiː al-faransijja ʔiðaː saːʕadtaniː fiː al-ʔingliːzijja/,saʾusāʿiduka fī al-faransiyya ʾidhā sāʿadtanī fī al-ʾinglīziyya
960,REPAIR,لولا مساعدتك لفشل أبي.,"If it had not been for your help, my father would have failed.",lˈawlaː msˈaːʕdtka lfʃl ʔˈabiː.,lawla msa‘dtka lfshl ʔabayay.,Machine omits subject/possessive vowels in مُسَاعَدَتُكَ and misvocalizes past فَشِلَ,/lawlaː musaːʕadatuka lafaʃila ʔabiː/,lawlā musāʿadatuka lafashila ʾabī
961,REPAIR,المال ليس كل شيء، لكن إن لم يكن عندك مال، فإنك لا تستطيع فعل شيء.,"Money isn't everything, but if you have no money, you can't do anything.",ʔalmˈaːl lˈajsa kˈull ʃˈajʔ lˈaːkin ʔˈin lˈam ikˈunna ʕˈindka mˈaːl fʔnka lˈaː tstt̪ˈi.ːʕ fˈiʕl ʃˈajʔ.,ʔalmal laysa kohohll shayʔ lakayayn ʔayayn lam ayaykohohnna ‘ayayndka mal fʔnka la tstt̪ayay.‘ fayay‘l shayʔ.,Machine misvocalizes jussive يَكُنْ and omits lexical vowels in عِنْدَكَ/فَإِنَّكَ plus emphatic ṭ in تَسْتَطِيعُ; hint is unusable,/al-maːl lajsa kulla ʃajʔ laːkin ʔin lam jakun ʕindaka maːl faʔinnaka laː tastatˤiːʕu fiʕla ʃajʔ/,al-māl laysa kulla shayʾ lākin ʾin lam yakun ʿindaka māl faʾinnaka lā tastaṭīʿu fiʿla shayʾ
962,REPAIR,لا شيء يماثل كأسا من الجعة بعد جهد يوم كامل.,There is nothing like a glass of beer after a whole day's work.,lˈaː ʃˈajʔ jmˈaːθl kʔsaː mˈin ʔaldʒˈiʕa bˈaʕd dʒˈahd jˈawm kˈaːmil.,la shayʔ ymathl kʔsa mayayn ʔalyayay‘a ba‘d yahd yawm kamayayl.,Machine omits lexical vowels in يُمَاثِلُ and loses accusative tanwin in كَأْسًا; under-vocalizes جُهْدِ and hint mistransliterates ج,/laː ʃajʔ jumaːθilu kaʔsan min al-dʒiʕa baʕda dʒuhdi jawmin kaːmil/,lā shayʾ yumāthilu kaʾsan min al-jiʿa baʿda juhdi yawmin kāmil
963,REPAIR,نحنُ لسنا الوحيدين الذين يعتقدون أنهُ غير مذنب.,We are not the only ones who believe that he is not guilty.,nħnˈu lsnaː ʔalwˌaħiːdˈiːna ʔallˈaðiːnˌa jʕtqdˈuːna ʔnhˈu ɣˈajr mˈuðnib.,nhnohoh lsna ʔalwahayaydayayna ʔalladhayayna y‘tqdohohna ʔnhohoh ghayr mohohdhnayayb.,Machine omits lexical vowels in يَعْتَقِدُونَ and gemination in أَنَّهُ; hint is unusable,/naħnu lasnaː al-waħiːdiːna allaðiːna jaʕtaqiduːna ʔannahu ɣajru muðnib/,naḥnu lasnā al-waḥīdīna alladhīna yaʿtaqidūna ʾannahu ghayru mudhnib
964,REPAIR,لدينا الكثير من العمل للقيام به قبل أن نتمكن من الذهاب إلى المنزل.,We have a lot of work to do before we can go home.,ldiːnˌaː ʔalkaθˈiːr mˈin ʔalʕˈamal llqiˌaːm bh qˈabl ʔn ntmkˈunna mˈin ʔaððˈahaːb ʔˈilaː ʔalmˈanzil.,ldayayna ʔalkathayayr mayayn ʔal‘amal llqayayam bh qabl ʔn ntmkohohnna mayayn ʔadhdhahab ʔayayla ʔalmanzayayl.,Machine misreads لَدَيْنَا and omits pronominal vowel in لِلْقِيَامِ بِهِ plus subjunctive vowels in نَتَمَكَّنَ; hint is unusable,/ladajnaː al-kaθiːr min al-ʕamal lil-qijaːm bihi qabla ʔan natamakkana min að-ðahaːb ʔilaː al-manzil/,ladaynā al-kathīr min al-ʿamal lil-qiyām bihi qabla ʾan natamakkana min adh-dhahāb ʾilā al-manzil
