rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
801,PENDING,یار,"beloved; companion; bro, mate, dude",jˈaːr,yar,,,
802,PENDING,نظم,"order, arrangement, sequence; nazm (a genre of poem, poetry); discipline, order (of law and rule)",nˈaʐm,naʐm,,,
803,PENDING,تکلیف,"affliction, pain; trouble, difficulty; suffering, hardship, distress",tˌəklˈiːf,tohohhklayayf,,,
804,PENDING,آس,"hope, expectation",ˈaːs,as,,,
805,PENDING,خاطر,"consideration, respect; attention to; hospitality",xˈaːtɪr,khatayayr,,,
806,PENDING,مراد,"desire, will; wish, intention; meaning (ie. interpretation of text)",mʊrˈaːd,mohohrad,,,
807,PENDING,صلاحیت,ability; capability; capacity; talent; aptitude,ʂˌəlaːhiˈat,ʂohohhlahayayat,,,
808,PENDING,خیر,goodness; well-being; welfare; well; anyway,xˈeːr,khayr,,,
809,PENDING,استاد,"expert, master; spiritual leader; professor; teacher, tutor",ʊstˈaːd,ohohstad,,,
810,PENDING,مجبور,forced; helpless; compelled,mˌəɟbˈuːr,mohohhgybohohr,,,
811,PENDING,نزدیک,"near, nearby; close, closeby",nˌəzdˈiːk,nohohhzdayayk,,,
812,PENDING,بھوت,"ghost; spirit; demon; ghost-like/ghastly person (derogatory, context-dependent)",bʰˈoːt,bʰoht,,,
813,PENDING,باقاعدہ,"regular, standard, proper",baːqˈaːjda,baqayda,,,
814,PENDING,مارچ,March,mˈaːrc,marc,,,
815,PENDING,روک,stop; prevention; restraint; stop! (stem/imperative of روکنا),rˈoːk,rohk,,,
816,PENDING,زراعت,agriculture,zərˈaːat,zohohhraat,,,
817,PENDING,شہید,martyr; martyred person; one killed for a cause/faith (context-dependent),ʃəhˈiːd,shohohhhayayd,,,
818,PENDING,بل,force; might; power,bˈʌl,bʌl,,,
819,PENDING,آہستہ,slowly; gently; softly; slow,aːhˈɪsta,ahayaysta,,,
820,PENDING,داخلہ,admission; entry; enrollment; entrance,dˈaːxəla,dakhohohhla,,,
821,PENDING,غدار,"traitor, backstabber; treacherous, disloyal, traitor",ɣədˈaːr,ghohohhdar,,,
822,PENDING,امراض,diseases; illnesses,ˌamrˈaːz,amraz,,,
823,PENDING,نسل,"generation; family, lineage; race, ethnic group",nˈasl,nasl,,,
824,PENDING,ارشاد,"command, direction, order",ɪrʃˈaːd,ayayrshad,,,
825,PENDING,خطرہ,"risk, danger",xˈatra,khatra,,,
826,PENDING,مخالفت,opposition (ie. hostility); opposition (ie. disagreement),mˌʊxaːlɪfˈat,mohohkhalayayfat,,,
827,PENDING,زمانے,"times; eras; ages; time/era (oblique/vocative singular, context-dependent)",zəmˈaːneː,zohohhmanay,,,
828,PENDING,آمد,arrival,ˈaːməd,amohohhd,,,
829,PENDING,غزل,"ghazal (a poetic form mostly used for love poetry in Middle Eastern, South, and Central Asian poetry)",ɣˈʌzəl,ghʌzohohhl,,,
830,PENDING,دفاع,defence (military); defence (of character against allegations),dˈɪfaː,dayayfa,,,
831,PENDING,واحد,one; single; sole; only; singular (grammar),ʋˈaːhɪd,ʋahayayd,,,
832,PENDING,شاندار,splendid; magnificent; excellent,ʃˈaːndaːr,shandar,,,
833,PENDING,شوق,interest; hobby; enthusiasm; desire; passion,ʃˈoːq,shohq,,,
834,PENDING,گیارہ,eleven,ɡjˈaːrˌa,gyara,,,
835,PENDING,آگاہ,"knowledgeable, knowing; informed, aware, known to",aːɡˈaːh,agah,,,
836,PENDING,شیر,lion; milk; tiger,ʃˈeːr,shayr,,,
837,PENDING,گزر,passage; passing; pass/go by (verb stem); livelihood (in constructions/context-dependent),ɡʊzˈar,gohohzar,,,
838,PENDING,برداشت,patience; endurance; tolerance,bərdˈaːʃt,bohohhrdasht,,,
839,PENDING,انٹرنیٹ,the Internet,ˌɪnʈˌarnˈeːʈ,ayayntarnayt,,,
840,PENDING,روزانہ,daily; every day,roːzˈaːnˌa,rohzana,,,
841,PENDING,پا,"foot; leg; get; obtain; find (verb stem of پانا, context-dependent)",pˈaː,pa,,,
842,PENDING,معاملہ,"matter, affair, issue",mˈaːməla,mamohohhla,,,
843,PENDING,رفتار,pace; speed; motion,rˈaftaːr,raftar,,,
844,PENDING,ملوث,"involved, implicated; tainted, polluted, befouled, contaminated",mʊlˈaʋʋas,mohohlaʋʋas,,,
845,PENDING,قاضی,qazi; judge,qˈaːzi,qazayay,,,
846,PENDING,ایرانی,Iranian,irˈaːni,ayayranayay,,,
847,PENDING,سڑک,road,sˈʌr.ək,sʌr.ohohhk,,,
848,PENDING,نظریہ,theory; ideology; perspective,naʐˈariˌa,naʐarayaya,,,
849,PENDING,حکمت,wisdom; sagacity; prudence; strategy; philosophy (context-dependent),hɪkmˈat,hayaykmat,,,
850,PENDING,افسر,officer,ˌafsˈar,afsar,,,
