rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
451,REPAIR,موسم,season,mˈawsim,mawsayaym,Machine hint is unusable; normalize standard MSA form,/mawsim/,mawsim
452,REPAIR,صوت,voice; sound; vote,s̪ˈawt,s̪awt,Machine consonant quality is wrong for emphatic ṣ,/sˤawt/,ṣawt
453,REPAIR,يود,would like; wants,jˈawwad,yawwad,Machine candidate geminates the wrong consonant; standard يَوَدّ has geminate d,/jawadd/,yawadd
454,REPAIR,قيام,standing; undertaking; carrying out,qˈiːaːm,qayayam,Machine candidate misrepresents the glide/vowel sequence and hint is unusable,/qijaːm/,qiyām
455,REPAIR,خارجية,foreign; external; exterior (feminine adjective/noun use),xˈaːridʒˈijjah,kharayayyayayyyah,Machine hint is unusable; normalize feminine nisba form,/xaːridʒijja/,khārijiyya
456,REPAIR,ذكر,masculine being; mention or remembrance; mentioned or recalled,ðˈakar,dhakar,Workbook gloss spans ذَكَر and ذِكْر and past verb ذَكَرَ; include all relevant readings,/ðakar/ / /ðikr/ / /ðakara/,dhakar / dhikr / dhakara
457,REPAIR,حديث,modern; recent; new; speech or talk or report; Hadith,ħˈadiːθ,hadayayth,These senses share حَدِيث; machine hint is unusable and vowel length must be preserved,/ħadiːθ/,ḥadīth
458,REPAIR,ظهر,back; noon or midday; appeared or became visible,ðˈuhr,dhohohhr,Workbook gloss spans ظَهْر and ظُهْر and past verb ظَهَرَ; include all readings and mark emphatic ẓ,/ðˤahr/ / /ðˤuhr/ / /ðˤahara/,ẓahr / ẓuhr / ẓahara
459,REPAIR,عديد,many; numerous,ʕˈadiːd,‘adayayd,Machine hint is unusable; normalize ʿayn and vowel length,/ʕadiːd/,ʿadīd
460,REPAIR,كأن,as if; as though,kˈaʔannˌa,kaʔanna,Normalize broad IPA and learner hamza marker,/kaʔanna/,kaʾanna
461,REPAIR,لحظة,moment,lˈaħða,lahdha,Machine candidate fails to mark emphatic ẓ; normalize ḥ as well,/laħðˤa/,laḥẓa
462,REPAIR,حوار,dialogue; conversation,ħiwˈaːr,hayaywar,Machine hint is unusable; normalize standard MSA form,/ħiwaːr/,ḥiwār
463,REPAIR,ارتفاع,rise; increase; elevation,ˈirtifˌaːʕ,ayayrtayayfa‘,Machine hint is unusable; restore isolated onset and normalize ʿayn,/ʔirtifaːʕ/,ʾirtifāʿ
464,REPAIR,نار,fire,nˈaːr,nar,Normalize broad IPA and preserve vowel length,/naːr/,nār
465,REPAIR,حاول,tried; attempted; try!,ħˈaːwal,hawal,Workbook gloss spans past حَاوَلَ and imperative حَاوِلْ; include both readings,/ħaːwala/ / /ħaːwil/,ḥāwala / ḥāwil
466,REPAIR,دين,religion; debt (depending on vocalization),dˈiːn,dayayn,Workbook gloss explicitly spans دِين and دَيْن; include both readings,/diːn/ / /dajn/,dīn / dayn
467,REPAIR,دوري,league; periodic; my turn; my role (depending on vocalization/use),dˈawriːj,dawrayayy,Workbook gloss spans nisba دَوْرِيّ and possessive دَوْرِي; distinguish final gemination from long ī,/dawrijj/ / /dawriː/,dawriyy / dawrī
468,REPAIR,يبحث,searches; researches; looks for,jbħθ,ybhth,Machine candidate omits lexical short vowels,/jabħaθ/,yabḥath
469,REPAIR,يعطي,gives,jʕt̪ˈi,y‘t̪ayay,Machine candidate has the wrong initial vowel and fails to mark emphatic ṭ plus final vowel length,/juʕtˤiː/,yuʿṭī
470,REPAIR,غاية,goal; purpose; utmost extent,ɣˈaːja,ghaya,Normalize broad IPA and preserve vowel length,/ɣaːja/,ghāya
471,REPAIR,تقديم,presentation; submission; provision,tˈaqdiːm,taqdayaym,Machine hint is unusable; preserve vowel length,/taqdiːm/,taqdīm
472,REPAIR,دفع,payment; pushing; paid/pushed,dˈafaʕ,dafa‘,Workbook gloss spans noun دَفْع and past verb دَفَعَ; include both readings,/dafʕ/ / /dafaʕa/,dafʿ / dafaʿa
473,REPAIR,دعا,called; invited; prayed,dˈaʕaː,da‘a,Normalize broad IPA and preserve ʿayn plus final vowel length,/daʕaː/,daʿā
474,REPAIR,موقف,position; stance; situation,mˈawqif,mawqayayf,Machine hint is unusable; normalize standard MSA form,/mawqif/,mawqif
475,REPAIR,مشيرا,indicating; pointing out; noting (mushiran),mʃˈiːraː,mshayayra,Machine candidate omits the initial short vowel and misreads the accusative/tanwin ending,/muʃiːran/,mushīran
476,REPAIR,تنفيذ,implementation; execution,tanfˈiːð,tanfayaydh,Machine hint is unusable; preserve vowel length,/tanfiːð/,tanfīdh
477,REPAIR,يقصد,means; intends; aims,jqs̪d,yqs̪d,Machine candidate omits lexical vowels and fails to mark emphatic ṣ,/jaqsˤid/,yaqṣid
