rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
251,PENDING,مجھے بوتل چاہیے۔,I need the bottle.,mˌʊɟʰeː bˈoːtəl cˈaːhjeː,mohohgyʰay bohtohohhl cahyay,,,
252,PENDING,مجھے بوتل نہیں چاہیے۔,I don't need the bottle.,mˌʊɟʰeː bˈoːtəl nahˈiːn cˈaːhjeː,mohohgyʰay bohtohohhl nahayayn cahyay,,,
253,PENDING,کیا آپ کو بوتل چاہیے؟,Do you need the bottle?,kjˈaː ˌaːp kˈoː bˈoːtəl cˈaːhjeː,kya ap koh bohtohohhl cahyay,,,
254,PENDING,ہمیں بوتل چاہیے۔,We need the bottle.,hˈʌmẽː bˈoːtəl cˈaːhjeː,hʌmẽ bohtohohhl cahyay,,,
255,PENDING,بوتل کہاں ہے؟,Where is the bottle?,bˈoːtəl kˈʌhãː hɛ,bohtohohhl kʌhã hay,,,
256,PENDING,کیا بوتل یہاں ہے؟,Is the bottle here?,kjˈaː bˈoːtəl jˈʌhãː hɛ,kya bohtohohhl yʌhã hay,,,
257,PENDING,براہِ کرم بوتل لے آئیے۔,Please bring the bottle.,bˌəraːhˈeː kˈʌrəm bˈoːtəl lˈeː ˈaːjeː,bohohhrahay kʌrohohhm bohtohohhl lay ayay,,,
258,PENDING,براہِ کرم مجھے بوتل دیجیے۔,Please give me the bottle.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː bˈoːtəl diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay bohtohohhl dayaygyayayay,,,
259,PENDING,میرے پاس بوتل ہے۔,I have the bottle.,mˈeːreː pˈaːs bˈoːtəl hɛ,mayray pas bohtohohhl hay,,,
260,PENDING,کیا آپ کے پاس بوتل ہے؟,Do you have the bottle?,kjˈaː ˌaːp keː pˈaːs bˈoːtəl hɛ,kya ap kay pas bohtohohhl hay,,,
261,PENDING,مجھے گلاس چاہیے۔,I need the glass.,mˌʊɟʰeː ɡlˈaːs cˈaːhjeː,mohohgyʰay glas cahyay,,,
262,PENDING,مجھے گلاس نہیں چاہیے۔,I don't need the glass.,mˌʊɟʰeː ɡlˈaːs nahˈiːn cˈaːhjeː,mohohgyʰay glas nahayayn cahyay,,,
263,PENDING,کیا آپ کو گلاس چاہیے؟,Do you need the glass?,kjˈaː ˌaːp kˈoː ɡlˈaːs cˈaːhjeː,kya ap koh glas cahyay,,,
264,PENDING,ہمیں گلاس چاہیے۔,We need the glass.,hˈʌmẽː ɡlˈaːs cˈaːhjeː,hʌmẽ glas cahyay,,,
265,PENDING,گلاس کہاں ہے؟,Where is the glass?,ɡlˈaːs kˈʌhãː hɛ,glas kʌhã hay,,,
266,PENDING,کیا گلاس یہاں ہے؟,Is the glass here?,kjˈaː ɡlˈaːs jˈʌhãː hɛ,kya glas yʌhã hay,,,
267,PENDING,براہِ کرم گلاس لے آئیے۔,Please bring the glass.,bˌəraːhˈeː kˈʌrəm ɡlˈaːs lˈeː ˈaːjeː,bohohhrahay kʌrohohhm glas lay ayay,,,
268,PENDING,براہِ کرم مجھے گلاس دیجیے۔,Please give me the glass.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ɡlˈaːs diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay glas dayaygyayayay,,,
269,PENDING,میرے پاس گلاس ہے۔,I have the glass.,mˈeːreː pˈaːs ɡlˈaːs hɛ,mayray pas glas hay,,,
270,PENDING,کیا آپ کے پاس گلاس ہے؟,Do you have the glass?,kjˈaː ˌaːp keː pˈaːs ɡlˈaːs hɛ,kya ap kay pas glas hay,,,
271,PENDING,مجھے کپ چاہیے۔,I need the cup.,mˌʊɟʰeː kˈʌp cˈaːhjeː,mohohgyʰay kʌp cahyay,,,
272,PENDING,مجھے کپ نہیں چاہیے۔,I don't need the cup.,mˌʊɟʰeː kˈʌp nahˈiːn cˈaːhjeː,mohohgyʰay kʌp nahayayn cahyay,,,
273,PENDING,کیا آپ کو کپ چاہیے؟,Do you need the cup?,kjˈaː ˌaːp kˈoː kˈʌp cˈaːhjeː,kya ap koh kʌp cahyay,,,
274,PENDING,ہمیں کپ چاہیے۔,We need the cup.,hˈʌmẽː kˈʌp cˈaːhjeː,hʌmẽ kʌp cahyay,,,
275,PENDING,کپ کہاں ہے؟,Where is the cup?,kˈʌp kˈʌhãː hɛ,kʌp kʌhã hay,,,
276,PENDING,کیا کپ یہاں ہے؟,Is the cup here?,kjˈaː kˈʌp jˈʌhãː hɛ,kya kʌp yʌhã hay,,,
277,PENDING,براہِ کرم کپ لے آئیے۔,Please bring the cup.,bˌəraːhˈeː kˈʌrəm kˈʌp lˈeː ˈaːjeː,bohohhrahay kʌrohohhm kʌp lay ayay,,,
278,PENDING,براہِ کرم مجھے کپ دیجیے۔,Please give me the cup.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː kˈʌp diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay kʌp dayaygyayayay,,,
279,PENDING,میرے پاس کپ ہے۔,I have the cup.,mˈeːreː pˈaːs kˈʌp hɛ,mayray pas kʌp hay,,,
280,PENDING,کیا آپ کے پاس کپ ہے؟,Do you have the cup?,kjˈaː ˌaːp keː pˈaːs kˈʌp hɛ,kya ap kay pas kʌp hay,,,
281,PENDING,مجھے پلیٹ چاہیے۔,I need the plate.,mˌʊɟʰeː plˈeːʈ cˈaːhjeː,mohohgyʰay playt cahyay,,,
282,PENDING,مجھے پلیٹ نہیں چاہیے۔,I don't need the plate.,mˌʊɟʰeː plˈeːʈ nahˈiːn cˈaːhjeː,mohohgyʰay playt nahayayn cahyay,,,
283,PENDING,کیا آپ کو پلیٹ چاہیے؟,Do you need the plate?,kjˈaː ˌaːp kˈoː plˈeːʈ cˈaːhjeː,kya ap koh playt cahyay,,,
284,PENDING,ہمیں پلیٹ چاہیے۔,We need the plate.,hˈʌmẽː plˈeːʈ cˈaːhjeː,hʌmẽ playt cahyay,,,
285,PENDING,پلیٹ کہاں ہے؟,Where is the plate?,plˈeːʈ kˈʌhãː hɛ,playt kʌhã hay,,,
286,PENDING,کیا پلیٹ یہاں ہے؟,Is the plate here?,kjˈaː plˈeːʈ jˈʌhãː hɛ,kya playt yʌhã hay,,,
287,PENDING,براہِ کرم پلیٹ لے آئیے۔,Please bring the plate.,bˌəraːhˈeː kˈʌrəm plˈeːʈ lˈeː ˈaːjeː,bohohhrahay kʌrohohhm playt lay ayay,,,
288,PENDING,براہِ کرم مجھے پلیٹ دیجیے۔,Please give me the plate.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː plˈeːʈ diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay playt dayaygyayayay,,,
289,PENDING,میرے پاس پلیٹ ہے۔,I have the plate.,mˈeːreː pˈaːs plˈeːʈ hɛ,mayray pas playt hay,,,
290,PENDING,کیا آپ کے پاس پلیٹ ہے؟,Do you have the plate?,kjˈaː ˌaːp keː pˈaːs plˈeːʈ hɛ,kya ap kay pas playt hay,,,
291,PENDING,مجھے چمچ چاہیے۔,I need the spoon.,mˌʊɟʰeː cˈʌməc cˈaːhjeː,mohohgyʰay cʌmohohhc cahyay,,,
292,PENDING,مجھے چمچ نہیں چاہیے۔,I don't need the spoon.,mˌʊɟʰeː cˈʌməc nahˈiːn cˈaːhjeː,mohohgyʰay cʌmohohhc nahayayn cahyay,,,
293,PENDING,کیا آپ کو چمچ چاہیے؟,Do you need the spoon?,kjˈaː ˌaːp kˈoː cˈʌməc cˈaːhjeː,kya ap koh cʌmohohhc cahyay,,,
294,PENDING,ہمیں چمچ چاہیے۔,We need the spoon.,hˈʌmẽː cˈʌməc cˈaːhjeː,hʌmẽ cʌmohohhc cahyay,,,
295,PENDING,چمچ کہاں ہے؟,Where is the spoon?,cˈʌməc kˈʌhãː hɛ,cʌmohohhc kʌhã hay,,,
296,PENDING,کیا چمچ یہاں ہے؟,Is the spoon here?,kjˈaː cˈʌməc jˈʌhãː hɛ,kya cʌmohohhc yʌhã hay,,,
297,PENDING,براہِ کرم چمچ لے آئیے۔,Please bring the spoon.,bˌəraːhˈeː kˈʌrəm cˈʌməc lˈeː ˈaːjeː,bohohhrahay kʌrohohhm cʌmohohhc lay ayay,,,
298,PENDING,براہِ کرم مجھے چمچ دیجیے۔,Please give me the spoon.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈʌməc diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay cʌmohohhc dayaygyayayay,,,
299,PENDING,میرے پاس چمچ ہے۔,I have the spoon.,mˈeːreː pˈaːs cˈʌməc hɛ,mayray pas cʌmohohhc hay,,,
300,PENDING,کیا آپ کے پاس چمچ ہے؟,Do you have the spoon?,kjˈaː ˌaːp keː pˈaːs cˈʌməc hɛ,kya ap kay pas cʌmohohhc hay,,,
