rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
901,REPAIR,عمال,workers,ʕmˈaːl,‘mal,Machine candidate omits lexical short vowel and gemination; standard plural is عُمَّال,/ʕummaːl/,ʿummāl
902,REPAIR,قدرة,ability; capacity,qˈudra,qohohdra,Machine hint is unusable; normalize standard MSA form,/qudra/,qudra
903,REPAIR,يدري,knows; is aware,jdrˈiː,ydrayay,Machine candidate omits lexical short vowel; preserve final long ī,/jadriː/,yadrī
904,REPAIR,منع,prevention; prohibition; prevented,mˈanʕ,man‘,Workbook gloss spans noun مَنْع and past verb مَنَعَ; include both readings,/manʕ/ / /manaʕa/,manʿ / manaʿa
905,REPAIR,رئيسي,main; principal; primary,rˈaʔiːsˌiːj,raʔayaysayayy,Machine hint is unusable; normalize nisba ending and preserve vowel length,/raʔiːsiː/,raʾīsī
906,REPAIR,ميلاد,birth; birthday,mˈiːlaːd,mayaylad,Machine hint is unusable; preserve both long vowels,/miːlaːd/,mīlād
907,REPAIR,إنما,only; merely; nothing but,ʔˈinnamˌaː,ʔayaynnama,Machine hint is unusable; preserve final long ā,/ʔinnamaː/,ʾinnamā
908,REPAIR,مسابقة,competition; contest,musˈaːbaqˌa,mohohsabaqa,Machine hint is unusable; preserve vowel length,/musaːbaqa/,musābaqa
909,REPAIR,دليل,evidence; guide; proof,dˈaliːl,dalayayl,Machine hint is unusable; preserve vowel length,/daliːl/,dalīl
910,REPAIR,سفر,travel; journey,sˈafar,safar,Normalize broad MSA IPA,/safar/,safar
911,REPAIR,حمل,load; burden; carrying; pregnancy; carried (depending on vocalization/use),ħˈamal,hamal,Workbook gloss spans حِمْل load/burden حَمْل carrying/pregnancy and past verb حَمَلَ; include all distinct readings,/ħiml/ / /ħaml/ / /ħamala/,ḥiml / ḥaml / ḥamala
912,REPAIR,تصوير,photography; filming,tˈas̪wiːr,tas̪wayayr,Machine fails to mark emphatic ṣ and hint is unusable,/tasˤwiːr/,taṣwīr
913,REPAIR,طيران,aviation; flying,t̪ˈajarˌaːn,t̪ayaran,Machine fails to mark emphatic ṭ; preserve vowel length,/tˤajaraːn/,ṭayarān
914,REPAIR,محطة,station; stop,mˈaħat̪t̪ˌa,mahat̪t̪a,Machine fails to mark ḥ and emphatic/geminate ṭṭ,/maħatˤtˤa/,maḥaṭṭa
915,REPAIR,أفراد,individuals; persons,ʔfrˈaːd,ʔfrad,Machine candidate omits the initial lexical short vowel,/ʔafraːd/,ʾafrād
916,REPAIR,سوء,badness; harm; poor/bad condition,sˈuːʔ,sohohʔ,Machine hint is unusable; preserve vowel length and hamza,/suːʔ/,sūʾ
