rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
751,REPAIR,A-t-on le temps de prendre une autre tasse de café ?,Do we have time for another cup of coffee?,atɔ̃ lə- tˈɑ̃ də- pʁˈɑ̃dʁ yn otʁ tˈas də- kafˈe ?,atohn lohohh- tan dohohh- prandr yn ohtr tas dohohh- kafay ?,Remove stress/hyphen artifacts; a-t-on has /t/ and nasal vowels need clear cues.,/a tɔ̃ lə tɑ̃ də pʁɑ̃dʁ yn otʁ tas də kafe/,ah tohn luh tahn duh prahn-dr ün ohtr tahs duh kah-fay
752,REPAIR,Devons-nous nous lever tôt demain matin ?,Do we have to get up early tomorrow morning?,dəvˈɔ̃nu nu ləvˈe tˈoː dəmˈɛ̃ matˈɛ̃ ?,dohohhvohnnohoh nohoh lohohhvay toh dohohhmayayn matayayn ?,Remove false vowel length /oː/ and artificial stresses; devons-nous is /dəvɔ̃ nu/.,/dəvɔ̃ nu nu ləve to dəmɛ̃ matɛ̃/,duh-vohn noo noo luh-vay toh duh-mehn mah-tehn
753,REPAIR,Faut-il vraiment que l'on rentre aussi tôt à la maison ?,Do we really have to go home so early?,fotil vʁɛmˈɑ̃ kə lɔ̃ ʁˈɑ̃tʁ osˌi tˈoː a la- mɛzˈɔ̃ ?,fohtayayl vrayman kohohh lohn rantr ohsayay toh a la- mayzohn ?,Faut-il is /fo til/; remove false length in tôt and other stress/hyphen artifacts.,/fo til vʁɛmɑ̃ kə lɔ̃ ʁɑ̃tʁ osi to a la mɛzɔ̃/,foh teel vreh-mahn kuh lohn rahn-tr oh-see toh ah lah meh-zohn
754,REPAIR,Tu penses vraiment que je ferais une chose pareille ?,Do you actually think I'd do something like that?,ty pˈɑ̃s vʁɛmˈɑ̃ kə ʒə- fəʁˈɛz yn ʃˈɔz paʁˈɛj ?,ty pans vrayman kohohh zhohohh- fohohhrayz yn shohz parayy ?,False /z/ after finite ferais before une; chose is /ʃoz/. Remove artifacts.,/ty pɑ̃s vʁɛmɑ̃ kə ʒə fəʁɛ yn ʃoz paʁɛj/,tü pahns vreh-mahn kuh zhuh fuh-reh ün shohz pah-rehy
755,REPAIR,Que dis-tu de sortir faire une promenade ?,How about going out for a walk?,kə dˈity də- sɔʁtˈiʁ fˈɛʁ yn pʁomnˈad ?,kohohh dayayty dohohh- sohrtayayr fayr yn prohmnad ?,Dis-tu is /di ty/; normalize promenade to broad /pʁɔmnad/ and remove artifacts.,/kə di ty də sɔʁtiʁ fɛʁ yn pʁɔmnad/,kuh dee tü duh sawr-teer fehr ün prawm-nahd
756,REPAIR,Comment oses-tu parler à mon fils de cette façon !,How dare you talk to my son like that!,kɔmˌɑ̃ ˈozty paʁlˈe a mɔ̃ fˈis də- sɛt fasˈɔ̃ !,kohman ohzty parlay a mohn fayays dohohh- sayt fasohn !,Oses-tu is /oz ty/; fils is /fis/. Remove stress/hyphen artifacts.,/kɔmɑ̃ oz ty paʁle a mɔ̃ fis də sɛt fasɔ̃/,koh-mahn ohz tü par-lay ah mohn fees duh set fah-sohn
757,REPAIR,Quel dommage que vous ne puissiez pas venir !,What a pity it is that you can't come!,kɛl dɔmˈaʒ kə vu nə- pyisjˈe pa vənˈiʁ !,kayl dohmazh kohohh vohoh nohohh- pyayaysyay pa vohohhnayayr !,Machine misses /ɥ/ in puissiez; normalize dommage /dɔmaʒ/ and remove artifacts.,/kɛl dɔmaʒ kə vu nə pɥisje pa vəniʁ/,kel daw-mazh kuh voo nuh pwee-syay pah vuh-neer
758,REPAIR,Un plan nous aide à savoir où nous sommes.,A map helps us to know where we are.,œ̃ plˈɑ̃ nuz ˈɛd a savwˈaʁ u nu sˈɔm.,ohohn plan nohohz ayd a savwar ohoh nohoh sohm.,Keep /z/ from object clitic nous before aide; remove stress artifacts and mark nasal vowels.,/œ̃ plɑ̃ nu zɛd a savwaʁ u nu sɔm/,uhn plahn noo zed ah sah-vwar oo noo som
759,REPAIR,"Selon notre marché, vous devez payer la moitié.","According to our bargain, you have to pay half.","səlˈɔ̃ notʁ maʁʃˈe, vu dəvˈe pɛjˈe la- mwatjˈe.","sohohhlohn nohtr marshay, vohoh dohohhvay payyay la- mwatyay.",Correct notre /nɔtʁ/ and normalize payer /peje/; remove artifacts.,/səlɔ̃ nɔtʁ maʁʃe vu dəve peje la mwatje/,suh-lohn nawtr mar-shay voo duh-vay pay-yay lah mwa-tyay
760,REPAIR,"Tout ce que je peux faire, c'est faire de mon mieux.",All I can do is do my best.,"tu sə- kə ʒə- pˈø fˈɛʁ, sɛ fˈɛʁ də- mɔ̃ mjˈø.","tohoh sohohh- kohohh zhohohh- peu fayr, say fayr dohohh- mohn myeu.",Remove stress/hyphen artifacts; mon is nasal.,/tu sə kə ʒə pø fɛʁ sɛ fɛʁ də mɔ̃ mjø/,too suh kuh zhuh peu fehr seh fehr duh mohn myuh
