rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
501,REPAIR,Je veux que vous aidiez.,I want you to help.,ʒə- vˈø kə vuz ɛdjˈe.,zhohohh- veu kohohh vohohz aydyay.,Keep /z/ from object clitic vous before aidiez; aidiez is /edje/, not /ɛdje/. Remove artifacts.,/ʒə vø kə vu zedje/,zhuh veu kuh voo zay-dyay
502,REPAIR,Je ferai ce que tu veux.,I'll do what you want.,ʒə- fəʁˈe sə- kə ty vˈø.,zhohohh- fohohhray sohohh- kohohh ty veu.,Remove stress/hyphen artifacts.,/ʒə fəʁe sə kə ty vø/,zhuh fuh-ray suh kuh tü veu
503,REPAIR,On peut peut-être vous aider.,Maybe we can help you.,ɔ̃ pˈø pˈøtˈɛtʁ vuz ɛdˈe.,ohn peu peutaytr vohohz ayday.,Keep /z/ from object clitic vous before aider; aider is /ede/. Remove stress.,/ɔ̃ pø pøtɛtʁ vu zede/,ohn peu peu-tehtr voo zay-day
504,REPAIR,Ma maison est ta maison.,My home is your home.,ma- mɛzˈɔ̃ ɛ ta- mɛzˈɔ̃.,ma- mayzohn ay ta- mayzohn.,Remove machine hyphens/artificial stresses; maison is nasal.,/ma mɛzɔ̃ ɛ ta mɛzɔ̃/,mah meh-zohn eh tah meh-zohn
505,REPAIR,"Ça ne fait rien, je peux attendre.","No problem, I can wait.","sa nə- fˈɛ ʁjˈɛ̃, ʒə- pˈøz atˈɑ̃dʁ.","sa nohohh- fay ryayayn, zhohohh- peuz atandr.",False /z/ after finite peux before attendre; remove artifacts and mark nasal vowels.,/sa nə fɛ ʁjɛ̃ ʒə pø atɑ̃dʁ/,sah nuh feh ryehn zhuh peu ah-tahn-dr
506,REPAIR,"Venez m'aider, s'il vous plaît.",Please come and help me.,"vənˈe mɛdˈe, sil vu plˈɛ.","vohohhnay mayday, sayayl vohoh play.",M'aider is /mede/, not /mɛde/; remove artificial stresses.,/vəne mede sil vu plɛ/,vuh-nay may-day seel voo pleh
507,REPAIR,Venez me voir demain s'il vous plaît.,Please come see me tomorrow.,vənˈe mə- vwˈaʁ dəmˈɛ̃ sil vu plˈɛ.,vohohhnay mohohh- vwar dohohhmayayn sayayl vohoh play.,Remove machine hyphen/stresses; demain is nasal.,/vəne mə vwaʁ dəmɛ̃ sil vu plɛ/,vuh-nay muh vwar duh-mehn seel voo pleh
508,REPAIR,"S'il vous plaît, laissez-moi rentrer chez moi !",Please let me go home.,"sil vu plˈɛ, lɛsˈemwˌa ʁɑ̃tʁˈe ʃe mwˈa !","sayayl vohoh play, laysaymwa rantray shay mwa !",Remove artificial stresses; rentrer starts with nasal /ɑ̃/.,/sil vu plɛ lɛse mwa ʁɑ̃tʁe ʃe mwa/,seel voo pleh leh-say mwa rahn-tray shay mwa
509,REPAIR,Veuillez rester où vous êtes.,Please stay where you are.,vœjˈe ʁɛstˈe u vuz ˈɛt.,veuyay raystay ohoh vohohz ayt.,Keep mandatory liaison vous êtes /vu zɛt/; remove artificial stresses.,/vœje ʁɛste u vu zɛt/,vuh-yay reh-stay oo voo zet
510,REPAIR,Pourriez-vous m'indiquer votre localisation ?,Could you tell me your location?,puʁjˈevu mɛ̃dikˈe votʁ lokalizasjˈɔ̃ ?,pohohryayvohoh mayayndayaykay vohtr lohkalayayzasyohn ?,Pourriez-vous is /puʁje vu/ without /z/; correct votre /vɔtʁ/ and localisation /lɔkalizasjɔ̃/.,/puʁje vu mɛ̃dike vɔtʁ lɔkalizasjɔ̃/,poor-yay voo mehn-dee-kay vawtr law-kah-lee-zah-syohn
511,REPAIR,"S’il vous plaît, pouvez-vous me donner votre nom ?","Can you give me your name, please?","sil vu plˈɛ, puvˈevu mə- dɔnˈe votʁ nˈɔ̃ ?","sayayl vohoh play, pohohvayvohoh mohohh- dohnay vohtr nohn ?",Pouvez-vous is /puve vu/ without /z/; correct votre /vɔtʁ/ and remove artifacts.,/sil vu plɛ puve vu mə dɔne vɔtʁ nɔ̃/,seel voo pleh poo-vay voo muh daw-nay vawtr nohn
512,REPAIR,Donnez-moi votre opinion s'il vous plaît.,Please give me your opinion.,dɔnˈemwˌa votʁ opinjˈɔ̃ sil vu plˈɛ.,dohnaymwa vohtr ohpayaynyohn sayayl vohoh play.,Correct votre /vɔtʁ/ and opinion /ɔpinjɔ̃/; remove artificial stresses.,/dɔne mwa vɔtʁ ɔpinjɔ̃ sil vu plɛ/,daw-nay mwa vawtr aw-pee-nyohn seel voo pleh
513,REPAIR,"Désolé, je ne peux pas t'aider.","Sorry, I can't help you.","dezolˈe, ʒə- nə- pˈø pa tɛdˈe.","dayzohlay, zhohohh- nohohh- peu pa tayday.",Normalize désolé /dezɔle/ and t'aider /tede/; remove artifacts.,/dezɔle ʒə nə pø pa tede/,day-zaw-lay zhuh nuh peu pah tay-day
514,REPAIR,Dis-moi tout ce que tu sais.,Tell me everything you know.,dˈimwˌa tu sə- kə ty sˈɛ.,dayaymwa tohoh sohohh- kohohh ty say.,Remove stress/hyphen artifacts.,/di mwa tu sə kə ty sɛ/,dee mwa too suh kuh tü seh
515,REPAIR,Dis-moi quoi faire.,Tell me what to do.,dˈimwˌa kwˌa fˈɛʁ.,dayaymwa kwa fayr.,Remove artificial stresses.,/di mwa kwa fɛʁ/,dee mwa kwa fehr
516,REPAIR,Dis-moi ce que tu as acheté.,Tell me what you bought.,dˈimwˌa sə- kə ty az aʃtˈe.,dayaymwa sohohh- kohohh ty az ashtay.,False /z/ after finite auxiliary as before acheté; remove artifacts.,/di mwa sə kə ty a aʃte/,dee mwa suh kuh tü ah ahsh-tay
517,REPAIR,Dis-moi ce qui te plaît.,Tell me what you like.,dˈimwˌa sə- ki tə- plˈɛ.,dayaymwa sohohh- kayay tohohh- play.,Remove stress/hyphen artifacts.,/di mwa sə ki tə plɛ/,dee mwa suh kee tuh pleh
518,REPAIR,Dis-moi quand le dîner est prêt.,Tell me when dinner's ready.,dˈimwˌa kɑ̃ lə- dinˈe ɛ pʁˈɛ.,dayaymwa kan lohohh- dayaynay ay pray.,Remove artifacts; quand is nasal and dîner /dine/.,/di mwa kɑ̃ lə dine ɛ pʁɛ/,dee mwa kahn luh dee-nay eh preh
519,REPAIR,Dis-moi qui a fait ça.,Tell me who did this.,dˈimwˌa ki a fˈɛ sˈa.,dayaymwa kayay a fay sa.,Remove artificial stresses.,/di mwa ki a fɛ sa/,dee mwa kee ah feh sah
520,REPAIR,Dis-leur qui on est.,Tell them who we are.,dˈilœʁ ki ɔ̃n ˈɛ.,dayayleur kayay ohnn ay.,Keep natural /n/ in on est; remove stresses.,/di lœʁ ki ɔ̃ nɛ/,dee luhr kee ohn neh
521,REPAIR,Dis-leur qui tu es.,Tell them who you are.,dˈilœʁ ki ty ˈɛ.,dayayleur kayay ty ay.,Remove artificial stresses.,/di lœʁ ki ty ɛ/,dee luhr kee tü eh
