rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
251,PENDING,جلد,soon; quickly; skin; hide; book volume; binding/cover (depending on pronunciation/context),ɟˈald,gyald,,,
252,PENDING,آیا,"came; arrived (masculine singular perfect of آنا); ayah/nursemaid (noun, context-dependent)",ˈaːjaː,aya,,,
253,PENDING,اسلامی,Islamic,ˌɪslˈaːmi,ayayslamayay,,,
254,PENDING,مسئلہ,"matter, affair; problem, issue; proposition, question",mˈʌsəla,mʌsohohhla,,,
255,PENDING,کل,yesterday; tomorrow; all; total; machine/device (context-dependent),kˈʌl,kʌl,,,
256,PENDING,اعلی,high; superior; supreme,ˈaːli,alayay,,,
257,PENDING,او,O!; oh!; the letter O (context-dependent),ˈoː,oh,,,
258,PENDING,اعظم,greatest; supreme; paramount,ˈaːʐəm,aʐohohhm,,,
259,PENDING,علاقے,"areas; regions; area/region (oblique/vocative singular, context-dependent)",ɪlˈaːqeː,ayaylaqay,,,
260,PENDING,خصوصی,"personal, private; special, peculiar, particular",xʊʂˈuːʂi,khohohʂohohʂayay,,,
261,PENDING,صحت,health; soundness,ʂeːhˈat,ʂayhat,,,
262,PENDING,کس,"whom; which; whose/of whom (singular oblique interrogative, context-dependent)",kɪs,kayays,,,
263,PENDING,بڑھ,increase; grow; advance (stem/imperative base of بڑھنا),bˈar.h,bar.h,,,
264,PENDING,خاص,special; peculiar; extraordinary,xˈaːʂ,khaʂ,,,
265,PENDING,کار,"function, duty, use; work, occupation, action; denotes a doer or agent; -er",kˈaːr,kar,,,
266,PENDING,بیان,statement,bajˈaːn,bayan,,,
267,PENDING,اختیار,authority; power; control; choice; discretion; option,ˈaxtjaːr,akhtyar,,,
268,PENDING,کیوں,why,kjˈũː,kyũ,,,
269,PENDING,علم,knowledge; science; flag (different vocalization/sense),ˈɪlm,ayaylm,,,
270,PENDING,انداز,"style, manner",ˈandaːz,andaz,,,
271,PENDING,سطح,"level, surface",sˌətˈah,sohohhtah,,,
272,PENDING,قانون,"law; rule, statute",qˈaːnuːn,qanohohn,,,
273,PENDING,سامان,"goods, chattels; luggage, baggage; equipment, apparatus",saːmˈaːn,saman,,,
274,PENDING,حق,"portion, share; duty, obligation; the truth, righteousness",hˈʌq,hʌq,,,
275,PENDING,پاک,"clean, pure; clipping of پاکستان (“Pakistan”)",pˈaːk,pak,,,
276,PENDING,جواب,"solution; answer, reply, response",ɟˈaʋaːb,gyaʋab,,,
277,PENDING,کمیٹی,committee; a municipality; ROSCA; a money saving scheme,kəmˈiːʈi,kohohhmayaytayay,,,
278,PENDING,ماہ,"month; moon (literary/Persian-derived); beloved (poetic, context-dependent)",mˈaːh,mah,,,
279,PENDING,آخری,"final, last",ˈaːxrˌiː,akhrayay,,,
280,PENDING,رائے,opinion; view; advice; vote,rˈaːeː,raay,,,
281,PENDING,قسم,"oath, swearing; kind, type, category, brand",qˈʌsəm,qʌsohohhm,,,
282,PENDING,معلوم,"known; evident, clear; obvious",mˈaːluːm,malohohm,,,
283,PENDING,زمین,land; earth; ground; soil,zəmˈiːn,zohohhmayayn,,,
284,PENDING,سابق,former; previous; ex-; past,sˈaːbɪq,sabayayq,,,
285,PENDING,اچھی,good; nice; well (feminine form of اچھا),ˈacʰi,acʰayay,,,
286,PENDING,سوال,question,saʋˈaːl,saʋal,,,
287,PENDING,ہاتھ,hand; contribution; help; access,hˈaːtʰ,hatʰ,,,
288,PENDING,ثابت,fixed; established; proven; stable,sˈaːbɪt,sabayayt,,,
289,PENDING,ضلع,district,zˈɪla,zayayla,,,
290,PENDING,جان,life; soul; spirit; vitality; dear/beloved (affectionate use),ɟˈaːn,gyan,,,
291,PENDING,بھائی,brother; bro; male cousin (context-dependent); male friend/fellow (informal),bʰˈaːi,bʰaayay,,,
292,PENDING,اندر,inside; in; within; interior,ˈandar,andar,,,
293,PENDING,قریب,near; kinsman; relation,qərˈiːb,qohohhrayayb,,,
294,PENDING,طلب,demand; request; desire; yearning; requirement,tˈʌləb,tʌlohohhb,,,
295,PENDING,واپس,back; again; returned; restored,ʋˈaːpəs,ʋapohohhs,,,
296,PENDING,قیمت,price; value; worth,qimˈat,qayaymat,,,
297,PENDING,کامیاب,"prosperous, successful",kˈaːmjaːb,kamyab,,,
298,PENDING,سر,head; top; sir (honorific),sˈʌr,sʌr,,,
299,PENDING,انتخابات,elections,ˌɪntɪxˌaːbˈaːt,ayayntayaykhabat,,,
300,PENDING,قوم,nation; people; community; ethnic group,qˈoːm,qohm,,,
