rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
451,PENDING,الزام,"allegation; blame, accusation",ˌɪlzˈaːm,ayaylzam,,,
452,PENDING,حالت,"state, condition",hˈaːlət,halohohht,,,
453,PENDING,دیکھنے,to see; to watch; to look at; seeing/watching (oblique infinitive form),dˈeːkʰnˌeː,daykʰnay,,,
454,PENDING,آر,the letter R (especially in acronyms),ˈaːr,ar,,,
455,PENDING,فون,"phone, telephone; phone call, telephone call",fˈoːn,fohn,,,
456,PENDING,بجلی,lightning; electricity,bˈɪɟlˌiː,bayaygylayay,,,
457,PENDING,مذاکرات,negotiations; talks,mˌʊzaːkɪrˈaːt,mohohzakayayrat,,,
458,PENDING,مثلا,"for example, for instance, e.g.; namely",mˈʌslˌaː,mʌsla,,,
459,PENDING,خط,letter; correspondence; line; handwriting/script,xˈʌt,khʌt,,,
460,PENDING,خاندان,"family; household; dynasty, lineage",xˈaːndaːn,khandan,,,
461,PENDING,اچھے,good (masculine plural/oblique),ˈacʰeː,acʰay,,,
462,PENDING,خارجہ,"foreign affairs; foreign, external, outer",xˈaːrəɟa,kharohohhgya,,,
463,PENDING,منتخب,elected,mˌʊntˈaxəb,mohohntakhohohhb,,,
464,PENDING,لگے,"seemed; began; were attached (form of لگنا, context-dependent)",lˈʌɡeː,lʌgay,,,
465,PENDING,کنٹرول,"control; check, inspection (physically, by an officer)",kˈanʈroːl,kantrohl,,,
466,PENDING,رسول,"Apostle; Prophet Muhammad; Messenger, prophet",rasˈuːl,rasohohl,,,
467,PENDING,مظاہرہ,rally; demonstration,mʊʐˈaːhɪrˌa,mohohʐahayayra,,,
468,PENDING,حکم,"verdict, judgement; order, command, decree; judicial order, ordinance, statute",hˈʊkm,hohohkm,,,
469,PENDING,اتنا,so much; this much; as much as,ˈɪtnaː,ayaytna,,,
470,PENDING,داخل,"inside; admitted, enrolled; intruding, penetrating",dˈaːxɪl,dakhayayl,,,
471,PENDING,پتہ,"address; knowledge, clue",pˈʌta,pʌta,,,
472,PENDING,خون,blood; killing; relationship,xˈuːn,khohohn,,,
473,PENDING,شاعر,poet,ʃaːˈaːɪr,shaaayayr,,,
474,PENDING,نوجوان,young; youthful; young person; youth,nˌɔːɟaʋˈaːn,nohgyaʋan,,,
475,PENDING,ماں,mother,mˈãː,mã,,,
476,PENDING,مستقبل,future,mˌʊstˈaqbˌɪl,mohohstaqbayayl,,,
477,PENDING,سن,"age; year/date; listen! (informal imperative of سننا, context-dependent)",sˈʊn,sohohn,,,
478,PENDING,خدمات,services,xɪdmˈaːt,khayaydmat,,,
479,PENDING,ون,"one (English loan, especially in compounds); forest/wood (literary)",ʋˈʌn,ʋʌn,,,
480,PENDING,بیماری,"illness, disease",bimˈaːri,bayaymarayay,,,
481,PENDING,کیسے,how,kˈeːseː,kaysay,,,
482,PENDING,شاید,"maybe, perhaps",ʃˈaːjad,shayad,,,
483,PENDING,رہنما,"guide; leader; conductor, pilot",rˈɛhnəmˌaː,rayhnohohhma,,,
484,PENDING,سائنس,science,sˈaɪns,saayayns,,,
485,PENDING,تبدیل,change; alteration; conversion; changed/converted (context-dependent),tˌəbdˈiːl,tohohhbdayayl,,,
486,PENDING,تحصیل,acquisition; attainment; tahsil/subdistrict,tɛhʂˈiːl,tayhʂayayl,,,
487,PENDING,دوبارہ,again; anew; once more; a second time,doːbˈaːrˌa,dohbara,,,
488,PENDING,ہفتے,"weeks; week (oblique/vocative singular, context-dependent)",hˈʌftˌeː,hʌftay,,,
489,PENDING,قیادت,leadership; command; guidance,qˈajaːdˌət,qayadohohht,,,
490,PENDING,حقیقت,reality; truth; fact,həqˈiːqət,hohohhqayayqohohht,,,
491,PENDING,اثر,effect; influence; impact; impression,ˈasər,asohohhr,,,
492,PENDING,چین,"peace; rest; comfort; relief; China; chain (loanword, context-dependent)",cˈeːn,cayn,,,
493,PENDING,ماہرین,experts; specialists,mˈaːhrin,mahrayayn,,,
494,PENDING,غلط,false; wrong; mistaken,ɣˈʌlət,ghʌlohohht,,,
495,PENDING,فیصل,"a male given name, Faisal, from Arabic",fˈeːʂəl,fayʂohohhl,,,
496,PENDING,تازہ,"new, breaking; novel, original; fresh, just made",tˈaːzˌa,taza,,,
497,PENDING,غریب,poor; helpless; poor (of wealth),ɣərˈiːb,ghohohhrayayb,,,
498,PENDING,سامنا,front; encounter; confrontation,sˈaːmnˌaː,samna,,,
499,PENDING,دھماکہ,"explosion, boom",dʰəmˈaːkˌa,dʰohohhmaka,,,
500,PENDING,بم,bomb,bˈʌm,bʌm,,,
